出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"110/05/29","104","4","3546","宇峻","641664.00","34494.00","607170.00","--","--","607170.00","637628.00","--","-30458.00","6620.00","-23838.00","7315.00","-31153.00","--","--","-31153.00","1273.00","--","-29880.00","-28281.00","--","-2872.00","-27170.00","--","-2710.00","-0.83"
"110/05/29","104","4","3548","兆利","3870693.00","3028920.00","841773.00","--","--","841773.00","655416.00","--","186357.00","83566.00","269923.00","73663.00","196260.00","--","--","196260.00","-24363.00","--","171897.00","197735.00","--","-1475.00","173372.00","--","-1475.00","3.92"
"110/05/29","104","4","3551","世禾","1368920.00","918825.00","450095.00","--","--","450095.00","244022.00","--","206073.00","27376.00","233449.00","51276.00","182173.00","--","--","182173.00","-19959.00","--","162214.00","181239.00","--","934.00","162726.00","--","-512.00","3.16"
"110/05/29","104","4","3552","同致","7038879.00","4883653.00","2155226.00","--","--","2155226.00","1061553.00","--","1093673.00","-45022.00","1048651.00","258335.00","790316.00","--","--","790316.00","-98089.00","--","692227.00","790316.00","--","--","692227.00","--","--","9.39"
"110/05/29","104","4","3555","重鵬","331220.00","312909.00","18311.00","--","--","18311.00","308744.00","--","-290433.00","5501.00","-284932.00","1295.00","-286227.00","--","--","-286227.00","--","--","-286227.00","-286227.00","--","--","-286227.00","--","--","-13.32"
"110/05/29","104","4","3556","禾瑞亞","1001550.00","434583.00","566967.00","--","--","566967.00","334411.00","--","232556.00","20380.00","252936.00","31725.00","221211.00","--","--","221211.00","-1178.00","--","220033.00","225601.00","--","-4390.00","224136.00","--","-4103.00","4.10"
"110/05/29","104","4","3558","神準","7584018.00","5534194.00","2049824.00","--","--","2049824.00","1269567.00","--","780257.00","158006.00","938263.00","126305.00","811958.00","--","--","811958.00","6537.00","--","818495.00","811958.00","--","--","818495.00","--","--","16.60"
"110/05/29","104","4","3564","其陽","1326861.00","920695.00","406166.00","--","--","406166.00","254524.00","--","151642.00","3336.00","154978.00","29248.00","125730.00","--","--","125730.00","-1841.00","--","123889.00","125730.00","--","0.00","123889.00","--","0.00","6.16"
"110/05/29","104","4","3567","逸昌","333660.00","224521.00","109139.00","--","--","109139.00","65095.00","--","44044.00","5704.00","49748.00","5952.00","43796.00","--","--","43796.00","-999.00","--","42797.00","--","--","--","--","--","--","1.23"
"110/05/29","104","4","3570","大塚","984296.00","613919.00","370377.00","--","--","370377.00","260958.00","--","109419.00","-2529.00","106890.00","24016.00","82874.00","--","--","82874.00","-4586.00","--","78288.00","83595.00","--","-721.00","79009.00","--","-721.00","4.89"
"110/05/29","104","4","3577","泓格","729886.00","342107.00","387779.00","--","--","387779.00","298714.00","3445.00","92510.00","-2178.00","90332.00","13265.00","77067.00","--","--","77067.00","-6709.00","--","70358.00","77067.00","--","--","70358.00","--","--","1.76"
"110/05/29","104","4","3580","友威科","470238.00","369175.00","101063.00","--","--","101063.00","170198.00","--","-69135.00","-19198.00","-88333.00","1399.00","-89732.00","--","--","-89732.00","-7271.00","--","-97003.00","-89732.00","--","--","-97003.00","--","--","-1.70"
"110/05/29","104","4","3581","博磊","825968.00","485278.00","340690.00","--","--","340690.00","252481.00","--","88209.00","-22477.00","65732.00","19094.00","46638.00","--","--","46638.00","-5307.00","--","41331.00","46638.00","--","0.00","41331.00","--","0.00","0.91"
"110/05/29","104","4","3587","閎康","1119899.00","693361.00","426538.00","0.00","0.00","426538.00","189984.00","--","236554.00","5632.00","242186.00","64609.00","177577.00","--","--","177577.00","-4658.00","--","172919.00","177577.00","0.00","0.00","172919.00","0.00","0.00","3.85"
"110/05/29","104","4","3594","磐儀","1436740.00","873104.00","563636.00","--","--","563636.00","551844.00","--","11792.00","36727.00","48519.00","9094.00","39425.00","--","--","39425.00","-848.00","--","38577.00","43371.00","--","-3946.00","42440.00","--","-3863.00","0.81"
"110/05/29","104","4","3597","映興","723456.00","551951.00","171505.00","--","--","171505.00","139313.00","--","32192.00","16052.00","48244.00","21741.00","26503.00","--","--","26503.00","-5376.00","--","21127.00","26503.00","--","0.00","21203.00","--","-76.00","0.85"
"110/05/29","104","4","3609","東林","794255.00","588697.00","205558.00","--","--","205558.00","278228.00","--","-72670.00","-13456.00","-86126.00","3436.00","-89562.00","--","--","-89562.00","-772.00","--","-90334.00","-89592.00","--","30.00","-90364.00","--","30.00","-2.95"
"110/05/29","104","4","3611","鼎翰","2658833.00","1416778.00","1242055.00","--","--","1242055.00","507486.00","--","734569.00","33185.00","767754.00","190712.00","577042.00","--","--","577042.00","12008.00","--","589050.00","577042.00","--","--","589050.00","--","--","15.14"
"110/05/29","104","4","3615","安可","727613.00","651107.00","76506.00","--","--","76506.00","73794.00","--","2712.00","23303.00","26015.00","-496.00","26511.00","--","--","26511.00","1679.00","--","28190.00","26511.00","--","--","28190.00","--","--","0.38"
"110/05/29","104","4","3623","富晶通","977311.00","654323.00","322988.00","--","--","322988.00","83222.00","--","239766.00","-3921.00","235845.00","41918.00","193927.00","--","--","193927.00","-451.00","--","193476.00","--","--","--","--","--","--","3.41"
"110/05/29","104","4","3624","光頡","1549394.00","1117773.00","431621.00","--","--","431621.00","299388.00","--","132233.00","49281.00","181514.00","31799.00","149715.00","--","--","149715.00","-1168.00","--","148547.00","150196.00","--","-481.00","149001.00","--","-454.00","1.28"
"110/05/29","104","4","3625","西勝","774339.00","662952.00","111387.00","--","--","111387.00","139905.00","--","-28518.00","30883.00","2365.00","1194.00","1171.00","--","--","1171.00","-1582.00","--","-411.00","2328.00","--","-1157.00","746.00","--","-1157.00","0.05"
"110/05/29","104","4","3628","盈正","2737210.00","2098097.00","639113.00","--","--","639113.00","453111.00","--","186002.00","35729.00","221731.00","44996.00","176735.00","--","--","176735.00","1491.00","--","178226.00","176310.00","--","425.00","177882.00","--","344.00","3.92"
"110/05/29","104","4","3629","地心引力","117139.00","144413.00","-27274.00","--","--","-27274.00","60841.00","--","-88115.00","-5548.00","-93663.00","39.00","-93702.00","--","--","-93702.00","71.00","--","-93631.00","--","--","--","--","--","--","-7.55"
"110/05/29","104","4","3630","新鉅科","985961.00","1363903.00","-377942.00","--","--","-377942.00","396792.00","--","-774734.00","64246.00","-710488.00","2723.00","-713211.00","--","--","-713211.00","-58067.00","--","-771278.00","-713211.00","--","--","-771278.00","--","--","-7.04"
"110/05/29","104","4","3631","晟楠","628263.00","656431.00","-28168.00","--","--","-28168.00","56745.00","--","-84913.00","-292096.00","-377009.00","-10936.00","-366073.00","--","--","-366073.00","3728.00","--","-362345.00","-366073.00","0.00","0.00","-362345.00","0.00","0.00","-4.59"
"110/05/29","104","4","3632","研勤","1490629.00","1086295.00","404334.00","2282.00","--","402052.00","321939.00","--","80113.00","-8503.00","71610.00","17257.00","54353.00","--","--","54353.00","-17060.00","--","37293.00","47204.00","--","7149.00","28552.00","--","8741.00","1.57"
"110/05/29","104","4","3642","駿熠電","760220.00","623418.00","136802.00","--","--","136802.00","149860.00","0.00","-13058.00","-162444.00","-175502.00","10105.00","-185607.00","--","--","-185607.00","-10509.00","--","-196116.00","-185607.00","--","--","-196116.00","--","--","-5.90"
"110/05/29","104","4","3646","艾恩特","583282.00","448847.00","134435.00","--","--","134435.00","145025.00","--","-10590.00","17486.00","6896.00","2192.00","4704.00","--","--","4704.00","-4946.00","--","-242.00","4704.00","--","--","-242.00","--","--","0.12"
"110/05/29","104","4","3652","精聯","2045460.00","1365958.00","679502.00","--","--","679502.00","630668.00","--","48834.00","-1572.00","47262.00","12802.00","34460.00","--","--","34460.00","4234.00","--","38694.00","34158.00","--","302.00","38291.00","--","403.00","0.73"
"110/05/29","104","4","3663","鑫科","2677135.00","2570490.00","106645.00","--","--","106645.00","277441.00","--","-170796.00","-44776.00","-215572.00","14395.00","-229967.00","--","--","-229967.00","-2577.00","--","-232544.00","-190943.00","--","-39024.00","-193284.00","--","-39260.00","-2.60"
"110/05/29","104","4","3664","安瑞-KY","811175.00","220794.00","590381.00","--","--","590381.00","772172.00","--","-181791.00","43483.00","-138308.00","4420.00","-142728.00","190650.00","--","47922.00","-28743.00","--","19179.00","47922.00","--","--","19179.00","--","--","0.62"
"110/05/29","104","4","3666","光耀","1168305.00","1022291.00","146014.00","--","--","146014.00","126438.00","--","19576.00","12032.00","31608.00","9310.00","22298.00","--","--","22298.00","-1175.00","--","21123.00","22298.00","--","--","21123.00","--","--","0.46"
"110/05/29","104","4","3672","康聯訊","837887.00","562620.00","275267.00","--","--","275267.00","162995.00","--","112272.00","8243.00","120515.00","26163.00","94352.00","--","--","94352.00","-1854.00","--","92498.00","91894.00","--","2458.00","90428.00","--","2070.00","3.22"
"110/05/29","104","4","3675","德微","1072902.00","869734.00","203168.00","0.00","0.00","203168.00","99353.00","--","103815.00","5673.00","109488.00","16258.00","93230.00","--","--","93230.00","-612.00","--","92618.00","93230.00","--","--","92618.00","--","--","2.10"
"110/05/29","104","4","3680","家登","1932597.00","1582539.00","350058.00","--","--","350058.00","344752.00","--","5306.00","3416.00","8722.00","1932.00","6790.00","--","--","6790.00","-4522.00","--","2268.00","10896.00","--","-4106.00","6374.00","--","-4106.00","0.17"
"110/05/29","104","4","3684","榮昌","679526.00","423112.00","256414.00","--","--","256414.00","138446.00","--","117968.00","12249.00","130217.00","23321.00","106896.00","--","--","106896.00","-4385.00","--","102511.00","106896.00","--","--","102511.00","--","--","5.11"
"110/05/29","104","4","3685","元創精密","563774.00","446726.00","117048.00","--","--","117048.00","131895.00","--","-14847.00","-188496.00","-203343.00","15528.00","-218871.00","--","--","-218871.00","-10762.00","--","-229633.00","-217971.00","--","-900.00","-228733.00","--","-900.00","-2.94"
"110/05/29","104","4","3687","歐買尬","780485.00","519528.00","260957.00","--","--","260957.00","359660.00","--","-98703.00","-1204.00","-99907.00","3251.00","-103158.00","--","--","-103158.00","-57201.00","--","-160359.00","-108665.00","--","5507.00","-165866.00","--","5507.00","-3.61"
"110/05/29","104","4","3689","湧德","4490717.00","3597645.00","893072.00","--","--","893072.00","722038.00","--","171034.00","66519.00","237553.00","72996.00","164557.00","--","--","164557.00","-19068.00","--","145489.00","175615.00","--","-11058.00","156547.00","--","-11058.00","2.52"
"110/05/29","104","4","3691","碩禾","15800981.00","12148274.00","3652707.00","--","--","3652707.00","633351.00","--","3019356.00","-31591.00","2987765.00","577620.00","2410145.00","--","--","2410145.00","4299.00","--","2414444.00","2414595.00","--","-4450.00","2418894.00","--","-4450.00","39.65"
"110/05/29","104","4","3693","營邦","5018172.00","4046136.00","972036.00","--","--","972036.00","608538.00","--","363498.00","61628.00","425126.00","85518.00","339608.00","--","--","339608.00","936.00","--","340544.00","339608.00","--","--","340544.00","--","--","8.87"
"110/05/29","104","4","3707","漢磊","3191954.00","3282206.00","-90252.00","--","--","-90252.00","449422.00","--","-539674.00","-4162.00","-543836.00","4727.00","-548563.00","--","--","-548563.00","-37003.00","--","-585566.00","-548563.00","--","0.00","-585566.00","--","0.00","-3.39"
"110/05/29","104","4","4102","永日","317569.00","266572.00","50997.00","--","--","50997.00","82109.00","--","-31112.00","3793.00","-27319.00","328.00","-27647.00","--","--","-27647.00","-9275.00","--","-36922.00","--","--","--","--","--","--","-0.65"
"110/05/29","104","4","4105","東洋","3195218.00","1006869.00","2188349.00","6408.00","1203.00","2183144.00","1393357.00","--","789787.00","735808.00","1525595.00","279003.00","1246592.00","--","--","1246592.00","474189.00","--","1720781.00","1211018.00","--","35574.00","1532070.00","--","188711.00","4.87"
"110/05/29","104","4","4107","邦特","1259420.00","708718.00","550702.00","--","--","550702.00","182481.00","--","368221.00","32437.00","400658.00","84892.00","315766.00","--","--","315766.00","16584.00","--","332350.00","315766.00","--","--","332350.00","--","--","4.07"
"110/05/29","104","4","4109","加捷生醫","797487.00","500144.00","297343.00","--","--","297343.00","199544.00","--","97799.00","-29002.00","68797.00","27234.00","41563.00","--","--","41563.00","-5175.00","--","36388.00","37839.00","--","3724.00","33080.00","--","3308.00","0.51"
"110/05/29","104","4","4111","濟生","931937.00","653816.00","278121.00","--","--","278121.00","228950.00","--","49171.00","7028.00","56199.00","17174.00","39025.00","--","--","39025.00","-7956.00","--","31069.00","39025.00","--","--","31069.00","--","--","0.68"
"110/05/29","104","4","4113","聯上","930813.00","609151.00","321662.00","--","--","321662.00","94462.00","--","227200.00","59958.00","287158.00","17588.00","269570.00","--","--","269570.00","181.00","--","269751.00","--","--","--","--","--","--","1.37"
"110/05/29","104","4","4114","健喬","1776409.00","956925.00","819484.00","--","-810.00","818674.00","801957.00","--","16717.00","-19940.00","-3223.00","25041.00","-28264.00","--","--","-28264.00","-7513.00","--","-35777.00","31541.00","--","-59805.00","24028.00","--","-59805.00","0.25"
"110/05/29","104","4","4116","明基醫","937505.00","629013.00","308492.00","--","--","308492.00","303737.00","--","4755.00","124364.00","129119.00","14163.00","114956.00","--","--","114956.00","-883.00","--","114073.00","118001.00","--","-3045.00","117118.00","--","-3045.00","3.06"
"110/05/29","104","4","4120","友華","4907250.00","2741017.00","2166233.00","--","--","2166233.00","1902690.00","--","263543.00","-58436.00","205107.00","69213.00","135894.00","--","--","135894.00","-27127.00","--","108767.00","223156.00","--","-87262.00","196489.00","--","-87722.00","2.57"
"110/05/29","104","4","4121","優盛","3406228.00","2463445.00","942783.00","--","--","942783.00","1069722.00","--","-126939.00","60440.00","-66499.00","9006.00","-75505.00","--","--","-75505.00","-5915.00","--","-81420.00","-27732.00","--","-47773.00","-33595.00","--","-47825.00","-0.38"
"110/05/29","104","4","4123","晟德","6792238.00","4379806.00","2412432.00","--","--","2412432.00","2459120.00","--","-46688.00","615866.00","569178.00","133785.00","435393.00","--","--","435393.00","-473796.00","--","-38403.00","421502.00","--","13891.00","-53653.00","--","15250.00","1.82"
"110/05/29","104","4","4126","太醫","1621564.00","1022672.00","598892.00","0.00","0.00","598892.00","198383.00","--","400509.00","21519.00","422028.00","70722.00","351306.00","0.00","--","351306.00","-6950.00","--","344356.00","351306.00","0.00","0.00","344356.00","0.00","0.00","5.32"
"110/05/29","104","4","4127","天良","840675.00","305363.00","535312.00","--","--","535312.00","462096.00","88.00","73304.00","-9855.00","63449.00","14385.00","49064.00","--","--","49064.00","-916.00","--","48148.00","49064.00","--","--","48148.00","--","--","1.07"
"110/05/29","104","4","4128","中天","1518853.00","943608.00","575245.00","--","--","575245.00","917850.00","--","-342605.00","83514.00","-259091.00","16663.00","-275754.00","--","--","-275754.00","46194.00","--","-229560.00","-193692.00","--","-82062.00","-166049.00","--","-63511.00","-0.46"
"110/05/29","104","4","4129","聯合","1392573.00","406729.00","985844.00","--","--","985844.00","806616.00","0.00","179228.00","-13458.00","165770.00","31963.00","133807.00","--","--","133807.00","-3149.00","--","130658.00","133807.00","--","--","130658.00","--","--","2.30"
"110/05/29","104","4","4130","健亞","477597.00","256797.00","220800.00","--","--","220800.00","164372.00","--","56428.00","1717.00","58145.00","11652.00","46493.00","--","--","46493.00","706957.00","--","753450.00","46493.00","--","--","753450.00","--","--","0.46"
"110/05/29","104","4","4131","晶宇","22452.00","10282.00","12170.00","--","--","12170.00","32906.00","--","-20736.00","3381.00","-17355.00","0.00","-17355.00","--","--","-17355.00","27.00","--","-17328.00","--","--","--","--","--","--","-0.45"
"110/05/29","104","4","4138","曜亞","1314196.00","911844.00","402352.00","--","--","402352.00","245366.00","--","156986.00","621.00","157607.00","28069.00","129538.00","--","--","129538.00","-29915.00","--","99623.00","120839.00","--","8699.00","90924.00","--","8699.00","4.05"
"110/05/29","104","4","4139","馬光-KY","965058.00","835775.00","129283.00","--","--","129283.00","204546.00","--","-75263.00","-9512.00","-84775.00","6708.00","-91483.00","--","--","-91483.00","-8450.00","--","-99933.00","-58897.00","--","-32586.00","-64612.00","--","-35321.00","-1.70"
"110/05/29","104","4","4147","中裕","--","--","--","--","--","--","491142.00","0.00","-491142.00","19462.00","-471680.00","0.00","-471680.00","--","--","-471680.00","3659.00","--","-468021.00","-471680.00","0.00","0.00","-468021.00","--","--","-2.16"
"110/05/29","104","4","4152","台微體","59771.00","--","59771.00","--","--","59771.00","773169.00","--","-713398.00","38163.00","-675235.00","450.00","-675685.00","--","--","-675685.00","3240.00","--","-672445.00","-675685.00","--","--","-672445.00","--","--","-12.25"
"110/05/29","104","4","4153","鈺緯","1343550.00","947137.00","396413.00","--","--","396413.00","277694.00","--","118719.00","55089.00","173808.00","29050.00","144758.00","--","--","144758.00","274.00","--","145032.00","144758.00","--","--","145032.00","--","--","3.87"
"110/05/29","104","4","4154","康樂-KY","483135.00","146852.00","336283.00","--","--","336283.00","348820.00","--","-12537.00","-8059.00","-20596.00","1455.00","-22051.00","--","--","-22051.00","-22871.00","--","-44922.00","-22051.00","--","--","-44922.00","--","--","-1.13"
"110/05/29","104","4","4157","太景*-KY","78004.00","19868.00","58136.00","--","--","58136.00","489345.00","--","-431209.00","18215.00","-412994.00","0.00","-412994.00","--","--","-412994.00","2393.00","--","-410601.00","-412994.00","--","--","-410601.00","--","--","-0.59"
"110/05/29","104","4","4160","創源","274676.00","193703.00","80973.00","--","--","80973.00","97854.00","--","-16881.00","7362.00","-9519.00","3298.00","-12817.00","--","--","-12817.00","--","--","-12817.00","-12896.00","--","79.00","-12896.00","--","79.00","-0.54"
"110/05/29","104","4","4161","聿新科","452640.00","289777.00","162863.00","--","--","162863.00","107132.00","--","55731.00","-15461.00","40270.00","13955.00","26315.00","--","--","26315.00","-6896.00","--","19419.00","27779.00","--","-1464.00","22117.00","--","-2698.00","0.56"
"110/05/29","104","4","4162","智擎","507244.00","6836.00","500408.00","--","--","500408.00","173082.00","--","327326.00","79666.00","406992.00","12970.00","394022.00","--","--","394022.00","-42.00","--","393980.00","394022.00","--","--","393980.00","--","--","3.87"
"110/05/29","104","4","4163","鐿鈦","1884733.00","1143612.00","741121.00","--","--","741121.00","429175.00","--","311946.00","48052.00","359998.00","65964.00","294034.00","--","--","294034.00","-6798.00","--","287236.00","294034.00","--","--","287236.00","--","--","7.31"
"110/05/29","104","4","4167","松瑞藥","1120609.00","1203008.00","-82399.00","--","--","-82399.00","380934.00","0.00","-463333.00","-30460.00","-493793.00","--","-493793.00","--","--","-493793.00","868.00","--","-492925.00","--","--","--","--","--","--","-2.62"
"110/05/29","104","4","4168","醣聯","6961.00","1110.00","5851.00","--","--","5851.00","92842.00","--","-86991.00","11444.00","-75547.00","1549.00","-77096.00","--","--","-77096.00","-24818.00","--","-101914.00","-77096.00","--","--","-101914.00","--","--","-1.02"
"110/05/29","104","4","4171","瑞基","149148.00","31455.00","117693.00","774.00","--","116919.00","143866.00","--","-26947.00","2314.00","-24633.00","191.00","-24824.00","--","--","-24824.00","179.00","--","-24645.00","-24824.00","--","--","-24645.00","--","--","-0.72"
"110/05/29","104","4","4173","久裕","1340782.00","1122372.00","218410.00","--","--","218410.00","154100.00","--","64310.00","-18298.00","46012.00","20971.00","25041.00","--","--","25041.00","-9365.00","--","15676.00","25041.00","--","--","15676.00","--","--","0.56"
"110/05/29","104","4","4174","浩鼎","--","--","--","--","--","--","1063218.00","--","-1063218.00","123405.00","-939813.00","1524.00","-941337.00","--","--","-941337.00","1709.00","--","-939628.00","-941337.00","--","--","-939628.00","--","--","-5.66"
"110/05/29","104","4","4175","杏一","3880229.00","2695779.00","1184450.00","--","--","1184450.00","1046314.00","--","138136.00","12100.00","150236.00","29043.00","121193.00","--","--","121193.00","-896.00","--","120297.00","121848.00","--","-655.00","120952.00","--","-655.00","4.83"
"110/05/29","104","4","4183","福永生技","424743.00","305754.00","118989.00","--","--","118989.00","80358.00","--","38631.00","4017.00","42648.00","5771.00","36877.00","--","--","36877.00","-90.00","--","36787.00","--","--","--","--","--","--","1.77"
"110/05/29","104","4","4188","安克","141.00","2.00","139.00","0.00","0.00","139.00","64171.00","--","-64032.00","2372.00","-61660.00","0.00","-61660.00","--","--","-61660.00","--","--","-61660.00","--","--","--","--","--","--","-1.55"
"110/05/29","104","4","4192","杏國","15462.00","3209.00","12253.00","--","--","12253.00","218025.00","--","-205772.00","23616.00","-182156.00","--","-182156.00","--","--","-182156.00","128234.00","--","-53922.00","-182156.00","--","--","-53922.00","--","--","-3.12"
"110/05/29","104","4","4198","欣大健康","642938.00","547588.00","95350.00","--","--","95350.00","690414.00","--","-595064.00","13393.00","-581671.00","572.00","-582243.00","--","--","-582243.00","-7625.00","--","-589868.00","-582243.00","--","--","-589868.00","--","--","-4.00"
"110/05/29","104","4","4205","中華食","1306150.00","860231.00","445919.00","--","--","445919.00","228748.00","--","217171.00","4797.00","221968.00","39626.00","182342.00","--","--","182342.00","--","--","182342.00","--","--","--","--","--","--","2.51"
"110/05/29","104","4","4207","環泰","3322549.00","2982372.00","340177.00","--","--","340177.00","229740.00","--","110437.00","-64812.00","45625.00","18624.00","27001.00","--","--","27001.00","-163773.00","--","-136772.00","9468.00","--","17533.00","-131082.00","--","-5690.00","0.06"
"110/05/29","104","4","4303","信立","636964.00","494850.00","142114.00","--","--","142114.00","95109.00","--","47005.00","12694.00","59699.00","4572.00","55127.00","--","--","55127.00","-9303.00","--","45824.00","55127.00","--","--","45824.00","--","--","0.78"
"110/05/29","104","4","4304","勝昱","420018.00","391448.00","28570.00","--","--","28570.00","105425.00","--","-76855.00","-3978.00","-80833.00","1115.00","-81948.00","--","--","-81948.00","-3326.00","--","-85274.00","-81948.00","--","--","-85274.00","0.00","0.00","-1.63"
"110/05/29","104","4","4305","世坤","1251722.00","991686.00","260036.00","--","--","260036.00","76575.00","--","183461.00","14542.00","198003.00","35187.00","162816.00","--","--","162816.00","-1520.00","--","161296.00","--","--","--","--","--","--","2.96"
"110/05/29","104","4","4401","東隆興","4648508.00","3698997.00","949511.00","--","--","949511.00","244486.00","--","705025.00","-14547.00","690478.00","126568.00","563910.00","--","--","563910.00","-5329.00","--","558581.00","547246.00","--","16664.00","542060.00","--","16521.00","4.55"
"110/05/29","104","4","4402","福大","903437.00","1007590.00","-104153.00","--","--","-104153.00","50488.00","--","-154641.00","-59754.00","-214395.00","--","-214395.00","--","--","-214395.00","--","--","-214395.00","-206418.00","--","-7977.00","-206418.00","--","-7977.00","-4.49"
"110/05/29","104","4","4406","新昕纖","765411.00","752502.00","12909.00","--","--","12909.00","29447.00","--","-16538.00","17202.00","664.00","-599.00","1263.00","--","--","1263.00","9077.00","--","10340.00","--","--","--","--","--","--","0.02"
"110/05/29","104","4","4413","飛寶企業","202028.00","174325.00","27703.00","--","--","27703.00","26270.00","0.00","1433.00","5504.00","6937.00","0.00","6937.00","0.00","0.00","6937.00","505.00","--","7442.00","--","--","--","--","--","--","0.36"
"110/05/29","104","4","4416","三圓","1746060.00","630119.00","1115941.00","--","--","1115941.00","92232.00","--","1023709.00","-26973.00","996736.00","93875.00","902861.00","--","--","902861.00","-67069.00","--","835792.00","908773.00","--","-5912.00","871833.00","--","-36041.00","16.29"
"110/05/29","104","4","4417","金洲","2824519.00","2140508.00","684011.00","--","--","684011.00","328751.00","--","355260.00","50127.00","405387.00","94268.00","311119.00","--","--","311119.00","-2305.00","--","308814.00","283081.00","--","28038.00","272890.00","--","35924.00","3.44"
"110/05/29","104","4","4419","元勝","67599.00","86731.00","-19132.00","--","--","-19132.00","22752.00","--","-41884.00","-36697.00","-78581.00","814.00","-79395.00","--","--","-79395.00","386.00","0.00","-79009.00","--","--","--","--","--","--","-3.37"
"110/05/29","104","4","4420","光明","603294.00","543617.00","59677.00","--","--","59677.00","26826.00","--","32851.00","69930.00","102781.00","4776.00","98005.00","--","--","98005.00","-3800.00","--","94205.00","--","--","--","--","--","--","3.33"
"110/05/29","104","4","4429","聚紡","957093.00","775922.00","181171.00","--","--","181171.00","120308.00","--","60863.00","-42513.00","18350.00","3308.00","15042.00","--","--","15042.00","944.00","--","15986.00","15042.00","--","--","15986.00","--","--","0.44"
"110/05/29","104","4","4430","耀億","1921108.00","1432890.00","488218.00","--","--","488218.00","366742.00","--","121476.00","40694.00","162170.00","35885.00","126285.00","--","--","126285.00","-8934.00","--","117351.00","126371.00","--","-86.00","117422.00","--","-71.00","2.25"
"110/05/29","104","4","4432","銘旺實","2367868.00","1876876.00","490992.00","--","--","490992.00","217086.00","--","273906.00","52983.00","326889.00","66628.00","260261.00","--","--","260261.00","-16180.00","--","244081.00","260261.00","--","--","244081.00","--","--","5.14"
"110/05/29","104","4","4433","興采","1480209.00","1141139.00","339070.00","--","--","339070.00","299248.00","--","39822.00","48030.00","87852.00","18076.00","69776.00","--","--","69776.00","-14314.00","--","55462.00","69776.00","--","--","55462.00","--","--","2.32"
"110/05/29","104","4","4502","健信","1692029.00","1539349.00","152680.00","--","--","152680.00","146820.00","--","5860.00","-354.00","5506.00","801.00","4705.00","--","--","4705.00","344.00","--","5049.00","7465.00","--","-2760.00","6896.00","--","-1847.00","0.25"
"110/05/29","104","4","4503","金雨","209901.00","158322.00","51579.00","--","--","51579.00","50522.00","--","1057.00","-3699.00","-2642.00","0.00","-2642.00","--","--","-2642.00","6550.00","--","3908.00","-2642.00","--","--","3908.00","--","--","-0.07"
"110/05/29","104","4","4506","崇友","4060290.00","2946743.00","1113547.00","--","--","1113547.00","534736.00","--","578811.00","8370.00","587181.00","100593.00","486588.00","--","--","486588.00","-40569.00","--","446019.00","486510.00","--","78.00","445941.00","--","78.00","2.47"
"110/05/29","104","4","4510","高鋒","2031966.00","1561266.00","470700.00","--","--","470700.00","347062.00","--","123638.00","23753.00","147391.00","26304.00","121087.00","--","--","121087.00","356504.00","--","477591.00","121146.00","--","-59.00","477531.00","--","60.00","1.12"
"110/05/29","104","4","4513","福裕","2214426.00","1671927.00","542499.00","--","--","542499.00","551060.00","--","-8561.00","150520.00","141959.00","7624.00","134335.00","--","--","134335.00","-13052.00","--","121283.00","125150.00","--","9185.00","112233.00","--","9050.00","1.63"
"110/05/29","104","4","4523","永彰","1598326.00","1308722.00","289604.00","0.00","1045.00","290649.00","317614.00","--","-26965.00","28608.00","1643.00","3027.00","-1384.00","--","--","-1384.00","-35822.00","--","-37206.00","-1384.00","--","--","-37206.00","--","--","-0.02"
"110/05/29","104","4","4527","方土霖","2474604.00","1860008.00","614596.00","--","--","614596.00","377959.00","--","236637.00","1725.00","238362.00","46412.00","191950.00","--","--","191950.00","-11332.00","--","180618.00","184925.00","--","7025.00","174273.00","--","6345.00","2.43"
"110/05/29","104","4","4528","江興鍛","2229597.00","1645779.00","583818.00","--","--","583818.00","223039.00","--","360779.00","10437.00","371216.00","98971.00","272245.00","--","--","272245.00","-8285.00","--","263960.00","272245.00","--","0.00","263960.00","--","0.00","3.56"
"110/05/29","104","4","4529","淳紳","31236.00","662.00","30574.00","--","--","30574.00","265668.00","--","-235094.00","-5840.00","-240934.00","-617.00","-240317.00","--","--","-240317.00","-4398.00","--","-244715.00","-164104.00","--","-76213.00","-164152.00","--","-80563.00","-2.23"
"110/05/29","104","4","4530","宏易","68758.00","86353.00","-17595.00","--","--","-17595.00","55617.00","7753.00","-65459.00","-14350.00","-79809.00","0.00","-79809.00","--","--","-79809.00","-669.00","--","-80478.00","-74881.00","--","-4928.00","-75694.00","--","-4784.00","-1.85"
