"面額新台幣10元之公司"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積、資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積、資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","董監酬勞(元)","員工紅利-現金紅利金額(元)","員工紅利-股票紅利金額(元)","員工紅利-股票紅利股數(股)","員工紅利-股票紅利股數佔盈餘轉增資之比例(%)","有無全數分派員工股票紅利而股東未配發股票股利之情事","股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性","摘錄公司章程-股利分派部分","備註",
"2013 - 中鋼構","股東會確認","101年 年度","101/01/01~101/12/31","1","0","102/06/18","        285,878,701","        591,827,215","        818,523,194","        398,523,194","2.10000000","0.0","        420,000,000","0.0","0.0","                  0","          4,468,085","         22,340,426","                  0","                  0","","無","","第 卅六 條　
一、本公司每年決算如有盈餘，於完納稅捐、彌補歷年虧損及提列百分之十法定盈餘公積後，須就當年度發生之股東權益減項金額或其他法令規定提列特別盈餘公積，如尚有可分配之盈餘，再由董事會擬具分派案，提請股東會決議之，分派時董事、監察人酬勞金為百分之一，員工紅利為百分之五。
二、本公司所處產業環境多變，企業生命週期正值成熟期，董事會擬定盈餘分配案時，著重於股利之穩定性，分派普通股股利應達前述可分配盈餘百分之五十以上，股息及紅利之分派，以分配現金不低於百分之五十，分配股票不高於百分之五十。","",
"2014 - 中鴻","股東會確認","101年 年度","101/01/01~101/12/31","1","0","102/06/19","                  0","                  0","                  0","                  0","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","公司章程第28條股利政策內容如下：本公司於每一年度決算如有盈餘時，於依法繳納一切稅捐後，應先彌補歷年虧損，如尚有盈餘先提撥百分之十法定盈餘公積，但法定盈餘公積已達資本總額時，不在此限。然後依法令規定或業務需要提撥特別盈餘公積，如尚有盈餘依下列方式分配之：
（1）員工紅利為不低於千分之三。
（2）董事、監察人酬勞為金百分之一。
（3）扣除第一、二款後之餘額，併計上年度未分配之盈餘作為可供分配盈餘，由股東會決議分配股利或保留之。
本公司產業發展成熟，故前項股東紅利之分派，將採現金股利及股票股利適度比例發放，其中現金股利額度不低於百分之五十。","",
"2015 - 豐興","股東會確認","101年 年度","101/01/01~101/12/31","1","0","102/06/10","      5,339,783,537","      1,619,486,003","      6,797,320,940","      5,343,322,380","2.50000000","0.0","      1,453,998,560","0.0","0.0","                  0","         28,000,000","         30,620,000","                  0","                  0","0.00000","無","","本公司每年決算如有盈餘，依下列順序分派之
一、依法提繳稅捐。
二、彌補以往年度虧損。
三、提撥百分之十為法定盈餘公積。
四、依規定提撥或迴轉特別盈餘公積。
五、當年度如尚有盈餘，再提撥不得高於百分之三為董事、監察人酬勞金及不得低於百分之一為員工紅利。
六、餘額連同上一年度累積未分配盈餘，由董事會擬具股東紅利分派議案，提請股東會承認。
七、本公司產業發展成熟，獲利穩定且財務結構健全，惟鑑於未來年度仍有重大之擴廠計畫，董事會所擬具之股東紅利分派議案，其中百分之十至五十以現金股利方式發放，惟公司能取得足夠資金支應該年度重大資本支出時，將就當年度所分配之股利中至少提撥百分之七十發放現金股利。","",
"2017 - 官田鋼","股東會確認","101年 年度","101/01/01~101/12/31","1","0","102/06/27","         28,799,465","       -395,185,618","       -366,386,153","       -366,386,153","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","本公司每年度決算如有盈餘，於完納稅捐、彌補以往年度虧損後，分派盈餘時，應先提列百分之十為法定盈餘公積。其餘額之全部或一部併同以前年度累積未分配盈餘，由董事會擬具分配案，提請股東會決議保存或分派之。唯分派盈餘時，其中：
一、全體董監事酬勞配發現金百分之一。
二、員工紅利配發現金或經股東會特別決議配發新股不低於百分之二。
三、餘額發放股東股息及紅利。
本公司正值企業成長期，為平衡股東權益與公司發展，原則上股東股息及紅利之盈餘分配，依內外經營環境之變化及當時公司現金流量調整變化之，其中現金股利不低於百分之十。","",
"2020 - 美亞","股東會確認","101年 年度","101/01/01~101/12/31","1","0","102/06/19","                  0","        109,358,114","         51,065,085","                  0","0.19450913","0.00549087","         51,065,085","0.0","0.0","                  0","          1,564,607","          2,607,676","                  0","                  0","0.00000","無","","本公司年度決算如有盈餘，應先提繳所得稅款，
彌補以往年度虧損後，就其餘額提百分之十為法定盈餘公積，
但法定盈餘公積已達實收資本總額時不在此限，
並依主管機關規定提列或迴轉特別盈餘公積後，
如尚有餘額就其餘額部份提百分之一至百分之五為員工紅利，百分之三為董、監事酬勞。
依前項規定分配後併同以前年度累積未分配盈餘，由董事會擬具盈餘分配案。
股東紅利發放以現金股利為原則，若發放股票股利，其比例以不超過百分之五十為限，
提報股東會，經其決議後分配之。","",
"2022 - 聚亨","股東會確認","101年 年度","101/01/01~101/12/31","1","0","102/06/11","        117,221,487","       -351,571,134","       -265,684,439","       -265,684,439","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","本公司每屆決算所得盈餘，依下列順序分派之：　　　　　　　　　　　　
（一）提繳稅捐。
（二）彌補虧損。
（三）提存百分之十為法定盈餘公積。
（四）必要時得依規定酌提特別盈餘公積。特別盈餘公積迴轉併入未分配盈餘後始得依規定分配。
（五）董事、監察人之酬勞金依(一)至(四)款規定數額提列後剩
餘之數提撥百分之一。
（六）員工紅利就上述（一）至（四）款規定數額提列後剩餘之數提撥百分之二～百分之五。
（七）當年度盈餘依（一）至（六）款提列後餘額連同上一年度累積未分配盈餘至少提撥百分之五十～百分之百作為股票股利或現金股利分派予股東，餘額保留作為當年度未分配盈餘。其中現金股利以不超過可分配股利之百分之四十為原則，惟每股股利金額若低於Ο．二元則予以保留不予分派。","",
"2023 - 燁輝","股東會確認","101年 年度","101/01/01~101/12/31","1","0","102/06/20","      1,216,643,416","     -1,061,962,533","         27,600,518","         27,600,518","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","","無","","本公司每屆決算所得盈餘，除依法完納一切稅捐及彌補以往年度虧損外，應先就其餘額提存百分之十為法定盈餘公積，並得依營運需要或法令規定，提列或迴轉特別盈餘公積後，再加計上年度累計未分配盈餘作為可供分派盈餘，並得優先分派股息後，再分派紅利，其分配議案，由股東會決議分派之，其中員工紅利分派百分之一，董事及監察人酬勞分派千分之二以內。","",
"2024 - 志聯","股東會確認","101年 年度","101/01/01~101/12/31","1","0","102/06/20","          5,946,275","        -99,621,086","        -93,674,811","        -85,267,725","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","第二十六條：本公司股利政策，須視公司目前及未來之投資經營環境、資金需求等因素，於兼顧股東利益、平衡股利及公司長期財務規劃，每年依法由董事會擬具分派議案，提報股東會請求承認。本公司每年度決算後如有盈餘，除依法繳納所得稅及彌補以往年度虧損外，應先提撥百分之十為法定盈餘公積及依證交法第四十一條第一項規定提列特別盈餘公積後，將剩餘可分配之盈餘，於70%~100%之範圍內，按下列方式分派之：1.員工紅利2%。2.董監酬勞3%。3.股東紅利95%。4.分派給股東之紅利，其現金股利所佔比例以不低於分配總額之百分之三十為限。5.應分派股東之紅利(指現金股利與股票股利之總和)經計算後，如每股少於0.2元時得不予分派。","",
"2025 - 千興","股東會確認","101年 年度","101/01/01~101/12/31","1","0","102/06/21","     -1,392,800,232","       -438,962,498","     -1,831,762,730","     -1,831,762,730","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","本公司年度總決算如有盈餘，應先提繳稅款，彌補以往虧損，次提百分之十為法定公積及就當年度發生之股東權益減項金額提列特別盈餘公積，如有前一年度累積或當年度發生但當年稅後盈餘不足提列之股東權益減項，應自前一年度累積未分配盈餘提列相同數額之特別盈餘公積，並於提撥供分配前先行扣除。如尚有盈餘由董事會擬定分配案，提經股東會通過後方可分配之，其中提撥員工紅利不低於百分之二。
本公司企業生命週期正值成長階段，為持續擴充規模，提升競爭力，本公司採取現金股利及股票股利互相配合方式發放，其現金股利零至百分之五十，股票股利百分之百至百分之五十；惟公司得視經濟狀況、產業發展及資金需求等因素，於必要時調整現金股利及股票股利之分配原則。","",
"2027 - 大成鋼","股東會確認","101年 年度","101/01/01~101/12/31","1","0","102/06/28","         13,505,075","        390,945,985","         16,867,378","         16,867,378","0.0","0.20000000","        137,833,457","0.0","1.00000000","         68,916,728","                  0","                  0","                  0","                  0","0.00000","無","","本公司每年度決算如有盈餘分配如下：
1.彌補以往年度虧損；
2.提列百分之十法定盈餘公積，直至累積金額已達本公司資本總額為止；
3.視公司營運需要及法令規定酌提特別盈餘公積；
4.分配股東股息及紅利，酌付員工紅利及董事、監察人酬勞；其分配比率：員工紅利百分之三，董事及監察人酬勞百分之一點五，其餘由董事會擬定盈餘分配案，提請股東會決議分配之。
本公司在營業上所處環境尚具成長性，將掌握經濟環境，以求永續經營及長遠發展。董事會擬定盈餘分配案時，將注重股利之穩定性及成長性，屬於第四項之可分配盈餘，分配數不低於百分之五十，其中股東股息及紅利之現金部分不低於股東分配數之百分之二十，惟此項盈餘分派之種類及比率，得視當年度實際獲利及資金狀況經股東會決議調整之。","",
"2028 - 威致","股東會確認","101年 年度","101/01/01~101/12/31","1","0","102/06/20","       -426,260,103","        -48,112,361","       -474,372,464","       -474,372,464","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","本公司每屆決算所得盈餘，於依法完納一切稅捐及彌補以往年度虧損後，依下列順序分派之：
一、提撥百分之十為法定盈餘公積金。
二、依相關規定提撥或迴轉特別盈餘公積。
三、餘額連同上一年度累積未分配盈餘，作為可供分配盈餘，並得優先分派股息後，再分派股東紅利，盈餘分配議案由董事會擬具，提請股東會承認，其中董監事酬勞分派百分之二以內，員工紅利分派百分之二以內。
本公司股利之分配，應根據公司盈餘狀況，並參酌所營事業之景氣變化，同時考量未來資金需求情形，及評估稅法相關規定之影響，以平衡股利為原則。股利之發放方式，除有改善財務結構及因應重大資本支出之資金需求外，原則上現金股利比例不低於當年度發放股利總和之百分之十。","",
"2029 - 盛餘","股東會確認","101年 年度","101/01/01~101/12/31","1","0","102/06/13","      2,060,393,455","        153,832,484","      2,198,842,691","      2,086,429,691","0.35000000","0.0","        112,413,000","0.0","0.0","                  0","          1,200,000","          3,000,000","                  0","                  0","0.00000","無","","第廿五條
每一會計年度終了，本公司若有盈餘，應完納一切稅捐後，先彌補以往年度的虧損，再提出百分之十為法定盈餘公積，但法定盈餘公積累積已達本公司資本總額時，不在此限，次依法令規定或董事會認有必要時，亦得提請股東會決議，提列或迴轉特別盈餘公積。其餘額加計以前年度累計未分配盈餘作為可供分配盈餘，由董事會視營運需要酌予保留，並按下列比率擬訂分派議案提請股東會決議分派之，分配時董監事酬勞不高於年度純益減除彌補以往年度之虧損及提列法定公積後餘額的百分之三(3%)，員工紅利不低於年度純益減除彌補以往年度之虧損及提列法定公積後餘額的千分之一(0.1%)。本公司股利政策如下：
(1) 本公司目前所處環境尚具成長性，將掌握經濟環境以求永續經營。且本公司股利政策，係由公司參酌未來及實際營運狀況，並著眼於股利之穩定性與成長性。
(2) 股利分配比率當公司有累積可分配盈餘時，股利發放至少不低於年度純益減除彌補以往年度之虧損及提列法定公積後餘額的百分之五十 (50%)。
(3) 股利發放方式以發放現金股利不低於股利發放總額的百分之九十為原則。","",
"2030 - 彰源","股東會確認","101年 年度","101/01/01~101/12/31","1","0","102/06/17","       -120,386,414","       -357,915,040","       -478,301,454","       -478,301,454","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","本公司所處產業環境多變，為因應業務成長資金需求及長期財務規劃，本公司年度總決算如有盈餘，應先提繳稅款，彌補以往年度虧損，次提10%為法定盈餘公積，必要時依法提列或迴轉特別盈餘公積後，由董事會依下列原則擬定盈餘分配案，提請股東會決議分派：(1)董事、監察人酬勞1%至3% (2)員工紅利1% (3)如尚有餘額，於併同以前年度未分配盈餘，並得保留部分盈餘後，由董事會擬具分派議案，提請股東會決議之；股東紅利分配數，原則上不低於當年度盈餘可分配數之50%，其中股東股息及紅利之現金部分不低於股東分配數之20%。","",
"2031 - 新光鋼","股東會確認","101年 年度","101/01/01~101/12/31","1","0","102/06/10","      1,049,128,003","       -215,637,668","        839,505,125","        701,126,489","0.50000000","0.0","        138,378,636","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","本公司為確保股東權益及永續經營之目標，採平衡股利政策。
股利發放原則為年度決算盈餘依前條規定繳納稅捐、彌補往年虧損、提撥法定盈餘公積、特別盈餘公積、董事、監察人酬勞金及員工紅利後之可分配盈餘不低於百分之三○；其中現金股利不低於百分之三○，股票股利則佔百分之七○以下。
前項所列股利發放原則，本公司得依當年度實際獲利、財務、業務及經營面等實際營運狀況，並考量次一年度之資本預算規劃，決定最適當之股利政策，由董事會擬具分配方案後，經股東會議定後執行之。","",
"2032 - 新鋼","股東會確認","101年 年度","101/01/01~101/12/31","1","0","102/06/11","         65,850,334","         10,583,768","         75,375,725","         75,375,725","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","第廿七條：本公司年度結算如有盈餘，於依法繳納稅捐後，應先彌補歷年虧損及提列法定公積百分之十並就當年度發生之股東權益減項金額提列特別盈餘公積後，如尚有餘，得視業務狀況酌予保留後再予分配如下：
一、董事、監察人酬勞百分之一。
二、員工紅利百分之二。
三、股東紅利百分之九十七由董事會視當年度實際獲利及資金狀況擬定盈餘分配案提報股東會決議通過分配之。
本公司之股利政策：
本公司所營事業目前生命週期穩定成長，為公司永續經營，考量本公司未來獲利狀況，資金需求及長期財務規劃，並考量股東對現金流入之需求，採平衡股利政策。本公司每年度結算如有盈餘，董事會擬訂盈餘分配案時，將考慮公司財務結構、股東權益、兼顧股利穩定性，除有資金需求外，每年度實際分配之盈餘佔不包括前期之可分配盈餘百分之五十以上，其中現金股利部份不低於現金股利及股票股利合計數之百分之十。盈餘分配案提請股東會決議分派之。","",
"面額新台幣10元之公司"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積、資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積、資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","董監酬勞(元)","員工紅利-現金紅利金額(元)","員工紅利-股票紅利金額(元)","員工紅利-股票紅利股數(股)","員工紅利-股票紅利股數佔盈餘轉增資之比例(%)","有無全數分派員工股票紅利而股東未配發股票股利之情事","股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性","摘錄公司章程-股利分派部分","備註",
"2033 - 佳大","股東會確認","101年 年度","101/01/01~101/12/31","1","0","102/06/20","          7,919,273","         40,244,024","         74,408,773","         17,922,598","0.70000000","0.0","         56,486,175","0.0","0.0","                  0","          1,802,750","          1,802,750","                  0","                  0","0.00000","無","","本公司每年決算後如有盈餘，除依法繳納營利事業所得稅及彌補以往年度虧損外，應先提撥百分之十法定盈餘公積及就當年度之股東權益減項金額提列特別盈餘公積，如尚有盈餘，連同上一年度累積未分配盈餘提撥百分之五十至百分之九十五按下列方式分派之，惟此項盈餘提供分派之比率及股東現金股利之比率，得視當年度實際獲利及資金狀況，經股東會決議調整之。未來三年之股利率預計為百分之五至百分之二十之間。
(1).員工紅利百分之一至百分之五。
(2).董事、監察人酬勞金百分之一至百分之五。
(3).其餘為股東股利，其中現金股利不得低於股利總數之百分之十，但現金股利若低於0.1元則不予發放，改以股票股利發放之。如有前一年度累積或當年度發生但當年度稅後盈餘不足提列之股東權益減項，應自前一年度累積未分配盈餘提列相同數額之特別盈餘公積，並於提撥供分派前先行扣除","",
"2034 - 允強","股東會確認","101年 年度","101/01/01~101/12/31","1","0","102/06/18","         46,861,683","        321,164,226","        337,290,391","         78,207,191","0.70000000","0.0","        259,083,200","0.0","0.0","                  0","          5,809,000","         14,521,000","                  0","                  0","","無","","本公司屬傳統產業，企業生命週期進入「成熟期」，較適採取穩定之股利政策。基於保障股東權益暨公司營運資金需求之考量，股東盈餘分配以每股至少維持0.5元現金股利為原則；若股利分配當年度公司有重大擴充或轉投資計劃，則基於公司未來資金需求之考量，得調整現金股利之成數或全數以股票股利方式分配之。","",
"2038 - 海光","股東會確認","101年 年度","101/01/01~101/12/31","1","0","102/06/07","        561,546,225","         70,584,320","        625,072,113","        576,734,907","0.28000000","0.0","         48,337,206","0.0","0.0","                  0","          1,905,777","          1,270,518","                  0","                  0","0.00000","無","","本公司每年決算如有盈餘，依下列順序分派之：
一、依法提繳稅捐。
二、彌補以往年度虧損。
三、提撥百分之十為法定盈餘公積。
四、依規定提撥或迴轉特別盈餘公積。
五、當年度如尚有盈餘，再提撥餘額百分之三為董事、監察人酬勞金及百分之二~三為員工紅利。
六、餘額連同以前年度累積未分配盈餘，由董事會擬具股東紅利分配議案，提請股東會決議分派之。
本公司產業發展成熟，股利之發放，除有改善財務結構及因應重大資本支出之資金需求外，現金股利比例以不低於當年度發放股利總和之百分之五十為原則。","",
"2049 - 上銀","股東會確認","101年 年度","101/01/01~101/12/31","1","0","102/06/28","      4,200,333,172","      2,003,194,665","      5,972,622,379","      5,233,338,580","2.70000000","0.0","        665,355,419","0.30000000","0.0","          7,392,838","         81,221,622","        162,443,245","                  0","                  0","","無","","本公司當年度決算後所得純益，依下列順序分派之：
一、提繳稅捐。
二、彌補虧損。
三、提存百分之十為法定盈餘公積。
四、其他依法令規定提列特別盈餘公積。
五、股息百分之六(含)以下。
六、就一~五項數額後之剩餘數提撥：1、董監事酬勞百分之五(含)以下。2、員工紅利百分之十(含)以下，但不低於百分之一。
七、董事會依據公司營利狀況，並參照擴充規劃及獲利能力，兼顧資本適足率，擬具股東股利分派議案(以其全部或部份按股份持股比例分派之)，提請股東會決議。
本公司股利政策係按公司法及本公司章程規定，本公司得依財務、業務及經營面等因素之考量，將一~六項規定數額扣除後剩餘數併同前期未分配盈餘及當年度可分配盈餘全數或部份分派。盈餘之分派得以現金股利或股票股利方式為之，惟股票股利分派之比例以不高於當年度股東股息及股東紅利總額三分之二。","",
"2059 - 川湖","股東會確認","101年 年度","101/01/01~101/12/31","1","0","102/06/27","      1,708,173,429","      1,056,056,633","      2,658,624,399","      2,097,641,847","6.00000000","0.0","        560,982,552","0.0","0.0","                  0","          6,500,000","         37,955,930","                  0","                  0","0.00000","無","","1.本公司每年總決算如有盈餘，應先提繳稅款，彌補以往虧損及提存百分之十
　法定盈餘公積，直到法定盈餘公積已達本公司資本總額為止；如尚有盈餘，
　得以其全部或　一部由股東會決議，並得酌量撥付董事、監察人酬勞金及員
　工紅利，其分配比率除員工紅利不低於千分之一及董事、監察人酬勞不高於
　百分之五外，其餘由董事會擬　定盈餘分配案，必要時得酌提列特別盈餘公
　積或酌予保留盈餘，提請股東會決議分派之。
2.本公司股利政策：
　授權董事會擬定盈餘分派案時優先以股票股利為主，若有發放現金股利，則
　現金股利發放總額應不低於擬發放當年股東紅利總額之百分之十，若現金股
　利每股配發不足0.2元時，得改配發股票股利。","",
"2062 - 橋椿","股東會確認","101年 年度","101/01/01~101/12/31","1","0","102/05/07","        530,118,011","        326,706,243","        766,437,124","        440,437,124","2.00000000","0.0","        326,000,000","0.0","0.0","                  0","          3,422,000","          6,000,000","                  0","                  0","0.00000","無","","本公司每年決算如有盈餘，除依法提繳所得稅外，應先彌補以往年度虧損， 次提百分之十為法定盈餘公積，再依主管機關規定，提撥或迴轉特別盈餘公積，次提所餘盈餘不低於百分之一作為員工紅利，及不高於百分之二作為董事酬勞。其他餘額連同上年度累積未分配盈餘作可供分配餘額，由股東會決議分派之。
本公司對外投資子公司之員工 (或符合一定條件之從屬公司員工)，得受上述員工股票紅利之分派，其條件及方式由董事會授權董事長依公司「員工分紅入股及增資認股辦法」執行。
本公司基於資本支出，業務擴充需要及健全財務規劃以求永續發展，發放股票股利及現金股利兩種，現金股利以不低於當年度分派股東紅利總額5%為限，其比率得由股東會視當年度獲利情形決議調整之。","",
"2101 - 南港","股東會確認","101年 年度","101/01/01~101/12/31","1","0","102/06/13","        514,989,126","        224,120,932","        739,110,058","        716,697,965","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","第 七 章    決算盈餘之分配
第二十條：本公司每會計年度終了，董事會應編造左列表冊，交監察人查核，提交股東會請求承認。
一、營業報告書。
二、財務報表。
三、盈餘分派或虧損撥補之議案。
第廿一條：本公司每屆年終結算所得盈餘，除依法扣繳所得稅外，應先彌補以往年度虧損，提存百分之十為法定盈餘公積，並視需要提撥特別盈餘公積或酌予保留盈餘後，次就其餘額加計以前年度未分配盈餘分配股息，如尚有盈餘，由董事會擬具盈餘分配案，提請股東常會決議分派之，其中員工紅利不低於0.1% 。 
有關特別盈餘公積之提撥及股東股息紅利之分配，由董事會擬定，提請股東會決議行之。上項股息若無盈餘或盈餘不足時，不得以本金作息。
本公司所營事業係以輪胎業為主，採多元化經營，目前輪胎業處於成熟期，採用剩餘股利政策，於年度盈餘中，鑑於未來數年仍有設備維護更新、生產技術升級及擴廠計畫等資金需求，先以保留盈餘融通所需之資金後，剩餘之盈餘以現金股利方式分派；盈餘分配中原則上股票股利在70%至100%間，現金股利在0%至30%之間，惟仍可視實際需要調整上述比例。因實際需要而調整上述比例，應考量本公司未來投資計劃及長期財務規劃所需資金，若本公司未來投資計劃及長期財務規劃所需資金小於當年度可分配盈餘百分之五十時，可將現金股利之發放比提高至50%。","",
"2102 - 泰豐","股東會確認","101年 年度","101/01/01~101/12/31","1","0","102/06/04","      1,803,950,745","        419,259,513","      2,181,284,307","      1,939,384,634","0.10000000","0.0","         40,316,613","0.50000000","0.0","         20,158,306","          3,773,336","         15,093,342","                  0","                  0","0.00000","無","","本公司年度總決算如有盈餘除依法扣繳稅捐，彌補以往年度虧損及提撥百分之十法定公積及依規定提列之特別盈餘公積後，依下列百分比分配之。
一、董監事酬勞不得高於百分之三。
二、員工紅利不得低於百分之二。
三、其餘額併同以往年度未分配之盈餘，依本條第二項股利政策，擬定盈餘分配計劃，提報股東常會。
本公司將考量目前及未來發展與資本支出預算等因素，同時兼顧股東利益，由董事會視營運情況酌予保留適當額度後，擬具盈餘分派案，提報股東常會。盈餘分派得以現金股利或股票股利方式為之，惟其中現金股利得視營運需求介於股利總額之百分之零至廿間。","",
"2103 - 台橡","股東會確認","101年 年度","101/01/01~101/12/31","1","0","102/06/18","      1,597,643,994","      2,574,249,410","      3,914,468,463","      1,869,853,278","2.60000000","0.0","      2,044,615,185","0.0","0.0","                  0","         21,078,507","         42,157,014","                  0","                  0","0.00000","無","","本公司訂定股利政策如下：年度結算如有盈餘，於依法繳納一切稅捐及彌補以前年度虧損後，應先提法定盈餘公積百分之十，再依證券交易法提列或迴轉特別盈餘公積後，其餘額加計前期未分配盈餘後為可供分配盈餘，並就可供分配盈餘提撥百分之五十以上依下列規定分配之：
一、股東股利百分之九十七。
二、董監事酬勞百分之一。
三、員工紅利百分之二。
前項股東股利如有分派，現金股利不低於百分之二十，股票股利不高於百分之八十。
本公司依前計算股東股利每股低於0.5元時，得保留可供分配盈餘不予分派。
上述盈餘分派案，由董事會擬具，並提請股東會決議之。
有關個別董事、監察人得分派酬勞數額及員工紅利辦法，依董事會之決議行之","",
"2104 - 國際中橡","股東會確認","101年 年度","101/01/01~101/12/31","1","0","102/06/14","        791,571,352","      1,512,128,542","      2,152,487,040","        944,194,009","2.20000000","0.0","      1,208,293,031","0.0","0.0","                  0","         12,211,640","            659,325","                  0","                  0","","無","","第廿八條 本公司每年決算所得純益，除依法提繳所得稅，彌補歷年虧損，並
提撥稅後純益百分之十為法定盈餘公積，加計上年度保留盈餘，必
要時得依相關法令規定提撥特別盈餘公積或酌予保留盈餘後，就其
餘額再予分派，分派比率如下：
(一)員工紅利萬分之一至百分之三。
(二)董事酬勞千分之五至百分之一。
(三)普通股股利以前二款之餘額依本條第二項之股利政策由董事
會擬訂盈餘分派案提請股東會決議。
為改善財務結構、充實營運資金或為支應重要投資計劃之需要，得
將盈餘轉為資本配發股票股利，但現金股利之支付比率訂定為普通
股股利之百分之二十以上。","",
"2105 - 正新","股東會確認","101年 年度","101/01/01~101/12/31","1","0","102/06/18","     10,305,821,824","     15,894,029,969","     24,610,448,796","     16,154,582,178","1.50000000","0.0","      4,227,933,318","1.50000000","0.0","        422,793,330","        429,138,809","        286,092,540","                  0","                  0","0.00000","無","","本公司所處產業環境多變，企業生命週期正值穩定成長階段,考量公司資金需求及長期財務規劃，本公司每年決算後所得純益，除依法扣繳所得稅外，應先彌補以往年度虧損，次就其餘額提存百分之十為法定盈餘公積並依法提列或迴轉特別盈餘公積後，如尚有餘額，應分派員工紅利不低於百分之二，董事及監察人酬勞不高於百分之三，餘數加計上年度未分配盈餘為累積可分配盈餘，由董事會擬具分派議案，提請股東會決議分配之。董事會擬具之盈餘分派議案，股東紅利之總額應為累積可分配盈餘之百分之十至百分之八十，其中現金紅利應為股東紅利總額之百分之十以上。
前項員工紅利得以股票支付之，於分配員工股票紅利時，得包括符合一定條件之從屬公司員工。","",
"2106 - 建大","股東會確認","101年 年度","101/01/01~101/12/31","1","0","102/06/27","      2,660,111,693","      2,643,952,058","      5,068,250,945","      3,527,494,945","1.70000000","0.0","      1,247,256,000","0.40000000","0.0","         29,350,000","         23,703,938","         15,802,626","                  0","                  0","","無","","本公司每年決算後如有盈餘，除依法繳納營利事業所得稅及彌補以往年度虧損外，應先提撥百分之十法定盈餘公積並依法提列特別盈餘公積或迴轉特別盈餘公積後，如尚有餘額，連同上一年度累積未分配盈餘，提撥可供分配盈餘百分之三十至百分之八十，由董事會依本公司股利政策擬定盈餘分配議案，提股東會決議之，其中：
一、員工紅利百分之一。
二、董事、監察人酬勞金百分之一‧五。
三、股東股利百分之九七‧五，其中現金股
    利不得低於股利總數之百分之十，但現
    金股利每股若低於０‧一則不予發放，
    改以股票股利發放。","",
"2107 - 厚生","股東會確認","101年 年度","101/01/01~101/12/31","1","0","102/06/13","      1,550,099,178","      1,347,098,635","      2,732,376,334","      1,837,435,356","1.80000000","0.0","        894,940,978","0.0","0.0","                  0","         12,123,887","         12,123,888","                  0","                  0","","無","","本公司生命週期係屬「成熟期」，惟為求企業永續經營，因應未來市場需求，並考慮公司未來之資本支出預算及需要暨兼顧維持穩定之股利發放，每年度決算如有盈餘，應先完納稅捐，彌補以往年度虧損，其餘分配如下：(一)提列百分之十法定盈餘公積，但法定盈餘公積已達資本總額時，不在此限；(二)必要時得經股東會決議及依法令規定提列特別盈餘公積；(三)如尚有餘額，則提撥:
1.員工紅利不低於百分之一。2.董監酬勞不低於百分之一。3.其餘併同以前年度累積未分配盈餘分派股東紅利，其中現金股利不低於股東紅利總額百分之十。","",
