"","公司代號","year","本期綜合損益總額","權益總額","基本每股盈餘元","ROE","負債比例","每股參考淨值","現金股利元股","產業類別","公司簡稱"
"1737","8443",103,138631,1725434,2.03,0.0803455826186339,0.321084449229103,25.83,1.73,"貿易百貨","阿瘦"
"1738","8454",103,1154312,6394861,9.11,0.180506190830418,0.362713240336275,44.43,7.55,"貿易百貨","富邦媒"
"1739","8462",103,87741,488975,3.86,0.179438621606422,0.432301051399699,19.21,1.171261,"觀光事業","柏文"
"1740","8463",103,365372,1880841,3.19,0.19425990820064,0.606636792796139,14.02,2.16,"其他","潤泰材"
"1741","8464",103,2206934,3358689,8.48,0.657081974544234,0.742955120430822,14.45,0,"其他","億豐"
"1742","8466",103,432089,1742758,5.81,0.247934021820586,0.450826899164372,29.68,NA,"其他","美吉吉-KY"
"1743","8467",103,309833,1256876,6.07,0.246510395615797,0.45948791210587,27.21,1.8,"其他","波力-KY"
"1744","8473",103,395283,5282982,2.83,0.0748219471503026,0.427474304530088,39.37,2.37,"其他","山林水"
"1745","8480",103,197032,658384,7.08,0.299266081800287,0.298698448982374,27.78,NA,"其他","泰昇-KY"
"1746","8488",103,384017,2484108,5.23,0.154589494498629,0.497894035992398,41.4,NA,"其他","吉源-KY"
"1747","8926",103,1753818,11356396,2.93,0.154434382175472,0.270909594594031,19.28,1.6,"油電燃氣業","台汽電"
"1748","8940",103,-89472,827233,-1.09,-0.108158161001798,0.543908119236363,11.83,0,"觀光事業","新天地"
"1749","8996",103,202273,1779138,2.45,0.113691574234264,0.378666552118289,21.89,1.2,"電機機械","高力"
"1750","9802",103,611782,5663329,3.19,0.108025156228783,0.342997617620145,43.13,2.5,"其他","鈺齊-KY"
"1751","9902",103,18404,1181145,0.13,0.015581490841514,0.0960440519194269,12.01,0,"其他","台火"
"1752","9904",103,16536483,152125595,2.93,0.108702832025078,0.442848991571606,24.02,1.5,"其他","寶成"
"1753","9905",103,965007,7166392,2.56,0.134657300354209,0.286304224118889,23.5,2,"其他","大華"
"1754","9906",103,-57766,722404,-0.83,-0.079963566093211,0.792709640727395,10.32,0,"建材營造","欣巴巴"
"1755","9907",103,1041042,20609047,0.49,0.0505138350162431,0.590512008636642,12.31,0.45,"其他","統一實"
"1756","9908",103,771051,10629665,1.31,0.0725376575837526,0.268186147366757,19.39,1,"油電燃氣業","大台北"
"1757","9910",103,3981165,12423595,5.33,0.32045193037925,0.51081926348179,18.74,3.7,"其他","豐泰"
"1758","9911",103,587800,4164927,1.97,0.141130924983799,0.31512363427257,15.23,1.3,"其他","櫻花"
"1759","9912",103,198,686617,0.01,0.000288370372420141,0.19872447937636,12.75,1,"電腦及週邊設備業","偉聯"
"1760","9914",103,3681659,12560069,11.2,0.293124106244958,0.423400509865398,40.19,6.8,"其他","美利達"
"1761","9917",103,2062468,11071012,4.74,0.186294441736672,0.44364123476837,24.08,4,"其他","中保科"
"1762","9918",103,191473,2827433,1.03,0.0677197302287976,0.29429663355918,15.88,1.1,"油電燃氣業","欣天然"
"1763","9919",103,48149,3425222,0.3,0.0140571910375444,0.511068896847362,15.45,0.35,"其他","康那香"
"1764","9921",103,4222509,19541727,10.96,0.216076552497126,0.567415951577005,51.67,6.6,"其他","巨大"
"1765","9924",103,601630,4699101,2.7,0.128030872288125,0.318283620415016,24.37,2,"其他","福興"
"1766","9925",103,1039367,9553282,2.71,0.108796851176381,0.383644035614297,23.16,1.9,"其他","新保"
"1767","9926",103,258231,2604684,1.6,0.0991410090437074,0.461249857539663,15.62,1.2,"油電燃氣業","新海"
"1768","9927",103,818755,4652058,3.56,0.175998450578217,0.305985753491361,22.13,2.5,"其他","泰銘"
"1769","9928",103,-234238,1011592,-1.77,-0.231553828025528,0.780633915748098,7.62,0,"其他","中視"
"1770","9929",103,-149138,554229,-0.92,-0.269090935335394,0.711569806654676,3.89,0,"其他","秋雨"
"1771","9930",103,1073015,4683718,4.57,0.22909470638497,0.272004800954222,20.17,4.2,"其他","中聯資源"
"1772","9931",103,176723,1619949,1.57,0.10909170597346,0.527048564590997,15.61,1.3,"油電燃氣業","欣高"
"1773","9933",103,2322311,19703009,2.51,0.117865804152046,0.653349789607539,22.66,2.24,"其他","中鼎"
"1774","9934",103,333414,6903029,0.44,0.0482996667115262,0.590753292382749,19.2,0.5,"其他","成霖"
"1775","9935",103,69830,881213,0.5,0.0792430433958646,0.746517471252796,6.26,0,"其他","慶豐富"
"1776","9937",103,269639,4263393,1.06,0.0632451664671777,0.466540014444509,13.8,0.9,"油電燃氣業","全國"
"1777","9938",103,1445260,8791579,3.29,0.164391402272561,0.387733227216868,22.64,2,"其他","百和"
"1778","9939",103,1351027,11669390,3.72,0.11577528902539,0.600321827959795,40.88,2.2,"其他","宏全"
"1779","9940",103,1246328,9516108,1.75,0.130970350483622,0.465564455474993,15.29,1,"其他","信義"
"1780","9941",103,1755215,9652394,5.9,0.181842452763532,0.886616303430767,33.9,5.19,"其他","裕融"
"1781","9942",103,552867,2632187,6.32,0.210040927943189,0.312607968637094,31.68,4,"其他","茂順"
"1782","9943",103,723832,3292042,4.4,0.219873257996101,0.191481387608505,22.35,4,"觀光事業","好樂迪"
"1783","9944",103,233892,3053618,1.12,0.0765950423399391,0.418424498856892,27.86,0.4,"其他","新麗"
"1784","9945",103,10401978,55543525,5.69,0.187276158652156,0.446667678421513,43.55,3.39926668,"其他","潤泰新"
"1785","9946",103,44095,3328233,0.21,0.0132487719459545,0.732167490467584,16.14,0,"建材營造","三發地產"
"1786","9955",103,46738,2345855,0.36,0.0199236525701716,0.372763023993164,22.73,0,"其他","佳龍"
"1787","9958",103,65162,2217909,0.35,0.0293799249653615,0.640518472079231,12.19,0.1,"鋼鐵工業","世紀鋼"
"1788","1101",104,-592418,155484252,1.56,-0.00381014792417691,0.469457174638829,29.26,1.33,"水泥工業","台泥"
"1789","1102",104,1073954,154854192,1.55,0.00693525946007325,0.426629916040046,40.43,1.1,"水泥工業","亞泥"
"1790","1103",104,-4955138,14046346,0.34,-0.352770606675928,0.487042162810107,19.23,0.1,"水泥工業","嘉泥"
"1791","1104",104,793407,16000386,2.22,0.0495867412198681,0.198813812377037,25.23,1,"水泥工業","環泥"
"1792","1108",104,462877,4845664,1.16,0.0955239570882339,0.383150306625853,11.89,0.85,"水泥工業","幸福"
"1793","1109",104,-129449,6387928,0.04,-0.0202646304091092,0.26034195559547,14.31,0.2,"水泥工業","信大"
"1794","1110",104,-104689,8639693,0.25,-0.012117212961155,0.0791731405724123,15.1,0.2,"水泥工業","東泥"
"1795","1201",104,-2328630,8470547,-3.78,-0.274909046605845,0.767820846894288,11.51,0,"食品工業","味全"
"1796","1203",104,331680,5166649,1.12,0.0641963485423531,0.381325736466374,17.8,1,"食品工業","味王"
"1797","1210",104,290710,19248606,0.87,0.0151029118680075,0.519115974717709,19.95,0.7,"食品工業","大成"
"1798","1213",104,16511,678780,0.32,0.0243245234096467,0.195193785214274,13.19,0,"食品工業","大飲"
"1799","1215",104,88911,5184585,2.57,0.0171491064376416,0.462415702160474,18.87,2,"食品工業","卜蜂"
"1800","1216",104,17424113,155689737,2.48,0.111915617148226,0.609749776493075,16.95,2,"食品工業","統一"
"1801","1217",104,32975,6094148,0.09,0.00541092864827044,0.465178704870503,11.08,0,"食品工業","愛之味"
"1802","1218",104,53874,3409036,0.36,0.0158032945383974,0.560633768463272,10.02,0,"食品工業","泰山"
"1803","1219",104,40693,3923965,0.31,0.0103703779213117,0.490535747207919,11.94,0.25,"食品工業","福壽"
"1804","1220",104,95863,2306414,0.67,0.0415636568283058,0.254725150870064,12.15,0.5,"食品工業","台榮"
"1805","1225",104,596735,3476501,2.55,0.17164816003217,0.4768578313224,14.35,1,"食品工業","福懋油"
"1806","1227",104,2560855,13503473,3.47,0.189644175242917,0.342233290860651,16.91,1.6,"食品工業","佳格"
"1807","1229",104,-330576,20257353,1.59,-0.0163188151976223,0.1731584994923,22.7,1.2,"食品工業","聯華"
"1808","1231",104,336436,2813976,2.41,0.119558944354891,0.56577908830422,18.88,1.32,"食品工業","聯華食"
"1809","1232",104,935003,3706038,5.7,0.252291800569773,0.236919145144068,22.9,5,"食品工業","大統益"
"1810","1233",104,203098,1453716,2.31,0.139709544367676,0.268690887084238,16.01,2,"食品工業","天仁"
"1811","1234",104,529892,17417246,1.54,0.0304234090739719,0.212206399279566,43.34,1.5,"食品工業","黑松"
"1812","1235",104,165444,1433392,0.8,0.115421322290064,0.479268530591056,24.42,0,"食品工業","興泰"
"1813","1236",104,230934,1938486,0.94,0.119131115726397,0.432167801851056,17.89,0.7,"食品工業","宏亞"
"1814","1256",104,191207,876595,7.76,0.218124675591351,0.466522352208017,32.15,4,"食品工業","鮮活果汁-KY"
"1815","1301",104,12940726,287434904,4.85,0.045021414657421,0.321288804360698,45.15,3.6,"塑膠工業","台塑"
"1816","1303",104,23176407,337951226,4.5,0.0685791475720227,0.342156632546842,40.89,3.3,"塑膠工業","南亞"
"1817","1304",104,589899,31049293,0.85,0.018998790085172,0.459994884008956,16.52,0.5,"塑膠工業","台聚"
"1818","1305",104,800526,6785176,1.64,0.117981611678164,0.451644768450988,13.83,1,"塑膠工業","華夏"
"1819","1307",104,1259369,8466877,2.85,0.148740674985594,0.398152521043288,21.92,1.7,"塑膠工業","三芳"
"1820","1308",104,-217318,8695706,1.08,-0.0249914153031393,0.138374363828573,17.63,0.6,"塑膠工業","亞聚"
"1821","1309",104,-95477,3375083,0.21,-0.0282887857868977,0.634005903692025,10.3,0,"塑膠工業","台達化"
"1822","1310",104,718392,6585315,1.31,0.109089997972762,0.446404423710613,11.74,1,"塑膠工業","台苯"
"1823","1312",104,1487875,18927671,1.62,0.0786084563705698,0.181696000832845,18.09,0.8,"塑膠工業","國喬"
"1824","1313",104,-536119,17998206,-0.15,-0.0297873576955392,0.513136362754757,15.67,0.2,"塑膠工業","聯成"
"1825","1314",104,-181237,53258018,0.04,-0.00340299933805272,0.296968431163368,22.86,0,"塑膠工業","中石化"
"1826","1315",104,-47242,6920941,1.34,-0.0068259504018312,0.230690112755269,36.24,1.1,"塑膠工業","達新"
"1827","1316",104,-157622,1870043,-0.88,-0.0842879014011977,0.477383815591714,7.49,0,"建材營造","上曜"
"1828","1319",104,1659816,19129896,2.87,0.0867655527243849,0.472565175431484,30.64,1.4,"汽車工業","東陽"
"1829","1321",104,5707,4962266,0.17,0.00115007941936204,0.529014054883341,22.49,0,"塑膠工業","大洋"
"1830","1323",104,241411,1951450,2.55,0.123708524430552,0.476844655743436,19.17,1.55,"塑膠工業","永裕"
"1831","1324",104,51150,988267,0.77,0.0517572680257461,0.240395287418872,13.16,0.4,"塑膠工業","地球"
"1832","1325",104,88551,1951023,1,0.0453869585340614,0.0784115611457982,18.5,0.7,"塑膠工業","恆大"
"1833","1326",104,18334737,333077533,4.72,0.0550464537036186,0.350707615613956,48.41,3.5,"塑膠工業","台化"
"1834","1337",104,207706,10306094,1.5,0.0201537071173618,0.0904936449418768,39.7,0.3,"塑膠工業","再生-KY"
"1835","1338",104,698006,6633702,9.04,0.105221187204369,0.290249370755441,77.15,4.5,"汽車工業","廣華-KY"
"1836","1339",104,411747,3154968,4.6,0.130507504355036,0.408777023661527,39.68,2,"汽車工業","昭輝"
"1837","1340",104,759354,5647499,7.51,0.134458456743419,0.116334522089841,49.15,1,"塑膠工業","勝悅-KY"
"1838","1402",104,10056140,260397003,1.61,0.0386184936237534,0.498044506160921,36.86,1,"紡織纖維","遠東新"
"1839","1410",104,120282,1242208,1.64,0.0968291944666272,0.187316939772735,16.53,1.3,"紡織纖維","南染"
"1840","1413",104,1416,841245,0.03,0.0016832195139347,0.634763275267042,6.37,0,"紡織纖維","宏洲"
"1841","1414",104,-30008,3076421,0.03,-0.00975419164022089,0.356406839982084,13.98,0.2,"紡織纖維","東和"
"1842","1416",104,17705,5059435,-0.13,0.0034994026012786,0.576557390371564,19.09,1.3,"其他","廣豐"
"1843","1417",104,-588916,4239547,-1.01,-0.13891012412411,0.268333904577095,11.16,0,"紡織纖維","嘉裕"
"1844","1418",104,-213362,506161,-1.46,-0.421529908467859,0.719297846712171,4.11,0,"紡織纖維","東華"
"1845","1419",104,-33483,7259733,0.39,-0.00461215309158064,0.361135829629956,24.05,0.347,"紡織纖維","新紡"
"1846","1423",104,-32245,2580649,-0.21,-0.0124949189138081,0.0889092714766514,14.92,0,"紡織纖維","利華"
"1847","1432",104,-163247,2837865,-0.74,-0.0575245827408985,0.548237421284028,13.88,0,"貿易百貨","大魯閣"
"1848","1434",104,6446514,56068730,1.68,0.114975209889719,0.29962286578905,31.33,1.2,"紡織纖維","福懋"
"1849","1435",104,-3617,941642,-0.03,-0.0038411625649663,0.15438593340278,7.51,0,"其他","中福"
"1850","1436",104,-38046,2239350,-0.55,-0.0169897514903878,0.657837273650575,32.45,0,"建材營造","華友聯"
"1851","1437",104,62112,4697147,0.26,0.0132233460013068,0.494818258032563,23.58,0,"其他","勤益控"
"1852","1438",104,10982,549319,0.11,0.0199920264909825,0.113911574885835,5.36,0,"建材營造","三地開發"
"1853","1439",104,638,1984385,0.01,0.000321510190814786,0.0768138205421178,21.57,0.5,"紡織纖維","中和"
"1854","1440",104,887169,26309246,0.75,0.033720806746039,0.357022844916968,15.59,0.45,"紡織纖維","南紡"
"1855","1441",104,-100230,785592,-0.93,-0.127585311459384,0.730701660267224,8.75,0,"紡織纖維","大東"
"1856","1442",104,560138,4964841,2.44,0.112820934245427,0.658350356723928,20.35,1,"建材營造","名軒"
"1857","1443",104,-202841,983330,-0.89,-0.206279682304008,0.792613136069092,8.91,0,"紡織纖維","立益"
"1858","1444",104,271838,12117125,0.43,0.0224341995316546,0.335280221178191,11.89,0.5,"紡織纖維","力麗"
"1859","1445",104,105903,1940329,0.65,0.0545799191786548,0.164459102686497,13.99,0.5,"紡織纖維","大宇"
"1860","1446",104,-47151,1788960,-0.28,-0.0263566541454253,0.527959835845616,12.99,0.1,"紡織纖維","宏和"
"1861","1447",104,-62550,10704564,0.02,-0.0058433019784832,0.50466884247985,12.02,0,"紡織纖維","力鵬"
"1862","1449",104,-269282,1110136,-2.25,-0.24256667651531,0.79169313966296,7.23,0,"紡織纖維","佳和"
"1863","1451",104,529848,10027413,1.69,0.0528399498454886,0.261390757106271,24.89,1.5,"紡織纖維","年興"
"1864","1452",104,402344,2455825,2.8,0.163832520639704,0.0933555875758714,18.51,1.8,"紡織纖維","宏益"
"1865","1453",104,47657,1005913,0.62,0.0473768606231354,0.115675437123569,11.3,0,"紡織纖維","大將"
"1866","1454",104,87296,1683679,0.79,0.0518483630193166,0.231833084376685,12.7,0.5,"紡織纖維","台富"
"1867","1455",104,130424,7475585,0.22,0.0174466613649634,0.348239136628727,12.22,0.2,"紡織纖維","集盛"
"1868","1456",104,131854,1097320,1.24,0.120160026245762,0.758999893042092,11.71,0,"紡織纖維","怡華"
"1869","1457",104,503023,6401307,1.71,0.0785812959759624,0.463603996004666,15.18,0.6,"紡織纖維","宜進"
"1870","1459",104,-428007,3554666,0.72,-0.120407093099605,0.491196587619385,10.71,0,"紡織纖維","聯發"
"1871","1460",104,336485,4810682,1.03,0.0699453840432604,0.501283261945398,11,0.8,"紡織纖維","宏遠"
"1872","1463",104,78945,2052254,0.51,0.0384674606554549,0.424812835063913,12.06,0.4,"紡織纖維","強盛"
"1873","1464",104,347850,4281677,1.4,0.0812415322314131,0.532484309417843,15.35,1.8,"紡織纖維","得力"
"1874","1465",104,86554,2396071,1,0.0361233035248121,0.142438958745593,17.63,0.9,"紡織纖維","偉全"
"1875","1466",104,8222,1853978,0.07,0.00443478833082162,0.483383216888832,16.68,0,"紡織纖維","聚隆"
"1876","1467",104,-288155,2743823,0.01,-0.105019529320951,0.604742559742248,10.51,0,"紡織纖維","南緯"
"1877","1468",104,-64192,1178228,-0.33,-0.0544818150646564,0.517789233637883,7.06,0,"紡織纖維","昶和"
"1878","1470",104,60566,959602,0.71,0.0631157500713838,0.108743140977297,11.19,0.6,"紡織纖維","大統新創"
"1879","1471",104,-372922,2284361,-1.78,-0.163250029220425,0.173468852406819,11.34,0,"電子零組件業","首利"
"1880","1472",104,-47819,333357,-0.5,-0.143446815276115,0.671165461409239,5.05,0,"紡織纖維","三洋紡"
"1881","1473",104,-128507,4279377,0.65,-0.0300293710977088,0.443615119594009,27.59,1.2,"紡織纖維","台南"
"1882","1474",104,85653,1833081,0.7,0.0467262494128737,0.47611318884642,14.11,0.5,"紡織纖維","弘裕"
"1883","1475",104,-34071,186399,1.78,-0.182785315371864,0.512730761388411,7.58,0,"紡織纖維","業旺"
"1884","1476",104,4247338,11774329,15.99,0.360728666576244,0.334112819197284,45.11,10.5,"紡織纖維","儒鴻"
"1885","1477",104,2310124,9112139,10.9,0.25352159355778,0.327773111246099,45.56,9.52,"紡織纖維","聚陽"
"1886","1503",104,1163613,21910079,2.39,0.0531085716304355,0.367289419892834,41.14,1.5,"電機機械","士電"
"1887","1504",104,560158,51432504,1.6,0.0108911283028336,0.390857350166376,23.97,0.8,"電機機械","東元"
"1888","1506",104,-44989,1348008,0.29,-0.0333744310122789,0.509763396781259,10.27,0,"電機機械","正道"
"1889","1507",104,1613552,12209290,4.53,0.132157725797323,0.599716027741653,29.45,2.7,"電機機械","永大"
"1890","1512",104,-208630,1549465,-0.83,-0.134646474750962,0.688530090140363,8.11,0,"汽車工業","瑞利"
"1891","1513",104,444320,7626675,1.34,0.0582586776019694,0.496951635778256,17.93,1,"電機機械","中興電"
"1892","1514",104,85972,2727765,0.59,0.0315173777799774,0.450669141822139,13.43,0.48,"電機機械","亞力"
"1893","1515",104,73492,2439449,0.7,0.0301264752819182,0.570301288594647,13.31,0.5,"電機機械","力山"
"1894","1516",104,66549,321773,2.91,0.206819714519242,0.211819776214458,13.8,0,"其他","川飛"
"1895","1517",104,102441,3673721,0.61,0.0278848067123225,0.295618313474039,15.61,0.5,"電機機械","利奇"
"1896","1519",104,164341,3159194,0.86,0.0520199139400746,0.596035328306952,12.08,0.6,"電機機械","華城"
"1897","1521",104,426737,1787372,5.9,0.238751082595005,0.51109931890916,23.45,5,"汽車工業","大億"
"1898","1522",104,792680,6640385,2.43,0.119372596619021,0.640432134363154,19,1.5,"汽車工業","堤維西"
"1899","1524",104,-183811,1881322,-1.06,-0.0977031045190563,0.593816531925069,10.47,0,"汽車工業","耿鼎"
"1900","1525",104,378677,3387054,6.31,0.111801288081029,0.191106854824265,48.91,1.4,"汽車工業","江申"
"1901","1526",104,64856,602980,1.45,0.107559123022322,0.539203399156325,12.06,0.4,"電機機械","日馳"
"1902","1527",104,943907,3529822,6.75,0.267409234799942,0.760337299147607,25.59,3.3,"電機機械","鑽全"
"1903","1528",104,-93530,2283001,-0.24,-0.040968006584316,0.507408397528801,12.79,0,"電機機械","恩德"
"1904","1529",104,-216115,289737,-0.72,-0.745900592606398,0.445565376467954,0.95,0,"電機機械","樂士"
"1905","1530",104,264327,2799323,2.98,0.094425330696029,0.590901763888262,28.48,0.5,"電機機械","亞崴"
"1906","1531",104,54107,3957312,0.79,0.0136726646774376,0.260712242084668,21.39,0.6,"電機機械","高林股"
"1907","1532",104,1690634,19302918,2.8,0.0875843745489672,0.46736162615465,31.9,2.1,"電機機械","勤美"
"1908","1533",104,76897,2286101,1.72,0.0336367465829375,0.475443054356017,24.13,0.1,"汽車工業","車王電"
"1909","1535",104,411696,3494039,4.11,0.117828106669674,0.487222758132543,28.24,3,"電機機械","中宇"
"1910","1536",104,1068205,3868494,4.62,0.276129418838442,0.567706236907407,16.25,3.2,"汽車工業","和大"
"1911","1537",104,867684,3426286,9.42,0.253243307768237,0.256600160427309,40.88,7.5,"電機機械","廣隆"
"1912","1538",104,-66715,745440,-0.65,-0.0894974779995707,0.559240117285268,8.97,0,"電機機械","正峰"
"1913","1539",104,222390,990484,3.42,0.22452659507877,0.666069031271008,15.15,1.2,"電機機械","巨庭"
"1914","1540",104,57230,1364058,0.73,0.0419556939660924,0.146549491142386,17.19,1,"電機機械","喬福"
"1915","1541",104,286451,1191957,3.59,0.240319910869268,0.47488290171145,15.13,3.21185231,"電機機械","錩泰"
"1916","1558",104,856081,4375181,14.19,0.195667562096288,0.256828066175067,71.72,9.5,"電機機械","伸興"
"1917","1560",104,545445,3800299,4.14,0.143526864596707,0.259007854483712,26.95,3.7,"電機機械","中砂"
"1918","1568",104,145968,1632247,1.34,0.0894276417723543,0.451377264911071,14.64,1,"汽車工業","倉佑"
"1919","1582",104,694308,5605519,5.28,0.123861501495223,0.400327697791431,37.41,4.5,"電子零組件業","信錦"
"1920","1583",104,753168,5327315,6.21,0.141378536842668,0.596127373303164,37.26,0.5,"電機機械","程泰"
"1921","1587",104,59783,1201502,1.17,0.0497568876289844,0.512543217850423,22.03,1,"汽車工業","吉茂"
"1922","1589",104,1087886,10654442,12.24,0.102106332738965,0.31657416575346,89.36,8.5,"電機機械","永冠-KY"
"1923","1590",104,1180098,10408852,7.64,0.11337446242871,0.514874918303803,57.3,4,"電機機械","亞德客-KY"
"1924","1592",104,136877,3030370,1.91,0.0451684117780997,0.575711185043783,30.62,1,"汽車工業","英瑞-KY"
"1925","1597",104,64486,1319531,1.26,0.0488703941021469,0.42030641544712,23.47,0.5,"電機機械","直得"
"1926","1598",104,222575,1553862,3.13,0.143239875870573,0.649318186024111,18.92,1.5,"生技醫療業","岱宇"
"1927","1603",104,367362,5294829,1.96,0.0693812774690174,0.379347680965262,23.3,0.5,"電器電纜","華電"
"1928","1604",104,354083,7607780,1,0.0465422238813425,0.38046783685735,14.98,1,"電器電纜","聲寶"
"1929","1605",104,-1482219,63568459,0.45,-0.0233168936815033,0.392754484571946,17.59,0.2,"電器電纜","華新"
"1930","1608",104,-1141774,7902487,-0.33,-0.144482869759862,0.352190436077179,16.23,0,"電器電纜","華榮"
"1931","1609",104,-616500,7500658,-0.97,-0.0821927889526492,0.577318868988741,11.59,0,"電器電纜","大亞"
"1932","1611",104,-76242,5211609,0.03,-0.0146292632467248,0.297053377910579,13.06,0,"電器電纜","中電"
"1933","1612",104,-174187,4483842,0.13,-0.0388477114046391,0.134370208003651,14.16,0.26,"電器電纜","宏泰"
"1934","1614",104,226242,5115640,0.99,0.0442255514461534,0.231604948656153,19.53,0.80589734,"電器電纜","三洋電"
"1935","1615",104,13455,1459999,0.14,0.00921575973682174,0.329332446459103,13.05,0.3,"電器電纜","大山"
"1936","1616",104,193909,1760960,1.01,0.110115505178993,0.55115782755454,9.29,0,"電器電纜","億泰"
"1937","1617",104,22457,1621421,0.39,0.0138501968335183,0.482006558055789,11.32,0.3,"電器電纜","榮星"
"1938","1618",104,-50791,3993222,0.45,-0.0127193028586941,0.0803634308528401,16.58,0.35,"電器電纜","合機"
"1939","1626",104,-135365,2792153,-0.77,-0.0484805094849745,0.660247538450643,22.72,0,"電器電纜","艾美特-KY"
"1940","1701",104,167028,5489457,1.19,0.0304270531675537,0.446231251081293,18.3,0.6,"生技醫療業","中化"
"1941","1702",104,986713,5644077,4.49,0.174822738952711,0.693245598278416,22.17,2.6,"食品工業","南僑"
"1942","1707",104,1536823,4219556,8.07,0.364214386537351,0.510058386981973,26.69,5.6,"生技醫療業","葡萄王"
"1943","1708",104,566522,5045259,2.48,0.112287991558015,0.440581308746342,26.9,0.5,"化學工業","東鹼"
"1944","1709",104,677713,6936446,1.48,0.0977032042057273,0.325077940409654,15.23,1.2,"化學工業","和益"
"1945","1710",104,-954347,17819986,-0.14,-0.053554868112691,0.532951196952407,17.24,0,"化學工業","東聯"
"1946","1711",104,491667,7973964,1.08,0.0616590443598692,0.403110754669328,14.66,0.5,"化學工業","永光"
"1947","1712",104,235145,5395521,1.03,0.0435815188190353,0.653652401112545,15.34,0.6,"化學工業","興農"
"1948","1713",104,65323,2237155,0.46,0.0291991390851327,0.0731379006474327,14.82,0.41,"化學工業","國化"
"1949","1714",104,-201848,14982371,0.37,-0.0134723669571392,0.520381719575589,11.94,0,"化學工業","和桐"
"1950","1717",104,2218161,22387755,2.81,0.099079206468,0.544201663775786,21.39,1.5,"化學工業","長興"
"1951","1720",104,439396,3886921,1.95,0.113044746728838,0.32929620224158,19.84,1,"生技醫療業","生達"
"1952","1721",104,52708,812725,0.71,0.0648534252053278,0.335906443070049,9.71,0,"化學工業","三晃"
"1953","1722",104,2776137,52468812,2.53,0.0529102317010723,0.343339890237785,53.54,2.1,"化學工業","台肥"
"1954","1723",104,798950,6439770,5.37,0.124064989898708,0.192847521320428,27.86,4.5,"化學工業","中碳"
"1955","1724",104,213318,1977952,1.67,0.107847915419586,0.259253655604511,15.48,1,"化學工業","台硝"
"1956","1725",104,15719,2430840,1.11,0.0064664889503217,0.455012233325718,13.42,0.78,"化學工業","元禎"
"1957","1726",104,835655,7937703,5.8,0.105276677648433,0.163369098938626,49,3.8,"化學工業","永記"
"1958","1727",104,91609,1425345,0.9,0.0642714570858283,0.358353009496328,12.84,0.5,"化學工業","中華化"
"1959","1730",104,155618,1141926,2.73,0.136276781507733,0.365236261922047,18.43,2,"化學工業","花仙子"
"1960","1731",104,68976,1730891,0.6,0.0398499963313692,0.341901571779449,13.02,0.5,"生技醫療業","美吾華"
"1961","1732",104,-9959,441963,-0.2,-0.022533560501671,0.253598480050665,10.41,0,"化學工業","毛寶"
"1962","1733",104,257023,1929816,2.66,0.133185236312685,0.283796522407801,19.43,2.24059351,"生技醫療業","五鼎"
"1963","1734",104,10865,3960391,0.09,0.00274341599099685,0.379895795200429,19.96,0.2,"生技醫療業","杏輝"
"1964","1735",104,127129,1470163,1.25,0.0864727244530028,0.462699980447371,14.79,1,"化學工業","日勝化"
"1965","1736",104,272514,8910011,1.85,0.0305851474257439,0.601586381801132,29.29,1,"生技醫療業","喬山"
"1966","1737",104,236058,5861026,1.34,0.0402758834374732,0.144513268743228,29.31,1.12,"食品工業","臺鹽"
"1967","1760",104,69277,775028,1.3,0.0893864479734926,0.340602046867462,13.78,0.8,"生技醫療業","寶齡富錦"
"1968","1762",104,303324,1863794,3.98,0.162745453628459,0.350737624767778,23.67,1.5,"生技醫療業","中化生"
"1969","1773",104,598388,4014032,4.08,0.149074048238778,0.205267761648753,26.76,3,"化學工業","勝一"
"1970","1776",104,131736,1219087,2.1,0.108061196616812,0.425896754499607,17.54,1.8,"化學工業","展宇"
"1971","1783",104,-63408,829855,-0.89,-0.0764085292008845,0.289653667054715,11.71,0,"生技醫療業","和康生"
"1972","1786",104,51309,948596,1.05,0.0540894121417337,0.115735976255463,18.38,0.5,"生技醫療業","科妍"
"1973","1789",104,609047,9856993,0.87,0.0617883161730966,0.193477365270245,13.48,0.3,"生技醫療業","神隆"
"1974","1795",104,-49612,8730632,0.44,-0.00568252103627779,0.436803946034887,32.76,0,"生技醫療業","美時"
"1975","1802",104,-6974549,47285537,-1.97,-0.147498568113967,0.507594778754074,17.49,0,"玻璃陶瓷","台玻"
"1976","1805",104,114093,897464,1.42,0.127128219070626,0.402461491342834,11.18,0,"建材營造","寶徠"
"1977","1806",104,-125669,7370467,-0.17,-0.0170503442997574,0.444790932210029,16.99,0,"玻璃陶瓷","冠軍"
"1978","1808",104,910893,5160794,4.3,0.176502491670855,0.689981720746421,22.15,3.6,"建材營造","潤隆"
"1979","1809",104,25371,4443177,0.39,0.00571010337873103,0.228623942850655,18.85,0.2,"玻璃陶瓷","中釉"
"1980","1810",104,-146827,5640197,0.35,-0.0260322467459913,0.499784045513095,15.03,0.2,"玻璃陶瓷","和成"
"1981","1817",104,225801,1493731,3.18,0.151165772150407,0.189076841477232,20.57,2,"玻璃陶瓷","凱撒衛"
"1982","1903",104,-445225,3206392,-0.61,-0.13885544874114,0.512872953777204,12.33,0,"造紙工業","士紙"
