"","公司代號","year","本期綜合損益總額","權益總額","基本每股盈餘元","ROE","負債比例","每股參考淨值","現金股利元股","產業類別","公司簡稱"
"1083","5306",103,505803,2264687,4.31,0.223343446577827,0.354496517504826,20.74,1.5,"其他","桂盟"
"1084","5309",103,-195817,1491063,-1.04,-0.131327113609552,0.578114787541246,7.23,0,"電子零組件業","系統電"
"1085","5310",103,-7858,615347,-0.17,-0.0127700305681185,0.41538059588052,13.65,0,"資訊服務業","天剛"
"1086","5312",103,405360,2135224,5.87,0.189844250532965,0.334791964382236,35.55,3.6,"生技醫療業","寶島科"
"1087","5314",103,-59609,458996,-0.99,-0.129868234145831,0.100228375398187,7.65,0,"半導體業","世紀"
"1088","5315",103,-48485,746569,-0.47,-0.0649437627332504,0.504254780859695,7.02,0,"光電業","光聯"
"1089","5321",103,41651,295833,1.43,0.140792271315235,0.709476320247477,10.19,0,"電子零組件業","友銓"
"1090","5324",103,-139696,833151,-1.7,-0.16767188660879,0.639716928505637,10.05,0,"建材營造","士開"
"1091","5328",103,-86708,1740334,-0.65,-0.0498226202556521,0.256357775381108,9.76,0,"電子零組件業","華容"
"1092","5340",103,-125931,1319200,-0.6,-0.095460127349909,0.326768750271114,6.77,0,"電子零組件業","建榮"
"1093","5344",103,-93850,721540,-1.18,-0.130069019042603,0.0666997798490763,9.08,0,"半導體業","立衛"
"1094","5345",103,99993,405252,2,0.246742767463208,0.136190303637468,8.11,0,"電子零組件業","天揚"
"1095","5347",103,5372267,27534232,3.35,0.195112287860435,0.18428619125534,16.81,2.6,"半導體業","世界"
"1096","5348",103,-30377,138029,-1.23,-0.220076940353114,0.503310567186522,5.35,NA,"通信網路業","系通"
"1097","5351",103,199433,4859258,0.3,0.0410418627699949,0.420542243018048,10.79,0.2,"半導體業","鈺創"
"1098","5353",103,44050,1226856,0.47,0.0359047842615596,0.253603746655424,13.49,0.42014722,"通信網路業","台林"
"1099","5355",103,166440,1902405,0.84,0.0874892570194044,0.262360966031626,11.06,0.35,"電子零組件業","佳總"
"1100","5356",103,1761971,5630012,11.45,0.312960434187352,0.296208911751286,43.49,5.5,"電腦及週邊設備業","協益"
"1101","5364",103,11033,244486,0.97,0.0451273283541798,0.653519494010292,19.87,0,"觀光事業","力麗店"
"1102","5371",103,4034880,26023353,4.46,0.155048429001443,0.532408647126154,43.43,3.5,"光電業","中光電"
"1103","5381",103,-27186,935375,-0.22,-0.0290642790324736,0.507251820330172,5,0,"電子零組件業","合正"
"1104","5383",103,64539,1108190,0.37,0.0582382082494879,0.421668877655927,12.54,0.3,"其他電子業","金利"
"1105","5386",103,1693,140249,0.11,0.0120713873182696,0.692464729125826,11.98,0,"電腦及週邊設備業","青雲"
"1106","5392",103,10744,5653407,1.5,0.00190044693403464,0.280330033969592,48.71,0.10000001,"光電業","應華"
"1107","5398",103,-32457,420189,-1.01,-0.0772438117133004,0.165292999362332,10.06,0,"其他","慕康生醫"
"1108","5403",103,153822,1236308,2.04,0.12442045186151,0.527392733218116,16.78,1,"資訊服務業","中菲"
"1109","5410",103,106759,1091035,1.18,0.0978511230162185,0.364850893197079,12.16,1.08,"資訊服務業","國眾"
"1110","5425",103,1021641,6260186,2.51,0.163196588727555,0.297540139450971,22.57,2,"半導體業","台半"
"1111","5426",103,239789,2378821,1.46,0.100801615590244,0.210303476751995,16.02,1,"電腦及週邊設備業","振發"
"1112","5432",103,16952,246536,0.81,0.0687607489372749,0.154401273186258,11.92,0,"光電業","達威"
"1113","5438",103,90889,1939234,1.29,0.0468685058120887,0.307586317214312,16.66,1,"電腦及週邊設備業","東友"
"1114","5439",103,154624,1228619,2.04,0.125851871084527,0.318777033504496,15.76,1.6,"電子零組件業","高技"
"1115","5443",103,130926,2594498,0.42,0.0504629411932482,0.41506788103583,13.8,0.34999999,"光電業","均豪"
"1116","5450",103,-62646,537234,-1.3,-0.116608405275913,0.458884579085782,10.66,0,"其他","南良"
"1117","5452",103,106003,2287782,0.36,0.0463343972458914,0.459366121995451,13.4,0.15,"其他電子業","佶優"
"1118","5455",103,-40283,7706,-7.32,-5.22748507656372,0.963864856627043,1.4,0,"建材營造","昇益"
"1119","5457",103,321016,1717889,1.88,0.186866555406083,0.479724605709952,10.24,0,"電子零組件業","宣德"
"1120","5460",103,115366,996425,1.22,0.115779913189653,0.268305130547421,13.83,0.9,"電子零組件業","同協"
"1121","5464",103,182911,1307009,2.71,0.139946243675445,0.554708018914047,18.39,2.2,"電子零組件業","霖宏"
"1122","5465",103,129341,1750967,0.58,0.0738683253310885,0.467685531505189,10.93,0.2,"電腦及週邊設備業","富驊"
"1123","5468",103,-35803,351584,-0.92,-0.101833416765268,0.364504630868116,6.64,0,"半導體業","凱鈺"
"1124","5474",103,139730,569957,4.16,0.245158845316401,0.336405116818975,16.9,3.5,"電腦及週邊設備業","聰泰"
"1125","5475",103,-176885,2329102,-0.86,-0.0759455790257361,0.620939498311228,10.19,0,"電子零組件業","德宏"
"1126","5478",103,626434,6325398,4.09,0.099034716866828,0.410931400875305,41.72,2.3,"文化創意業","智冠"
"1127","5481",103,-27353,1206715,-0.35,-0.0226673240988966,0.107469882013231,12.4,0,"其他","新華"
"1128","5483",103,884223,21583138,2.06,0.0409682317742675,0.472128628490207,36.03,0,"半導體業","中美晶"
"1129","5487",103,42527,497089,1.86,0.0855520842344128,0.163380817417413,22.46,1.6,"半導體業","通泰"
"1130","5488",103,-23832,1089125,-0.76,-0.0218817858372547,0.389036797192472,11.89,0,"電子零組件業","松普"
"1131","5489",103,589648,2336113,5.78,0.252405598530551,0.21894286221528,22.7,4,"其他電子業","彩富"
"1132","5490",103,219461,1591907,2,0.137860440339794,0.293428187559615,16.86,1.9105,"電腦及週邊設備業","同亨"
"1133","5493",103,224256,1746704,2.44,0.128388095521622,0.41666711194943,20.51,1.5,"其他電子業","三聯"
"1134","5498",103,115775,1831152,0.15,0.0632252265240679,0.389951323422559,11.31,0,"電子零組件業","凱崴"
"1135","5508",103,1631402,4809632,9,0.339194765836555,0.183463202610673,26.54,6.11,"建材營造","永信建"
"1136","5511",103,612311,3396815,3.88,0.180260332105222,0.462379640156176,22.4,2.65,"建材營造","德昌"
"1137","5512",103,1247267,14667021,1.63,0.085038877356213,0.50774867650801,18.12,0.8,"建材營造","力麒"
"1138","5514",103,707954,2209780,4.83,0.32037306881228,0.0410210453911266,14.99,0.5,"建材營造","三豐"
"1139","5516",103,-59351,449925,-1.65,-0.131913096627216,0.377071582252718,11.75,0,"建材營造","雙喜"
"1140","5520",103,113785,1808670,1.58,0.062910868207025,0.221257814138149,25.48,1.35,"建材營造","力泰"
"1141","5523",103,349020,1181935,3.17,0.295295426567451,0.613088856640883,11.05,0,"建材營造","豐謙"
"1142","5529",103,-21476,1224856,-0.21,-0.0175334896510284,0.460015509296099,12.05,0.25,"建材營造","志嘉"
"1143","5530",103,2299200,9935981,5.49,0.231401408678217,0.760504331213695,22.47,3.6,"其他","龍巖"
"1144","5536",103,92908,2668378,2.06,0.0348181554487408,0.612486675670573,56.01,2,"其他電子業","聖暉"
"1145","5601",103,66110,1405875,1.02,0.047024095314306,0.252479240630036,21.7,0.7,"航運業","台聯櫃"
"1146","5603",103,182120,1285109,2.76,0.141715605446698,0.47888867127071,15.6,1.5,"航運業","陸海"
"1147","5604",103,137183,2253889,1.19,0.0608650204158235,0.421840919415687,20.72,1.15,"航運業","中連貨"
"1148","5609",103,399374,2152522,1.66,0.185537708789968,0.486448216735008,15.75,1.02,"航運業","中菲行"
"1149","5701",103,-316396,2079247,-1.44,-0.152168549479691,0.529333589275423,8.18,0,"觀光事業","劍湖山"
"1150","5703",103,47664,880659,0.53,0.0541231055380119,0.407351950540151,12.54,0.35,"觀光事業","亞都麗緻"
"1151","5704",103,53967,479644,1.44,0.112514698401314,0.178684749013262,12.34,1.25,"觀光事業","老爺知"
"1152","5878",103,69163,413094,3.86,0.167426784218604,0.202647457352311,21.75,1,"金融業","台名"
"1153","5902",103,13195,626080,0.14,0.0210755813953488,0.450556876332295,6.63,0,"貿易百貨","德記"
"1154","5903",103,1379185,4939504,5.8,0.27921528153434,0.786280134660497,20.91,5,"貿易百貨","全家"
"1155","5904",103,775756,2402098,8.22,0.322949355105412,0.508872544539579,25.52,7.4,"貿易百貨","寶雅"
"1156","5905",103,174744,3127896,0.66,0.0558663075754437,0.361194719959939,12.13,0.5,"貿易百貨","南仁湖"
"1157","6101",103,62552,623931,1.13,0.100254675597141,0.463371021926814,10.56,0.127,"文化創意業","寬魚國際"
"1158","6103",103,-36325,15223,-0.68,-2.3861919463969,0.850327896253036,0.32,0,"半導體業","合邦"
"1159","6104",103,431103,1582479,4.89,0.272422572432241,0.254453550779807,17.66,1.13911836,"半導體業","創惟"
"1160","6109",103,113518,838846,1.21,0.135326388872332,0.480203197925884,11.58,0.8,"通信網路業","亞元"
"1161","6111",103,-35058,289874,-0.82,-0.120942202474178,0.567713552851348,6.36,0,"文化創意業","大宇資"
"1162","6113",103,-44333,640819,-0.58,-0.0691817814390647,0.316649977979464,12.8,0,"電子通路業","亞矽"
"1163","6114",103,210936,532256,5.92,0.396305537185114,0.53502049031744,14.72,0,"電子零組件業","久威"
"1164","6118",103,-25879,998365,-0.24,-0.025921381458685,0.578680147348955,10.97,0,"電子通路業","建達"
"1165","6121",103,3657862,20467574,10.98,0.178714976186235,0.552651537910369,66.03,7,"電腦及週邊設備業","新普"
"1166","6122",103,-18415,991984,0.31,-0.0185638074807658,0.401252440750499,14.29,0,"電機機械","擎邦"
"1167","6123",103,139409,1322092,1.69,0.10544576322979,0.522845691744397,19.47,1.5,"電腦及週邊設備業","上奇"
"1168","6124",103,33165,2857950,-0.06,0.0116044717367344,0.156699136383433,15.59,0,"電子零組件業","業強"
"1169","6125",103,425594,7992160,0.74,0.0532514364076795,0.479129083723501,20.73,0.5,"光電業","廣運"
"1170","6126",103,-8475,1790418,-0.29,-0.0047335314993482,0.556095114293698,13.85,0,"電子零組件業","信音"
"1171","6127",103,58314,1150141,0.05,0.0507016096287325,0.542849068460493,13.52,0,"電子零組件業","九豪"
"1172","6129",103,96776,2146913,0.45,0.04507681494313,0.118760369454266,11.86,0,"半導體業","普誠"
"1173","6130",103,-8433,363767,0.57,-0.0231824217149989,0.0895172351651432,13.23,0.51276827,"生技醫療業","星寶國際"
"1174","6134",103,-154613,856357,-1.77,-0.180547365175972,0.52717056119015,7.57,0,"電子零組件業","萬旭"
"1175","6138",103,264189,1988356,2.01,0.132868057832702,0.245247581276989,17.82,1.9,"半導體業","茂達"
"1176","6140",103,2346,465010,-0.12,0.00504505279456356,0.377197341158602,12.12,0,"資訊服務業","訊達電腦"
"1177","6143",103,441236,2202382,5.25,0.200344899295399,0.763264890200082,25.2,4.7,"通信網路業","振曜"
"1178","6144",103,8309,585227,0.01,0.0141979095291229,0.271040388627659,6.99,0,"文化創意業","得利影"
"1179","6146",103,684599,2426466,7.53,0.282138303194852,0.359143836918903,27.6,5.8,"其他電子業","耕興"
"1180","6147",103,2920414,23963390,3.95,0.12186981891961,0.402299121785851,35.69,1.6,"半導體業","頎邦"
"1181","6148",103,117839,1324519,0.52,0.0889673911812515,0.710126813596378,11.16,0.2275,"資訊服務業","驊宏資"
"1182","6150",103,-118215,501853,-1.65,-0.235557025662893,0.67840428988234,7.11,0,"電腦及週邊設備業","撼訊"
"1183","6151",103,94304,927811,1.3,0.101641390326263,0.493792511949858,16.79,1.2,"其他電子業","晉倫"
"1184","6154",103,119984,1293475,1.55,0.0927609733469916,0.320119337525355,16.15,1.35,"電子通路業","順發"
"1185","6156",103,177447,1613931,0.84,0.109947079521987,0.541695690534248,8.24,0,"電子零組件業","松上"
"1186","6158",103,-40471,2792830,-1.95,-0.0144910359742627,0.328738287656878,24.94,0,"電子零組件業","禾昌"
"1187","6160",103,37127,964721,0.56,0.0384847017946121,0.223031183581163,14.09,0,"電腦及週邊設備業","欣技"
"1188","6161",103,130198,1500625,0.75,0.0867625156184923,0.518278221633268,12.49,0.4,"電腦及週邊設備業","捷波"
"1189","6163",103,-90101,1450286,-0.83,-0.0621263667993761,0.660984643061514,14.01,0,"通信網路業","華電網"
"1190","6167",103,204740,868378,0.83,0.235772900741382,0.59309347232108,5.35,0,"光電業","久正"
"1191","6169",103,-91814,431310,-3.28,-0.212872411954279,0.139841772846114,14.76,0,"文化創意業","昱泉"
"1192","6170",103,32715,1720391,0.34,0.0190160260080412,0.465646552728233,12.7,0.29088613,"通信網路業","統振"
"1193","6171",103,-10296,760648,-0.17,-0.0135358273472092,0.397660638110012,12.6,0,"建材營造","亞銳士"
"1194","6173",103,214411,2727977,0.75,0.0785970702832172,0.283802484291698,14.74,0.4,"電子零組件業","信昌電"
"1195","6174",103,52107,594704,1.03,0.0876183782184078,0.165052333050199,11.89,1.2,"電子零組件業","安碁"
"1196","6175",103,64167,1671949,0.26,0.0383785629824833,0.490111614678524,14.59,0.2,"電子零組件業","立敦"
"1197","6179",103,45554,551455,1.15,0.0826069216889864,0.42887487973288,10.99,0.2,"其他","亞通"
"1198","6180",103,188173,2598262,0.59,0.0724226425202693,0.503962553903791,15.27,0.7,"文化創意業","橘子"
"1199","6182",103,-727558,6609556,-2.15,-0.110076682911833,0.591110731682572,15.85,0,"半導體業","合晶"
"1200","6185",103,412707,2220061,3.11,0.185898946019952,0.227138730356112,20.4,2,"電子零組件業","幃翔"
"1201","6186",103,216836,1092348,3.34,0.198504505890064,0.768108225841582,17.2,2.5,"建材營造","新潤"
"1202","6187",103,221360,1457927,2.5,0.151832019024272,0.271805837133069,18.12,1.25,"其他電子業","萬潤"
"1203","6188",103,1338486,9193432,3.85,0.145591548401076,0.612976177325621,33.03,3.2,"電腦及週邊設備業","廣明"
"1204","6190",103,36622,1658994,-0.18,0.0220748236581929,0.572109484657013,11.07,0,"通信網路業","萬泰科"
"1205","6194",103,194035,2703743,0.82,0.0717653268080583,0.0509592751223094,27.59,0.75,"電子零組件業","育富"
"1206","6195",103,268678,893977,6.11,0.300542407690578,0.450967157901977,20.34,5.11283546,"貿易百貨","詩肯"
"1207","6198",103,-29951,149881,-1.51,-0.199831866614181,0.165398921952958,7.25,0,"半導體業","凌泰"
"1208","6199",103,34977,705856,0.57,0.049552599963732,0.0572711112179577,10.65,0,"其他","天品"
"1209","6203",103,354192,1553320,4.38,0.228022558133546,0.281300259289351,19.43,3.5,"電子零組件業","海韻電"
"1210","6204",103,79488,870747,1.82,0.0912871362175236,0.194143767283281,24.12,1,"電子零組件業","艾華"
"1211","6207",103,262675,1500187,2.03,0.175094838176841,0.558652351133607,17.38,1.86,"電子零組件業","雷科"
"1212","6208",103,149391,1758599,1.02,0.084948871232157,0.234836829491997,15.28,0.8,"電子零組件業","日揚"
"1213","6210",103,204659,737702,5.77,0.27742774182529,0.323800383701223,21.05,4,"電子零組件業","慶生"
"1214","6212",103,-73191,1038196,-0.72,-0.0704982488855669,0.76838855189861,10.18,0,"建材營造","理銘"
"1215","6217",103,181043,1059753,3.3,0.170835090818332,0.402447379149236,20.79,2,"電子零組件業","中探針"
"1216","6218",103,77165,1008427,1.26,0.0765201645731421,0.316208953462905,15.69,1,"通信網路業","豪勉"
"1217","6219",103,511299,2031843,3.29,0.251642966508731,0.691618695907682,13.54,0.71845545,"建材營造","富旺"
"1218","6220",103,257905,2304043,1.4,0.111935844947338,0.565781630305012,17.91,0.61155233,"電子零組件業","岳豐"
"1219","6221",103,53721,568233,1.45,0.0945404437968228,0.649588867415137,15.3,1.3,"資訊服務業","晉泰"
"1220","6222",103,-38257,375671,-0.56,-0.101836447316934,0.180723600994461,6.57,0,"光電業","上揚"
"1221","6223",103,529233,3742863,6.62,0.141397908499456,0.41402557559652,46.84,4,"半導體業","旺矽"
"1222","6227",103,120708,1312564,1.41,0.0919635156838067,0.437876256579739,17.25,0.9,"電子通路業","茂綸"
"1223","6228",103,-59365,269121,-1.44,-0.220588508514757,0.408274278979875,6.55,0,"電腦及週邊設備業","全譜"
"1224","6229",103,40640,477882,0.8,0.0850419141126889,0.244719236440706,13.24,0.78,"半導體業","研通"
"1225","6231",103,25781,668036,0.55,0.0385922315563832,0.448513502022971,17.54,0.4,"資訊服務業","系微"
"1226","6233",103,-162276,1081020,-1.13,-0.150113781428651,0.0978614454312243,12.78,0,"半導體業","旺玖"
"1227","6234",103,75694,2107993,1.04,0.035908088878853,0.258631276860638,29.51,0.9,"光電業","高僑"
"1228","6236",103,11939,265788,0.38,0.0449192589582675,0.242954717647528,8.4,0,"其他","康呈"
"1229","6237",103,-9555,1423494,1.05,-0.00671235705946074,0.0560109180904483,18.44,0.7,"半導體業","驊訊"
"1230","6240",103,18116,249100,0.79,0.0727258129265355,0.695925821036904,10.78,0,"資訊服務業","松崗"
"1231","6241",103,38822,310223,1.63,0.125142236391241,0.0843585081640122,13.08,1.8,"通信網路業","易通展"
"1232","6242",103,-24680,227442,-1.98,-0.108511180872486,0.2988278961939,11.37,0,"生技醫療業","立康"
"1233","6244",103,-952335,13111786,-2.41,-0.0726319816385045,0.52038125776508,29.81,0,"光電業","茂迪"
"1234","6245",103,333842,2040592,3.4,0.163600562973882,0.455323165245179,22,1.5,"通信網路業","立端"
"1235","6246",103,-854147,156030,-6.43,-5.47424854194706,0.897199149552408,1.15,0,"光電業","臺龍"
"1236","6247",103,64258,842531,0.57,0.0762678168518428,0.425878730969517,13.97,0.1,"其他電子業","淇譽電"
"1237","6248",103,19346,131862,1.5,0.146713988867149,0.705744653787705,8.16,0,"鋼鐵工業","沛波"
"1238","6259",103,-56859,616271,-0.89,-0.0922629817077227,0.443329988157898,9.4,0,"電子零組件業","百徽"
"1239","6261",103,806280,6295140,6.04,0.128079756764742,0.275410762172656,47.71,5,"半導體業","久元"
"1240","6263",103,245012,1107974,4,0.221135152990955,0.188619610381812,18.08,3.3,"通信網路業","普萊德"
"1241","6264",103,-130070,886905,-0.95,-0.146656068011794,0.6468449965278,6.45,0,"建材營造","富裔"
"1242","6265",103,109190,1665077,0.6,0.0655765469104432,0.467322634637975,14.09,0.868,"電子通路業","方土昶"
"1243","6266",103,104654,1309391,1.06,0.0799257059197749,0.293618570827444,16.19,0.48,"電子零組件業","泰詠"
"1244","6270",103,96592,1379977,0.62,0.0699953694880422,0.264347724104475,18.73,0.55,"電子通路業","倍微"
"1245","6274",103,919728,5997078,3.11,0.153362687628875,0.470426574367673,24.86,1.6,"電子零組件業","台燿"
"1246","6275",103,30525,655802,0.58,0.0465460611587034,0.655445111754077,13.22,0.5,"其他電子業","元山"
"1247","6276",103,43126,502730,0.91,0.0857836214270085,0.5367073256144,11.57,0.6,"電腦及週邊設備業","安鈦克"
"1248","6279",103,852562,3784006,8,0.225306725200753,0.262881773163913,38.95,5.6,"電子零組件業","胡連"
"1249","6284",103,287883,3028068,1.1,0.0950715109436116,0.520172201702526,31.06,0.93839808,"電子零組件業","佳邦"
"1250","6287",103,-367513,543049,-2.18,-0.676758450894855,0.619015914998404,2.97,0,"半導體業","元隆"
"1251","6290",103,450695,3757613,2.85,0.119941835415196,0.302026227050217,26.61,1.8,"電子零組件業","良維"
"1252","6291",103,-36725,78881,-1.43,-0.465574726486733,0.670410435756337,3.02,0,"半導體業","沛亨"
"1253","6292",103,172394,985781,3.31,0.174880627644477,0.337802925062405,21.02,3,"電子零組件業","迅德"
"1254","6294",103,5271,171986,0.34,0.0306478434291163,0.700480837050053,11.2,0,"文化創意業","智基"
"1255","6404",103,179381,1506469,3.26,0.119073807692027,0.0950866368006074,39.74,1.5,"資訊服務業","通訊-KY"
"1256","6411",103,123434,1252626,2.45,0.0985401867756218,0.330811060887664,19.91,1.5,"半導體業","晶焱"
"1257","6417",103,50856,498251,1.62,0.102069037493151,0.309208957458726,15.86,0.8,"通信網路業","韋僑"
"1258","6418",103,17577,357619,0.52,0.0491500731225131,0.530445252378833,11.74,0.45,"電子零組件業","詠昇"
"1259","6419",103,17068,393192,0.9,0.043408818083786,0.184277732943029,19.11,0,"光電業","京晨科"
"1260","6425",103,100021,1023034,2.28,0.0977689891049564,0.451811373651812,28.89,2,"電機機械","易發"
"1261","6432",103,61928,338554,3.38,0.182919120731109,0.467237583580002,19.63,1.8529,"電子零組件業","今展科"
"1262","6435",103,96761,516677,3.34,0.187275609326523,0.318164782639679,17.72,3,"半導體業","大中"
"1263","6441",103,71877,453377,3.71,0.158536935045227,0.312162625505588,22.9,1,"電腦及週邊設備業","廣錠"
"1264","6446",103,-853106,1468565,-4.54,-0.580911297763463,0.114689238630274,7.76,0,"生技醫療業","藥華藥"
"1265","6457",103,43469,370137,1.82,0.117440299132483,0.197569753073037,15.16,1.6,"半導體業","紘康"
"1266","6461",103,-63616,1366617,-1.21,-0.046549984377481,0.0308375073842228,24.85,0,"生技醫療業","益得"
"1267","6462",103,-233288,664292,-3.75,-0.351182913538022,0.121674009276546,10.69,0,"半導體業","神盾"
"1268","6465",103,50653,250926,3.12,0.201864294652607,0.178627543404824,15.17,0.91549795,"通信網路業","威潤"
"1269","6469",103,99745,483653,4.65,0.206232567563935,0.37940295251721,23.03,1,"生技醫療業","大樹"
"1270","6470",103,130589,403001,4.79,0.324041379549927,0.619335624240798,14.83,2.5,"通信網路業","宇智"
"1271","6472",103,16601,445836,0.77,0.0372356651324702,0.570677048676746,19.86,0.5,"生技醫療業","保瑞"
"1272","6482",103,18579,213903,1.89,0.0868571268285157,0.132601793165533,18.83,0,"文化創意業","弘煜科"
"1273","6485",103,118169,654036,7.68,0.180676598841654,0.357520282675515,31.06,3.5,"半導體業","點序"
"1274","6486",103,199525,885530,4.82,0.225317041771594,0.512363949745728,21.08,4,"通信網路業","互動"
"1275","6488",103,1804128,13200814,6.6,0.136667935780324,0.382700009347777,41.57,4.7738,"半導體業","環球晶"
"1276","6492",103,-153366,904008,-2.48,-0.169651153529615,0.0147985967543132,13.8,0,"生技醫療業","生華科"
"1277","6494",103,64726,348413,2.77,0.185773779968026,0.275360902146174,14.48,2.2,"半導體業","九齊"
"1278","6496",103,158001,751451,3.62,0.210261214636749,0.222239702413543,17.68,2.5,"生技醫療業","科懋"
"1279","6499",103,-83463,332308,-1.86,-0.251161572998544,0.0288077389563515,8.2,0,"生技醫療業","益安"
"1280","6506",103,73528,830537,1.08,0.0885306735280909,0.501605831882124,12.58,0.3,"化學工業","雙邦"
"1281","6508",103,264289,2014262,3.09,0.13120884969284,0.310604494520464,25.91,1.8,"農業科技","惠光"
"1282","6509",103,121377,2688572,0.43,0.0451455270679007,0.508675658230892,16.08,0.4,"化學工業","聚和"
"1283","6510",103,197304,770488,8.35,0.256076668293341,0.384946971305593,27.52,2.3,"半導體業","精測"
"1284","6514",103,23524,394880,0.24,0.059572528363047,0.306500504037569,23.05,0,"通信網路業","芮特-KY"
"1285","6516",103,26765,315002,2.41,0.0849677144907016,0.159349046734559,24.23,0.3,"資訊服務業","勤崴國際"
"1286","6523",103,242148,897593,8.68,0.269774831131704,0.123034114590712,31.84,6,"生技醫療業","達爾膚"
"1287","6527",103,42060,333816,2,0.125997555539579,0.195808188486973,15.9,0.35,"生技醫療業","明達醫"
"1288","6547",103,-105409,1078725,-1.69,-0.097716285429558,0.111921480102052,11.99,NA,"生技醫療業","高端疫苗"
"1289","6576",103,-4874,42358,-5.21,-0.115066811464186,0.870791212411462,12.1,NA,"生技醫療業","逸達"
"1290","6577",103,151003,544095,6.69,0.277530578299745,0.44910921122973,23.27,2.85,"電腦及週邊設備業","勁豐"
"1291","6588",103,9826,278548,0.29,0.0352757872969829,0.10983139245037,13.93,NA,"通信網路業","東典"
"1292","6603",103,133973,1952922,0.7,0.0686013061453555,0.564658293267516,15.98,0.4,"電機機械","富強鑫"
"1293","6609",103,312380,1862273,4.29,0.167741249537528,0.472126587143887,26.22,2,"電機機械","瀧澤科"
"1294","6803",103,809961,4678654,10.47,0.173118379773328,0.353408228727161,65.03,9.30324,"其他","崑鼎"
"1295","7402",103,25694,186935,2.02,0.137448845855511,0.281138119464858,12.46,0.1508778,"光電業","邑錡"
"1296","8024",103,49783,722123,1.01,0.0689397789573244,0.161520338957467,15.7,0.5,"半導體業","佑華"
"1297","8027",103,123244,814607,2.55,0.15129258648649,0.523267572992808,14.27,1.320451,"電機機械","鈦昇"
"1298","8032",103,209451,1414743,3.76,0.148048797555457,0.359320366761752,27.22,2.3,"電子通路業","光菱"
"1299","8034",103,-4497,444525,-0.09,-0.0101164163995276,0.158350042316802,7.11,0,"通信網路業","榮群"
"1300","8038",103,-143869,801153,-2.5,-0.179577434023214,0.354953949609061,14.64,0,"電子零組件業","長園科"
"1301","8040",103,-90020,716666,-1.14,-0.125609419171553,0.245029038317094,8.66,0,"半導體業","九暘"
"1302","8042",103,652513,3722385,4.73,0.175294334143298,0.314175910608152,34.78,3,"電子零組件業","金山電"
"1303","8043",103,179126,2192167,1.8,0.0817118403844233,0.42904481943225,27.43,1,"電子零組件業","蜜望實"
"1304","8044",103,756025,2656782,7.82,0.284564183286397,0.585873915148469,24.41,4.5207513,"電子商務","網家"
"1305","8047",103,55135,516512,0.77,0.106744857815501,0.235769590994571,12.53,0.35,"其他電子業","星雲"
"1306","8048",103,104196,716461,2.01,0.145431502901065,0.242083226224819,13.85,1.5,"通信網路業","德勝"
"1307","8049",103,86407,1367756,0.66,0.0631742796229737,0.160116081856622,10.45,0.3,"光電業","晶采"
"1308","8050",103,428612,2372370,4.07,0.180668276870809,0.354039509625815,22.8,0.5,"電腦及週邊設備業","廣積"
"1309","8054",103,75160,2418759,1.46,0.0310737861853951,0.192171195278256,26.3,1.5,"半導體業","安國"
"1310","8059",103,168042,1032063,1.55,0.162821455666951,0.367723908256948,11.33,0.6,"通信網路業","凱碩"
"1311","8064",103,346126,2241119,2.32,0.154443382970739,0.54219825501206,15.36,1.00464961,"光電業","東捷"
"1312","8066",103,117836,404768,4.71,0.29111985137165,0.582959327077229,17.83,4,"貿易百貨","來思達"
"1313","8067",103,-13780,282816,-0.2,-0.0487242588821,0.575126155454768,6.33,0,"電子通路業","志旭"
"1314","8068",103,19574,96795,0.64,0.202221189111008,0.819878411647472,3.16,0,"電子通路業","全達"
"1315","8069",103,988483,26513002,0.01,0.0372829527188208,0.319374063443071,23.35,0,"光電業","元太"
"1316","8071",103,50860,857205,0.07,0.0593323650701991,0.503575199058119,15.66,0.1,"電子零組件業","能率網通"
"1317","8074",103,125388,1004574,1.81,0.124817086645683,0.436775171267726,15.98,1.3,"電子零組件業","鉅橡"
"1318","8076",103,-62790,4631170,1.71,-0.0135581289393393,0.317211304949867,21.35,0.5,"電腦及週邊設備業","伍豐"
"1319","8077",103,13279,572820,0.59,0.0231818023113718,0.017911179614139,11.39,0,"觀光事業","洛碁"
"1320","8080",103,-14608,895941,-0.35,-0.0163046450603332,0.39700650548989,11.49,0,"電子零組件業","永利聯合"
"1321","8083",103,308660,1016316,8.75,0.303704753246038,0.229986051624899,28.93,7.5,"電機機械","瑞穎"
"1322","8084",103,18669,587704,0.29,0.0317659910431101,0.468144545690661,10.62,0,"電子通路業","巨虹"
"1323","8085",103,60046,1244715,0.07,0.0482407619414886,0.644629406355253,7.92,0,"其他電子業","福華"
"1324","8086",103,374692,2221340,2.76,0.168678365311028,0.233121061327806,16.23,2,"半導體業","宏捷科"
"1325","8087",103,-4785,315251,-0.16,-0.0151783816704784,0.280958050507262,10.55,0,"光電業","華鎂鑫"
"1326","8088",103,108237,891592,1.77,0.121397455338316,0.226060703912612,15.41,1.599561,"半導體業","品安"
"1327","8089",103,55102,565595,1.26,0.0974230677428195,0.472418807652234,14.38,0.1,"通信網路業","康全電訊"
"1328","8091",103,232189,1571865,4.69,0.147715611709657,0.122948418577012,30.35,4.007684,"電子零組件業","翔名"
