"","公司代號","產業類別","公司簡稱","AverageROE","StdROE","count","RateROE","本期綜合損益總額mean","權益總額mean","基本每股盈餘元mean","ROEmean","負債比例mean","每股參考淨值mean","現金股利元股mean","本期綜合損益總額last","權益總額last","基本每股盈餘元last","ROElast","負債比例last","每股參考淨值last","現金股利元股last","K值法mean","K值法last","股利法mean","股利法last","本益比法mean","本益比法last","weight","Open","High","Low","ClosePrice","Volume","Adjusted","day"
"188","3580","其他電子業","友威科",-0.0530866181159013,0.26128483801497,8,0.0867028992334053,74487.6,590654.2,2.402,0.100475319747867,0.486336676052111,14.82,1.76768,72807,691833,1.84,0.10523782473516,0.397920758733344,17.98,1.7,18.6130529832923,23.6522011092272,29.4613333333333,28.3333333333333,33.628,25.76,-0.00460276370114526,62.5,65.5,62,65.5,779000,65.5,"2021-05-28"
"189","3581","半導體業","博磊",0.0851851482529842,0.0373933161129383,8,-0.0010719594222471,67154,877216,1.156,0.0764834027587789,0.447290692331075,14.436,0.804,112418,896416,1.5,0.125408292578446,0.460174097370473,15,0.7,13.8014300278217,23.5140548584586,13.4,11.6666666666667,16.184,21,-9.13150223053026e-05,24.9,25.35,24.700001,25.1,143000,25.1,"2021-05-28"
"190","3587","其他電子業","閎康",0.129136308740755,0.0508020646956429,8,-0.0150325807734359,255613.8,2568216.8,4.648,0.0996687166746835,0.283569971011681,42.212,3,411364,2945795,6.18,0.139644476278899,0.332535688940892,47.27,3,52.5901983533968,82.5124299212946,50,50,65.072,86.52,-0.00194125199192875,123,124.5,121.5,121.5,346000,121.5,"2021-05-28"
"191","3594","電腦及週邊設備業","磐儀",0.0466437056647442,0.0469729577196925,8,-0.0136572529314578,34688,1341173.4,0.8,0.0255045015419674,0.491005783631711,20.918,0.14,4370,1485867,0.16,0.00294104384847365,0.512185617183109,21.14,0.1,6.66878954068592,0.777170836959162,2.33333333333333,1.66666666666667,11.2,2.24,-0.000637024885923885,26.15,26.549999,25.9,26.35,285000,26.35,"2021-05-28"
"192","3597","電子零組件業","映興",0.0476236246205999,0.042698942053067,8,0.00387974508406651,18757.2,421837.4,0.846,0.0423346648709106,0.572966985269575,13.404,0.84,39766,480098,1.28,0.0828289224283375,0.526078617379691,13.69,0.85,7.09317309912106,14.1740993505493,14,14.1666666666667,11.844,17.92,0.000184767523507201,27.35,27.549999,27.15,27.299999,79000,27.299999,"2021-05-28"
"193","3609","電子零組件業","東林",-0.0349040293674618,0.0838909919108241,8,0.00582809031066779,-13353,499896.8,-0.166,-0.0276660995004321,0.357235945665603,16.442,0.14,-3116,495749,-0.19,-0.00628543880068341,0.223344973390797,16.16,0,-5.68607509982631,-1.26965863773805,2.33333333333333,0,-2.324,-2.66,-0.000203423835359768,31.049999,32,30.6,31.85,18000,31.85,"2021-05-28"
"194","3611","電腦及週邊設備業","鼎翰",0.276302809254204,0.0679652255740309,8,-0.0204794437182207,686441.8,2856473.8,16.556,0.241651016110953,0.521722164352093,70.87,10,802177,3551215,16.84,0.225888041135217,0.500069755122215,83.6,10,214.072593897291,236.053002986302,166.666666666667,166.666666666667,231.784,235.76,-0.00565852783130774,215.5,215.5,214,215,38000,215,"2021-05-28"
"195","3615","光電業","安可",-0.025221057650598,0.0759324296045369,8,-0.0135561394165534,-80599.6,2466191.4,-0.95,-0.0383463913091673,0.200770716748194,35.27,0.1,-45565,2221763,0.29,-0.0205084880790615,0.279154606683683,30.4,0,-16.9059652684291,-7.79322547004338,1.66666666666667,0,-13.3,4.06,0.000341900173744436,23.85,24.700001,23.75,24.4,756000,24.4,"2021-05-28"
"196","3623","光電業","富晶通",0.145864659102501,0.131919826711333,8,-0.0397698456562624,63272.4,549047.8,1.862,0.0982760847156849,0.279448936839853,17.89,1.94,-32724,452162,-1.12,-0.0723722913469066,0.286273742231932,15.49,0,21.976989444545,-14.0130849120448,32.3333333333333,0,26.068,-15.68,-0.00580101497920979,15.6,16.299999,15.6,16.15,115000,16.15,"2021-05-28"
"197","3624","電子零組件業","光頡",0.0639023029481968,0.0250032269427039,8,-0.000504447754350392,150136.6,2454444.8,1.29,0.0601946457708299,0.219327899581836,20.876,0.72,173056,2618757,1.44,0.066083260111572,0.183405598821301,22.25,0.7,15.7077928138981,18.379406718531,12,11.6666666666667,18.06,20.16,-3.22353732200363e-05,31.9,32.25,31.85,31.85,713000,31.85,"2021-05-28"
"198","3625","電腦及週邊設備業","西勝",-0.028112290339374,0.148595940350093,8,0.0199032835198829,30317,967021,0.77,0.0391443109667727,0.585711841730414,12.662,0.35,-174567,1000018,-2.11,-0.174563857850559,0.653557039074598,11.6,0.5,6.19556581826596,-25.311759388331,5.83333333333333,8.33333333333333,10.78,-29.54,-0.000559526885017827,19.9,20.35,19.9,20.200001,195000,20.200001,"2021-05-28"
"199","3628","其他電子業","盈正",0.0638293905957684,0.044525089356851,8,-0.0159113161694611,50820.8,1540330.6,1.494,0.0327870843375976,0.455569809402175,33.986,1.3,43110,1479442,0.93,0.0291393647064231,0.501081678441196,32.58,0.7,13.9287731037199,11.8670062766908,21.6666666666667,11.6666666666667,20.916,13.02,-0.0010156096146733,37.5,37.5,37,37.299999,12000,37.299999,"2021-05-28"
"200","3629","文化創意業","地心引力",-0.62927314482666,0.579716851640637,8,0.15226521145417,-36615.8,239063.2,-2.41,-0.454419363066816,0.33326815248929,8.38,0,9941,455510,0.7,0.0218238897060438,0.43793411078933,13.8,0,-47.600428281249,3.76462097429255,0,0,-33.74,9.8,-0.0958164084594617,39.049999,39.049999,39.049999,39.049999,0,39.049999,"2021-05-28"
"201","3630","光電業","新鉅科",-0.14573934214985,0.182892292292444,8,0.0112291754349371,-257850,2971627.2,-2.03,-0.153863304580085,0.380643941299154,18.236,0,-220005,4366137,-1.5,-0.0503889364900827,0.416274754568349,23.61,0,-35.0731402790304,-14.8710348816356,0,0,-28.42,-21,-0.00163653264077299,47.25,47.849998,46.849998,46.950001,1087000,46.950001,"2021-05-28"
"202","3631","電子零組件業","晟楠",-0.0298098809783481,0.126960266602162,8,-0.0104290802385584,-41306.2,1254697.4,-0.138,-0.0348344976001644,0.388159532707186,14.66,0,-8927,1624772,-0.13,-0.00549430935540494,0.355354856525498,16.29,0,-6.38342168523013,-1.11877874249433,0,0,-1.932,-1.82,0.000310889640625069,49.5,49.900002,49.400002,49.900002,59000,49.900002,"2021-05-28"
"203","3632","通信網路業","研勤",-0.244345751937858,0.361453402528946,8,-0.112468156864823,-128770.4,442042.8,-2.652,-0.397694086286406,0.564723129438965,8.464,0,-221735,218966,-5,-1.01264579889115,0.684587927204842,4.23,0,-42.0760343291018,-53.5436466163697,0,0,-37.128,-70,0.0274811163582002,9.76,9.8,9.76,9.8,27000,9.8,"2021-05-28"
"204","3642","其他電子業","駿熠電",-0.238487152953032,0.250176360871225,8,-0.0698560878432706,-103830.6,366439.2,-2.948,-0.329542653438466,0.329647740574566,11.348,0,-148123,194232,-4.46,-0.762608632974999,0.518222429475366,5.58,0,-46.7456253902463,-53.1919521500062,0,0,-41.272,-62.44,0.0166597795061785,12.6,12.7,12.5,12.9,43000,12.9,"2021-05-28"
"205","3646","電子零組件業","艾恩特",0.0451655483367091,0.0386776603787434,8,0.0103210167460564,30874,474308.4,1.08,0.0650899854007872,0.275112402559325,12.134,0.748,40821,473821,1.16,0.086152787656098,0.349515109580842,12.06,0.57,9.8725235356644,12.9875327391568,12.4666666666667,9.5,15.12,16.24,0.000466154380727995,24.049999,24.049999,23.549999,23.9,88000,23.9,"2021-05-28"
"206","3652","電腦及週邊設備業","精聯",0.0223721329115278,0.0107216194128583,8,-0.00391092864619799,18517.4,1125229.6,0.518,0.0163244020101738,0.329333519679606,23.84,0.337675264,9057,1103755,0.36,0.00820562534258056,0.343343030692439,23.4,0.14004971,4.8646717990318,2.40014541270481,5.62792106666667,2.33416183333333,7.252,5.04,-8.7495815480243e-05,21.5,21.5,21.049999,21.1,22000,21.1,"2021-05-28"
"207","3663","其他電子業","鑫科",0.0048793600165574,0.0913009556018132,8,0.0166591707601026,53433,1142319,0.784,0.0462286394037157,0.262326644921535,15.486,0.66,48557,1161275,0.64,0.0418135239284407,0.340378048254035,15.8,1,8.94870887257427,8.25817097586704,11,16.6666666666667,10.976,8.96,8.1286091715847e-05,21.6,21.950001,21.35,21.6,294000,21.6,"2021-05-28"
"208","3664","通信網路業","安瑞-KY",-0.0755571333855512,0.127014283886897,8,-0.0452953615896132,-108355,765510.4,-1.512,-0.152674544088823,0.331571943125693,13.99,0,-131294,511198,-2.1,-0.256835903113862,0.459006226955819,10.39,0,-26.6989608975329,-33.3565629169128,0,0,-21.168,-29.4,0.00342238767737318,11.95,12.3,11.7,11.9,71000,11.9,"2021-05-28"
"209","3666","光電業","光耀",0.056532315495922,0.144987266533961,8,-0.0358227782555376,13401.2,989520.6,0.518,-0.00825070560424843,0.355182649090253,19.32,0.46,150366,1602115,2.71,0.093854685837159,0.326874679112009,27.33,0,-1.992545403426,32.0631070491194,7.66666666666667,0,7.252,37.94,-0.00202514460228251,46.799999,46.799999,45.400002,45.650002,963000,45.650002,"2021-05-28"
"210","3672","通信網路業","康聯訊",0.102794129959175,0.115579959067865,8,-0.0400420682345024,19411.8,456269.2,0.516,0.0356218744694709,0.325668165989998,14.202,0.42,21713,391641,0.52,0.0554410799686448,0.482082403224612,12.7,0,6.32377326519282,8.80127144502235,7,0,7.224,7.28,-0.00411608956593158,14.5,15,14.4,14.65,78000,14.65,"2021-05-28"
"211","3675","半導體業","德微",0.0824854276055421,0.0457452828749648,8,0.0118152579026965,109819.6,1066803.8,2.43,0.103298908764786,0.406649608666194,22.922,2.012,94254,1012631,2.1,0.0930783276435345,0.604590529830908,22.76,1.3,29.5977198338303,26.4807842145856,33.5333333333333,21.6666666666667,34.02,29.4,0.00097458660037368,102.5,109,102.5,104,481000,104,"2021-05-28"
"212","3680","半導體業","家登",0.0552992735072135,0.0617116744309195,8,0.018185320483714,168001.8,1756020.8,2.094,0.075975494427989,0.611546197285236,23.274,1.00092346,496971,2810861,6.18,0.176803833416167,0.548825845868976,32.77,2.05230865,22.1031707164627,72.4232702630973,16.6820576666667,34.2051441666667,29.316,86.52,0.00100563501124523,265,266,262,263,674000,263,"2021-05-28"
"213","3684","通信網路業","榮昌",0.172323204093027,0.0515973410153977,8,-0.011169794487912,71101.2,472492.2,2.97,0.149628885924546,0.403140844667231,19.472,2.18,49705,504612,2.03,0.0985014228753973,0.42301768524225,21,2.1,36.4196708340346,25.8566235047918,36.3333333333333,35,41.58,28.42,-0.00192481477521763,38,38,37.299999,37.299999,4000,37.299999,"2021-05-28"
"214","3685","光電業","元創精密",-0.00855605140233238,0.105271715293969,8,0.00881120232668486,24660.4,1138669.6,0.486,0.0230921853911244,0.35905322713353,12.622,0.28062734,22221,1370287,0.1,0.0162163108896166,0.409336901857958,12.02,0.2,3.64336955008466,2.43650071116489,4.67712233333333,3.33333333333333,6.804,1.4,-7.53891000234663e-05,26.15,28.049999,26.1,27.1,73000,27.1,"2021-05-28"
"215","3687","電子商務","歐買尬",-0.0933295734870225,0.125903884600015,8,0.0342726959005932,-97854.2,1392470,-2.938,-0.0648923992874553,0.578180345249427,22.33,0,160837,1364886,1.49,0.11783914554036,0.691508659950863,21.73,0,-18.113090951111,32.0080579074003,0,0,-41.132,20.86,-0.00319865609065279,84.699997,88.199997,83.300003,86,3546000,86,"2021-05-28"
"216","3689","電子零組件業","湧德",0.0753090004531895,0.0908665187698759,8,-0.029638649513889,63656,2659133.2,2.016,0.0232620645095919,0.483403520680635,37.416,1.22,109645,2671286,1.37,0.0410457734589258,0.526807698657489,37.64,0.5,10.8796675711361,19.3120364124246,20.3333333333333,8.33333333333333,28.224,19.18,-0.00223205706967339,28.25,29,28.25,28.85,184000,28.85,"2021-05-28"
"217","3691","光電業","碩禾",0.0919386285682061,0.203130059799751,8,-0.0565683974148611,-5074.6,6135804.6,2.678,-0.0177731231377566,0.611246260969703,87.25,3.8,111286,5790656,3.18,0.0192182025663414,0.561289810333508,81.32,2,-19.3838124221158,19.535302908686,63.3333333333333,33.3333333333333,37.492,44.52,-0.00520082087862358,153,154,151,151.5,298000,151.5,"2021-05-28"
"218","3693","電腦及週邊設備業","營邦",0.0769934058445766,0.113855741317165,8,-0.033842704745667,9714.8,1600453.8,0.468,0.00336527852055981,0.431025443290494,41.564,0.6,73412,1610595,2.14,0.045580670497549,0.445632318779272,41.84,0,1.74843045535685,23.8386906702181,10,0,6.552,29.96,-0.00260566510136132,40.200001,41.450001,40.150002,40.150002,52000,40.150002,"2021-05-28"
"219","4102","生技醫療業","永日",-0.0546431556284024,0.0826663064615662,8,0.0254083132241179,-10866.2,480300.2,-0.216,-0.0280046979155695,0.26884296066959,11.052,0,10828,572241,0.73,0.0189220975078682,0.399890515656576,12.08,0,-3.86884901703592,2.8572367236881,0,0,-3.024,10.22,-0.00138839041376067,23.25,23.4,23.049999,23.200001,390000,23.200001,"2021-05-28"
"220","4105","生技醫療業","東洋",0.191739977947998,0.0525109264407306,8,-0.00553880005546709,1099300.6,6152141.2,4.686,0.178292850472375,0.341817878431795,22.28,4.16,927599,6078068,3.72,0.152614120144757,0.350689881611728,21.92,4,49.6545588565564,41.8162689196633,69.3333333333333,66.6666666666667,65.604,52.08,-0.00106200940049363,88.5,88.699997,86.400002,86.5,6218000,86.5,"2021-05-28"
"221","4107","生技醫療業","邦特",0.164002405617913,0.0199491294120664,8,0.00279552040761862,388133.2,2336098.2,5.83,0.165205069376336,0.189189998404461,33.71,3.5,453274,2664208,7.05,0.170134614114213,0.252415919491705,38.45,4,69.6132861084534,81.7709489086438,58.3333333333333,66.6666666666667,81.62,98.7,0.000458472071803423,117,120,115,116.5,608000,116.5,"2021-05-28"
"222","4109","生技醫療業","加捷生醫",-0.0445113723874353,0.131982068200283,8,-0.0143976070998716,-62806.2,795835.4,-0.698,-0.0859898980781072,0.303618785966078,9.898,0.016,-58912,907971,-0.46,-0.0648831295272646,0.0823153075302072,10.22,0,-10.6391001397138,-8.28881979710806,0.266666666666667,0,-9.772,-6.44,0.000640857251110367,15.3,15.3,14.5,14.7,240000,14.7,"2021-05-28"
"223","4111","生技醫療業","濟生",0.0624350467011196,0.0254075319275249,8,-0.00538674771754263,58735,1053229.4,1.152,0.0557177065648697,0.290903176207959,18.484,0.84,60968,1075786,1.04,0.0566729814293921,0.276402115263285,18.88,1,12.8735761018131,13.3748236173365,14,16.6666666666667,16.128,14.56,-0.000336321845311924,23.049999,23.15,23,23.1,62000,23.1,"2021-05-28"
"224","4113","建材營造","聯上",0.0698383970873177,0.113182975101761,8,-0.0405716097115722,1979.2,3564584.2,0.014,-0.0002068980211943,0.58657020620731,17.06,0.1088459,-106142,3416780,-0.5,-0.0310649207733597,0.711825634258472,16.18,0,-0.0441210030196844,-6.282880226412,1.81409833333333,0,0.196,-7,-0.00283345618950845,13.75,13.85,13.75,13.75,111000,13.75,"2021-05-28"
"225","4114","生技醫療業","健喬",0.0165417159365119,0.0442451026619171,8,0.00165173807111625,101426.2,4714190.2,1.204,0.017251622613431,0.422163669712582,16.752,0.124,464694,5954620,2.46,0.0780392367607001,0.426197163527477,16.84,0.11,3.61248977525245,16.4272593381274,2.06666666666667,1.83333333333333,16.856,34.44,2.73225819739272e-05,25.4,25.5,25.25,25.299999,791000,25.299999,"2021-05-28"
"226","4116","生技醫療業","明基醫",0.0790433986753006,0.0277813036683148,8,-0.00359471575920872,69934.8,1077122.2,1.336,0.0643639536172149,0.330323347157859,23.16,1.15,86010,1117122,1.39,0.0769924860489723,0.377620172486796,23.65,1.35,18.6333645721837,22.7609036882274,19.1666666666667,22.5,18.704,19.46,-0.000284138550879521,32.450001,32.849998,32.400002,32.599998,32000,32.599998,"2021-05-28"
"227","4120","生技醫療業","友華",0.049300702197956,0.0490586571322011,8,-0.0123617019872897,150135.2,3974586.2,3.74,0.0376176560596426,0.449093806586004,37.116,1.94,70497,3905041,2.3,0.0180528194198217,0.521419881443284,36.99,1.8,17.4527115288712,8.34717237924007,32.3333333333333,30,52.36,32.2,-0.000609440588335249,44.450001,44.599998,44,44.599998,99000,44.599998,"2021-05-28"
"228","4121","生技醫療業","優盛",0.00419664070236543,0.0442337243543499,8,0.0106700888348975,29369.8,1404264.8,0.614,0.0174049029383214,0.464031197311771,15.628,0.16,155912,1659904,1.84,0.0939283235657002,0.505457708974823,16.91,0.2,3.40004778900108,19.8540993936999,2.66666666666667,3.33333333333333,8.596,25.76,4.47785291023859e-05,27.6,27.6,27.6,27.6,1637000,27.6,"2021-05-28"
"229","4123","生技醫療業","晟德",0.111160407554373,0.198613080512416,8,0.0262078382705281,2464151,16850389.2,5.326,0.142930464858252,0.372540634958697,30.9,0.3,5008274,20634377,8.5,0.242715057498465,0.259542775838512,39.26,0,55.2068920514998,119.112414467372,5,0,74.564,119,0.00291327398327099,69.599998,70,68.300003,68.900002,4321000,68.900002,"2021-05-28"
"230","4126","生技醫療業","太醫",0.149009834363452,0.0372471090262823,8,-0.00903685521417305,312449,2385478.2,4.678,0.130282992375011,0.353311262699816,35.416,3.24,326321,2614052,4.53,0.124833400406725,0.337872724141075,36.01,4,57.6762807244174,56.190634358077,54,66.6666666666667,65.492,63.42,-0.00134658029863042,83.5,84.699997,80.400002,80.599998,9567000,80.599998,"2021-05-28"
"231","4127","生技醫療業","天良",-0.0877249653123248,0.156536545306386,8,-0.041409987386926,-91050,514777.6,-1.968,-0.180221503293745,0.397307575292404,11.25,0,-51959,367253,-1.13,-0.141480124056168,0.412335963465117,8.03,0,-25.343648900683,-14.2010674521379,0,0,-27.552,-15.82,0.00363268970710189,11.25,11.35,11,11.15,294000,11.15,"2021-05-28"
"232","4128","生技醫療業","中天",-0.0127524461648017,0.0721935953448206,8,0.011034177756353,47019.2,9657227.8,0.028,-0.00481830468519078,0.0833504421709296,18.994,0,1720686,12852095,1.68,0.133883697560592,0.0770844903801921,25.93,0,-1.14398598988142,43.395053471827,0,0,0.392,23.52,-0.000140712757810745,57.299999,57.400002,56,56.700001,2060000,56.700001,"2021-05-28"
"233","4129","生技醫療業","聯合",0.0471445226008333,0.0222962724165011,8,-0.00540941812179939,84567.6,2425797.2,1.5,0.0366881726249978,0.465430924319556,28.652,0.890612506,115536,2925030,1,0.0394990820606968,0.476476776748004,31.89,0.27462619,13.139869025643,15.7453215864453,14.8435417666667,4.57710316666667,21,14,-0.000255024434900528,32.200001,32.599998,31.700001,32.549999,152000,32.549999,"2021-05-28"
"234","4130","生技醫療業","健亞",0.0332635858007745,0.203595783992264,8,-0.0290637684391468,-78559.6,1649325,0.63,-0.055757482928264,0.132549196853658,16.19,0.476,65195,1425961,0.37,0.045720044236834,0.0922233369917012,13.48,0.465,-11.2839206076074,7.70382745390652,7.93333333333333,7.75,8.82,5.18,-0.000966765155169401,25.299999,25.6,25.299999,25.5,305000,25.5,"2021-05-28"
"235","4131","生技醫療業","晶宇",-0.157982041056594,0.0523855933079236,8,0.00183551835821377,-23093.4,141931.6,-0.528,-0.164727492554578,0.296802304440636,3.168,0,-28929,141134,-0.56,-0.204975413436876,0.505710453228919,2.68,0,-6.5232087051613,-6.86667635013533,0,0,-7.392,-7.84,-0.000289978936627459,7.1,7.1,6.56,6.95,59000,6.95,"2021-05-28"
"236","4138","生技醫療業","曜亞",0.0895893585967303,0.0199257722165312,8,-0.00411915499562966,119438,1438301.4,3.768,0.0830664160711595,0.342517554330674,42.362,3.362,109619,1463197,3.87,0.0749174581413166,0.317167677399333,43.03,3.35,43.9857439700807,40.2962277977607,56.0333333333333,55.8333333333333,52.752,54.18,-0.000369032454018979,52.700001,53.700001,52.5,53.700001,140000,53.700001,"2021-05-28"
"237","4139","生技醫療業","馬光-KY",-0.0141462450059135,0.143137251626519,8,0.0375436148904662,23051.4,567868.8,0.708,0.026778104723524,0.530964302927643,12.072,0.504,115574,670157,1.81,0.172458095640275,0.527690914408748,13.39,1.26,4.04081600277978,28.8651737577911,8.4,21,9.912,25.34,-0.000531101174648199,53.099998,53.200001,52.599998,52.400002,15000,52.400002,"2021-05-28"
"238","4147","生技醫療業","中裕",-0.136745732025126,0.105866312222765,8,0.0264823521068783,-369526,4017759.6,-1.51,-0.0932731913503685,0.159592199141687,16,0,-189143,3415878,-0.73,-0.0553717082401655,0.342635552100976,13.54,0,-18.6546382700737,-9.37166161964801,0,0,-21.14,-10.22,-0.00362134862460221,73,73,71.199997,72,430000,72,"2021-05-28"
"239","4152","生技醫療業","台微體",-0.693284235495256,0.486908913491698,8,-0.183711289970592,-879836,1009051.8,-13.95,-0.991349126345981,0.374487105838766,15.062,0,-983047,863327,-12.42,-1.13867283196286,0.506518293348637,5.2,0,-186.64625676279,-74.0137340775859,0,0,-195.3,-173.88,0.127364141219109,80.699997,80.699997,77,77.199997,662000,77.199997,"2021-05-28"
"240","4153","生技醫療業","鈺緯",0.0311781880810178,0.179852707198988,8,-0.0312428792268927,-46255.8,1015245,-1.124,-0.0626202767052369,0.184384027036243,16.694,0.096,16185,988890,0.26,0.0163668355428814,0.111690607575993,16.86,0,-13.0672862414653,3.44931059066226,1.6,0,-15.736,3.64,-0.000974096364728585,26.6,27,25.9,27,139000,27,"2021-05-28"
"241","4154","生技醫療業","康樂-KY",-0.100088045138975,0.122315458488754,8,-0.0325880229585178,-34187.6,239735,-1.346,-0.142787846140719,0.447424972583283,9.536,0,-33647,257966,-1.16,-0.130431917384462,0.506390974566217,7.38,0,-17.0203112599737,-12.0323443787166,0,0,-18.844,-16.24,0.00326167151286208,27.950001,28.200001,27,27,21000,27,"2021-05-28"
"242","4157","生技醫療業","太景*-KY",-0.708787496097517,0.971644732960784,8,0.203084340546516,-108184.2,890159.8,-0.152,-0.282551624583638,0.13337634264253,1.244,0,-387462,442181,-0.56,-0.876252032538712,0.205346440349001,0.62,0,-4.39367776227558,-6.79095325217501,0,0,-2.128,-7.84,-0.14394364123258,21.65,22.1,21.549999,21.799999,1039000,21.799999,"2021-05-28"
"243","4160","生技醫療業","創源",-0.017337679281113,0.0799606876836307,8,0.0227868863507939,8373.8,318962.6,0.18,0.0240264947790596,0.206935329129652,13.176,0.478076656,-15985,311932,-0.65,-0.0512451431722298,0.237581727302724,12.88,0.67938368,3.95716369011112,-8.250468050729,7.96794426666667,11.3230613333333,2.52,-9.1,-0.000395071727365235,23.25,23.35,23.25,23.299999,26000,23.299999,"2021-05-28"
"244","4161","生技醫療業","聿新科",0.0187246343915184,0.048746007802443,8,-0.0136196214921071,-4216.8,848295.6,-0.224,-0.00475705019072889,0.449716352799771,17.222,0.03,-3761,735657,-1.24,-0.00511243691013611,0.500828834061518,15.13,0,-1.02407397980916,-0.966889630629492,0.5,0,-3.136,-17.36,-0.000255022432990571,27.25,27.5,27.15,27.4,80000,27.4,"2021-05-28"
"245","4162","生技醫療業","智擎",0.0752807676580621,0.0763500206849618,8,0.0102271724924861,370827.2,3779610.4,2.72,0.0957385439841723,0.043881810365144,26.85,1.2,605868,4011133,4.15,0.151046599551797,0.0465372336139272,27.55,0.5,32.1322488246878,52.0166727206503,20,8.33333333333333,38.08,58.1,0.000769909396205767,67.199997,67.400002,65.900002,66.099998,718000,66.099998,"2021-05-28"
"246","4163","生技醫療業","鐿鈦",0.183645812208053,0.051189149720989,8,-0.0130906368791226,269566.2,1661884.8,6.786,0.161708167108629,0.453317417337301,39.704,4.56,217672,1863066,5.11,0.11683536707771,0.462055309034379,38.5,5,80.2557633360126,56.2270204061477,76,83.3333333333333,95.004,71.54,-0.00240404064198716,85.300003,85.300003,84.699997,85,61000,85,"2021-05-28"
"247","4167","生技醫療業","松瑞藥",-0.119567658545203,0.139749356003402,8,0.0415868410371973,-59792.8,2336424.4,-0.28,-0.0416655796561754,0.414434145171873,8.838,0,250941,3330240,0.88,0.0753522268665321,0.31146428586935,11.08,0,-4.60300491251598,10.4362834210147,0,0,-3.92,12.32,-0.00497244120910924,30.049999,30.049999,29.4,29.450001,2132000,29.450001,"2021-05-28"
"248","4168","生技醫療業","醣聯",-0.0885663884590002,0.0750880455808229,8,-0.024243175935288,-198349,1640121,-2.494,-0.128205003271449,0.0204620869776479,20.612,0,-155041,1539577,-1.83,-0.100703634829567,0.0218971007163713,15.79,0,-33.0320190928888,-19.8763799244858,0,0,-34.916,-25.62,0.0021471305373646,32,32.099998,30.950001,31.4,497000,31.4,"2021-05-28"
"249","4171","農業科技","瑞基",-0.023178807371037,0.192517639948084,8,0.0665016384058043,59142.6,463666.4,1.328,0.045401358976037,0.422682020387621,11.652,0,264708,857757,6.34,0.308604884600184,0.308542643082742,20.03,0,6.61270793485978,77.2669479817711,0,0,18.592,88.76,-0.0015414286664665,165,165,162.5,162.5,720000,162.5,"2021-05-28"
"250","4173","生技醫療業","久裕",0.0365807401060839,0.0256149499971899,8,0.00316157554295906,52673.6,1276080.8,0.786,0.0377290699116038,0.720093989325559,25.414,0.774842624,109544,1780704,0.72,0.0615172426186497,0.548938778715288,23.88,1,11.9855822841687,18.3628969216669,12.9140437333333,16.6666666666667,11.004,10.08,0.000115652773262737,23.4,23.4,22.549999,22.799999,1761000,22.799999,"2021-05-28"
"251","4174","生技醫療業","浩鼎",-0.267497890138112,0.0980415882641343,8,-0.00210588644161352,-1337597.8,5147275.8,-7.346,-0.264101961542155,0.0553284999103527,27.824,0,-1484293,4837759,-7.34,-0.306814167468863,0.0940271730479321,21.26,0,-91.8546622243614,-81.5358650048504,0,0,-102.844,-102.76,0.000563320180002073,115.5,117,114.5,116,471000,116,"2021-05-28"
"252","4175","生技醫療業","杏一",0.146795059868754,0.0586224554263135,8,-0.0191304501627627,101204,904585.2,3.906,0.113140793955338,0.742501067958473,30.852,3.06,104769,1093904,3.5,0.0957753148356711,0.800305737935053,33.9,3.6,43.6327471888763,40.5847896616156,51,60,54.684,49,-0.00280825557695896,70.099998,71.400002,69.699997,70.300003,22000,70.300003,"2021-05-28"
"253","4183","生技醫療業","福永生技",0.0475377514852649,0.10319370582192,8,0.0140018454470804,19608,284483,0.856,0.0699167842354898,0.371176891989882,12.25,0.64,31747,309154,1.33,0.102689921527782,0.434788013967859,12.99,0.7,10.7060075860594,16.6742760080736,10.6666666666667,11.6666666666667,11.984,18.62,0.000665616249198394,20.200001,20.299999,20.200001,20.5,5000,20.5,"2021-05-28"
"254","4188","生技醫療業","安克",-0.100502361672649,0.0430793584275686,8,0.00809102886656601,-51414.2,643636.8,-0.9,-0.0800206514405357,0.111887004029171,10.956,0,-42801,595104,-0.67,-0.0719218825617035,0.0935850746405056,9.35,0,-10.9588282147814,-8.4058700243991,0,0,-12.6,-9.38,-0.000813167509451458,18,18.950001,18,18.200001,64000,18.200001,"2021-05-28"
"255","4192","生技醫療業","杏國",-0.377050974685379,0.239423205961265,8,-0.085152202187296,-328566.6,713255,-3.712,-0.495563950618143,0.197724624576283,8.834,0,-401432,560579,-3.83,-0.716102458351098,0.386669015340414,5.26,0,-54.7226492470084,-47.0837366365847,0,0,-51.968,-53.62,0.0321067208313265,50,50.5,49.849998,50.099998,212000,50.099998,"2021-05-28"
"256","4198","生技醫療業","欣大健康",-0.811700670246131,0.549280555436939,8,-0.215712959624782,-281005.6,352330.6,-3.536,-1.11205555426947,0.530609861338602,3.716,0,-119337,67790,-1.87,-1.76039238825786,0.764720173535792,1.03,0,-51.6549804958168,-22.6650519988199,0,0,-49.504,-26.18,0.175094353908212,7,7,7,7,10000,7,"2021-05-28"
"257","4205","食品工業","中華食",0.162089303580461,0.0324131300471337,8,0.0124972214166267,272204,1482956.2,3.432,0.182736023467061,0.179841313548171,18.734,2.66,339841,1629404,4.21,0.208567672596851,0.179641629032177,20.19,3,42.792208295399,52.6372663716304,44.3333333333333,50,48.048,58.94,0.00202566591611184,113.5,114,113,113,22000,113,"2021-05-28"
