"面額新台幣10元之公司"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積、資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積、資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","董監酬勞(元)","員工紅利-現金紅利金額(元)","員工紅利-股票紅利金額(元)","員工紅利-股票紅利股數(股)","員工紅利-股票紅利股數佔盈餘轉增資之比例(%)","有無全數分派員工股票紅利而股東未配發股票股利之情事","股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性","摘錄公司章程-股利分派部分","備註",
"5520 - 力泰","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/06/23","        341,726,160","        128,824,501","        457,668,211","        351,229,543","1.50000000","0.0","        106,438,668","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","本公司年度決算如有盈餘，依法繳納稅捐，彌補累積虧損後，再提10%為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，得不再提列，其餘再依法令規定提列或迴轉特別盈餘公積；如尚有餘額，併同累積未分配盈餘，由董事會擬具盈餘分配議案，提請股東會決議分派股東股息紅利。","",
"5523 - 豐謙","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/06/13","         11,866,103","        -76,045,702","        -65,387,871","        -65,387,871","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","為激勵員工及經營團隊，公司年度如有獲利於彌補累積虧損後，應提撥：（一）
員工酬勞百分之一至百分之八；（二）董事及監察人以不高於百分之三為限。
員工酬勞得以股票或現金支付之，應由董事會以董事三分之二以上出席及董出席過半數同意之決議為之，並報告股東會。
員工酬勞發放股票或現金之對象得包括符合一定條件之從屬公司員工。","",
"5529 - 志嘉","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/06/15","         64,124,864","        -87,376,722","        -23,669,350","                  0","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","本公司年度總決算如有盈餘，除依法完納一切稅捐及彌補以往年度虧損外，次提百分之十為法定盈餘公積及依證交法第41條規定提列或迴轉特別盈餘公積，但法定盈餘公積累積已達本公司資本總額時，不在此限。如有盈餘，由董事會擬具盈餘分派案提請股東會決議後分派之。
分派盈餘時得視當時及未來狀況保留適當盈餘不予分派，股東紅利之總額為不得低於可分配盈餘百分之十。","",
"5530 - 龍巖","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/06/17","      1,257,034,805","      1,089,361,255","      1,833,455,726","      1,633,913,626","0.50000000","0.0","        199,542,100","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","第廿八條之一：公司年度總決算如有盈餘，
應先提繳稅款、彌補累積虧損，次提10%為
法定盈餘公積，但法定盈餘公積已達本公司
實收資本額時不在此限，其餘再就當年度
發生之帳列股東權益減項金額提列特別盈餘
公積或迴轉特別盈餘公積；其餘除派付股息
外，如尚有盈餘併同期初未分配盈餘，由董事
會擬具盈餘分配案提請股東會決議分派之。","",
"5536 - 聖暉","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/05/31","        656,420,737","        416,345,299","      1,029,751,444","        745,736,530","6.00000000","0.0","        284,014,914","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","本公司年度決算如有盈餘，依下列順序分派之：
一、	提繳稅捐；
二、	彌補虧損；
三、	提存百分之十為法定盈餘公積，但法定公積已達資本總額時，不在此限；
四、	依法令或主管機關規定提撥或迴轉特別盈餘公積；
五、	餘額則視公司所處環境、成長階段及長期財務規劃酌予保留部份盈餘，就其餘額併同以前年度累積未分配盈餘，由董事會視當年度資金狀況及經濟發展，分配股東紅利，其中現金紅利應為股東紅利總額之百分之十以上，並由董事會提請股東會決議後行之。","",
"面額新台幣10元之公司"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積、資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積、資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","董監酬勞(元)","員工紅利-現金紅利金額(元)","員工紅利-股票紅利金額(元)","員工紅利-股票紅利股數(股)","員工紅利-股票紅利股數佔盈餘轉增資之比例(%)","有無全數分派員工股票紅利而股東未配發股票股利之情事","股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性","摘錄公司章程-股利分派部分","備註",
"5543 - 桓鼎-KY","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/04/11","         18,266,616","         35,827,338","         48,684,559","         22,284,563","0.97000000","0.0","         26,399,996","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","依本公司章程規定，當本公司於任一中華民國證券交易市場上交易時，由董事會擬具分配方案，經股東會決議後，每一年度盈餘分配及限制如下: 
(1)完納稅捐。 
(2)彌補虧損。 
(3)依公開發行公司適用法規提撥百分之十法定盈餘公積，但累計法定盈餘公積達實收資本額者不在此限。 
(4)董事會依公司章程規定所決議之公積或證券主管機關依公開發行公司規則要求之特別盈餘公積。 
(5)不可少於當期可分配盈餘之百分之二十五作為股東紅利，並以發放現金或發行新股的方式為之。","",
"5601 - 台聯櫃","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/06/20","         21,197,622","         16,127,426","         35,801,851","          3,401,851","0.50000000","0.0","         32,400,000","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","第二十七條：公司年度如有獲利，應提撥百分之一為員工酬勞及不高於百分之三為董事、監察人酬勞。但公司尚有累積虧損時，應預先保留彌補數額。
第二十七條之一：本公司每年決算，如有當期淨利，除彌補虧損及繳納稅捐外，先提百分之十法定盈餘公積，並依法令或主管機關規定提列特別盈餘公積後，其餘額加計期初保留盈餘，作為可分配盈餘，由董事會擬具盈餘分派案，提請股東會決議之。
第二十七條之二：本公司因應必要之規模擴充、重大投資、穩定獲利率及兼顧資本適足率下，採取剩餘股利政策。本公司若未有重大資本預算規劃及轉投資時，分派現金股利原則上不低於當年度決算後可供分配數之百分之六十，其餘得以股票股利之方式分派，藉以保留資本支出所須之資金。","",
"5603 - 陸海","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/06/16","         38,419,372","        127,860,720","        150,131,370","         63,974,337","1.10000000","0.0","         86,157,033","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","本公司年度決算後如有盈餘，除依法完納稅捐及彌補以往年度虧損外，應先提列百分之十為法定盈餘公積，但法定盈餘公積已達資本總額時，不在此限，次依法令及主管機關規定提列或迴轉特別盈餘公積；再加計前期累積未分配盈餘，餘額為累積可分配盈餘。前述累積可分配盈餘，由董事會參酌企業成長所需資金，擬具盈餘分配案提請股東會決議之。分配股利之政策，須視公司目前及未來之投資環境、資金需求市場競爭情況與資本預算因素，兼顧股東利益、平衡股利及公司長期財務規劃等，每年依法由董事會擬具分派案，提報股東會。股東股利之發放，其中現金股利應為股利總額之20%~100%，其餘為股票股利。","",
"5604 - 中連貨","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/06/02","        -25,492,868","        413,964,660","        362,965,834","         14,860,336","3.20000000","0.0","        348,105,498","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","本公司因應必要之規模擴充、重大投資、穩定獲利率及兼顧資本適足率下，採取剩餘股利政策。
本公司年度如有獲利，應提撥百分之零點零一為本公司員工酬勞。但公司尚有累積虧損時，應預先保留彌補數額。
股利種類與分配原則：
本公司若未有重大資本預算規劃及轉投資時，分派現金股利原則上不低於當年度決算後可供分配數百分之九十，其餘得以股票股利方式分派，藉以保留資本支出所須之資金。
分派條件與時機：
每年決算後如有盈餘，應先提繳稅款、彌補累積虧損，次提百分之十為法定盈餘公積，再依法令規定提列或迴轉特別盈餘公積，其餘由董事會擬定盈餘分配案提請股東會決議分配之。
本公司法定盈餘公積已達實收資本額時，得不受前項規定之限制。","",
"5609 - 中菲行","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/06/08","         19,187,325","        137,398,229","        142,845,731","         17,385,731","1.02000000","0.0","        125,460,000","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","公司年度總決算如有本期稅後淨利，應先彌補累積虧損（包括調整未分配盈餘金額），依法提撥10%為法定盈餘公積；但法定盈餘公積累積已達本公司實收資本額時，不在此限。次依法令或主管機關規定提撥或迴轉特別盈餘公積。嗣餘盈餘，連同期初未分配盈餘（包括調整未分配盈餘金額），由董事會擬具盈餘分配議案提請股東會決議分派股東紅利。
本公司為維護股東之投資報酬，且為因應景氣之循環及建全公司之財務結構，股利發放係下列考量因素：
一、因應公司未來擴展營運規模之需求。
二、維持公司每股盈餘獲利水準之平穩。
三、考量公司現金流量、營運盈餘之狀況。
本公司目前屬成長階段，未來數年皆有擴充營運服務網路之計劃暨資金之需求，盈餘分配時，股東紅利分配數中，其現金分配不得低於百分之十。","",
"5701 - 劍湖山","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/06/03","                  0","                  0","                  0","                  0","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","本公司年度決算後如有盈餘，除彌補歷年累積虧損及依法繳納一切稅捐外，應先提百分之十為法定盈餘公積，並按法令規定提列特別盈餘公積後，再就其餘額併同以前年度累積之未分配盈餘優先發放甲種特別股當年度應分派及以前各年度累積未分派之股息，次就其餘額再分派乙種特別股股息，其餘依下列順序分派之（一）員工紅利百分之一（二）董監酬勞百分之一（三）餘額由董事會擬具盈餘分配案，提報股東會決議後分配之。本公司所處產業環境多變，休閒遊樂產業正值穩定成長階段，未來為因應業務成長資金需求及長期財務規劃，由尚可分配盈餘提撥百分之五十（含）以上為股利分派原則。本公司發放股利種類得依公司之成長率及考量資本支出情形，優先分派股票股利，其餘得分派現金股利，其比率不低於當年度股利分配總額之百分之十（含）。","",
"5703 - 亞都麗緻","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/06/20","         54,586,211","         73,286,598","        129,579,401","         94,459,604","0.50000000","0.0","         35,119,797","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","公司年度如有獲利，應提撥1%為員工酬勞及不高於3%為董事、監察人酬勞。但公司尚有累積虧損時，應預先保留彌補數額。","",
"5704 - 老爺知","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/06/29","          3,723,551","         40,952,774","         40,312,921","          1,451,263","1.00000000","0.0","         38,861,658","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","第二十七條之一：本公司年度總決算如有
盈餘，應提撥百分之ㄧ至百分之三為員工
酬勞，及不高於百分之三為董監事酬勞。
但公司尚有累積虧損時，應預先保留彌補
數額，再依前述比例提撥員工酬勞及董監
酬勞。
員工酬勞以股票或現金為之，發放之對象
得包括符合一定條件之從屬公司員工，該
一定條件授權董事會訂定之。
第二十八條：本公司年度總決算如有盈餘
，應先提繳稅款，彌補以往虧損，次提百
分之十為法定公積(但法定盈餘公積，已
達資本總額時，不在此限)，再依法提列
或迴轉特別盈餘公積後，如尚有盈餘加計
以前年度累積未分配盈餘，由董事會擬具
盈餘分配議案提請股東常會決議分配之。
第二十八條之一：本公司為旅館業，為因
應長期財務規劃及旅館須定期維修，股東
股利之發放採現金股利或股票方式發放，
惟現金股利之分配比率不低於當年股利總
額百分之三十。
本公司股利政策，須視公司目前及未來之
投資環境、資金需求及資本預算等因素，
兼顧股東利益、平衡股利及公司長期財務
規劃等，每年依法由董事會擬具分配議案
，提請股東會決議。","",
"5820 - 日盛金","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/06/08","                  2","      1,986,588,316","      1,825,722,714","                  4","0.10751238","0.0","        365,144,600","0.43004943","0.0","        146,057,811","                  0","                  0","                  0","                  0","0.00000","無","","本公司年度如有獲利，應提撥不低於十萬分
之一為員工酬勞，並得提撥不高於百分之一
為董事酬勞。但公司尚有累積虧損時，應預
先保留彌補數額。
前項員工酬勞發給股票或現金之對象，得包
括符合一定條件之從屬公司員工。
本公司年度總決算如有盈餘，應提繳稅款、
彌補以往年度虧損、提列法定盈餘公積，及
依法令規定提列或迴轉特別盈餘公積，當年
度如尚有餘額，加計期初未分配盈餘為股東
股息及紅利之可分派數，並提撥可分派數之
百分之三十至一百，由董事會擬具盈餘分配
方案，提請股東會決議分配之。
本公司股利政策採剩餘股利政策。依據公司
未來之資本預算規劃，優先保留營運及投資
所需之資金後，剩餘之盈餘才以股票股利或
現金股利方式分派。其現金股利之比率不低
於百分之十。","",
"5864 - 致和證","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/05/05","                  0","         27,951,075","                  0","                  0","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","本公司產業發展成熟，獲利穩定且財務結構健全，惟鑑於未來數年仍將視市場變化有業務項目之擴展計畫，故盈餘之分派，為就當年度可分配盈餘依法提列法定盈餘公積、特別盈餘公積及另依法令規定提列或迴轉特別盈餘公積後，其餘加計以前年度未分配盈餘，由董事會擬具分配案送股東會決議分配之。擬定盈餘分配時，股東股息及紅利不低於可分配之盈餘百分之三十，惟累積可供分配盈餘低於實收股本百分之一時，得不予分配；盈餘分配時，其中現金股利不低於股利總額百分之三十；惟公司自外界取得足夠資金支應該年度重大資本支出時，將就當年度所分配之股利中至少提撥百分之五十發放現金股利。","",
"5878 - 台名","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/06/15","            938,886","         73,881,899","         61,620,016","             31,216","2.60000000","0.40000000","         71,064,000","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","本公司年度總決算如有盈餘，應先提繳稅款，彌補累積虧損，次提百分之十為法定盈餘公積，惟法定盈餘公積已達本公司實收資本總額時得免繼續提列，並依法令規定或得視業務需要提列或迴轉特別盈餘公積，如尚有盈餘，由董事會擬具盈餘分配案，提請股東會決議分派股東紅利。
由於目前產業環境多變、本公司正處於成長階段，為因應未來營運擴展計畫，股東
紅利得採現金股利與股票股利互相配合方式發放，其中現金股利佔股利總額之比例以不低於百分之五十為原則，但股東會得視實際狀況調整之。","",
"5902 - 德記","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/06/13","       -319,420,877","         24,129,174","       -295,291,703","       -295,291,703","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","無","",
"5903 - 全家","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/06/17","        195,706,591","      1,276,956,543","      1,182,603,296","        155,791,296","4.60000000","0.0","      1,026,812,000","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","本公司為配合長期資本規劃，以求永續
經營及穩定成長，故採用剩餘股利政策
，於年度結束後依據公司當年度之盈餘
及以前年度之累積盈餘，考量獲利情形
，資本結構及未來營運需求後，就可分
配盈餘提撥百分之五十以上分派股東股
利，其中現金股利不得低於股利總額百
分之十。","",
"5904 - 寶雅","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/05/31","          3,088,926","        952,145,615","        857,952,916","          9,984,172","8.80000000","0.0","        838,441,014","0.10000000","0.0","            952,773","                  0","                  0","                  0","                  0","0.00000","無","","本公司所處產業環境多變，企業生命週期正值穩定成長階段，本公司每年決算後如有盈餘，除依法繳納營利事業所得稅及彌補以往年度虧損外，應先提撥百分之十法定盈餘公積，再依法提列或迴轉特別盈餘公積後，為本期可供分配盈餘，本期可供分配盈餘再加計上年度累積未分配盈餘，為累積可供分配盈餘。
本公司股利政策係按公司所處之產業環境由董事會依據未來業務、投資環境，並兼顧股東利益等相關因素，由董事會擬具盈餘分配議案，提請股東會決議分派股東股息紅利。每年就累積可供分配盈餘提撥百分之五十至一百分配股東股息紅利，分配股東股息紅利時，得以現金或股票方式為之，其中現金股利不得少於股利總額百分之一。現金股利每股若低於零點五元得不予發放，改以股票股利發放。
以法定盈餘公積發給新股或現金者，以該項公積超過實收資本額百分之二十五之部分為限。","",
"5905 - 南仁湖","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/06/27","         -1,595,938","         76,363,751","         65,173,233","          3,998,146","0.30000000","0.0","         61,175,087","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","本公司所處產業環境多變，企業生命週期正值穩定成長階段，考量本公司未來資金需求及長期財務規劃，並滿足股東對現金流入之需求，本公司之股利政策採取剩餘股利政策，本公司每年決算後如有盈餘，除依法繳納營利事業所得稅及彌補以往年度虧損外，應先提百分之十法定盈餘公積，但法定盈餘公積已達資本總額時，不在此限，另依法令規定提列或迴轉特別盈餘公積後，併同期初未分配盈餘為股東累積可分配盈餘，由董事會擬具分配議案，提請股東會決議分配之。 
股東股息及紅利之總額應為累積可分配盈餘之十以上，所分配股東股利中現金股利不得低於百分之十。惟前述股利提撥比例及現金股利發放比例得視當年度實際獲利及資金狀況，授權董事會擬定盈餘分派之種類及比較，提報股東會決議調整之。","",
"面額新台幣10元之公司"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積、資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積、資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","董監酬勞(元)","員工紅利-現金紅利金額(元)","員工紅利-股票紅利金額(元)","員工紅利-股票紅利股數(股)","員工紅利-股票紅利股數佔盈餘轉增資之比例(%)","有無全數分派員工股票紅利而股東未配發股票股利之情事","股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性","摘錄公司章程-股利分派部分","備註",
"6015 - 宏遠證","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/05/16","         11,126,582","       -254,829,508","       -150,236,670","       -150,236,670","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","第廿三條  
本公司年度決算如有盈餘，於依法繳納一切稅捐及彌補以前年度虧損外，應先提列百分之十法定盈餘公積，並依法令規定提列特別盈餘公積，其餘額除得應業務需要酌予保留外，由董事會視公司營運狀況按以下比例擬具分配案，提請股東會決議分配之：
(一)除獨立董事外，董事酬勞不高於百分之三；員工紅利不低於百分之二；二者合計不超過百分之五。
(二)其餘全部或部分分派股東紅利。
本公司考量未來營運規模成長及業務多元化發展趨勢，股利分派以股票股利不高於百分之五十、現金股利不低於百分之五十為原則，但公司得視業務發展及營運資金之需求，酌予調整股利比例。","",
"6016 - 康和證","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/06/17","         48,687,450","        236,221,392","        140,316,483","                  0","0.20000000","0.0","        127,667,358","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","本公司年度決算如有盈餘，應先提繳稅款，彌補已往虧損，並依法提公積如下：
一、法定盈餘公積百分之十。
二、特別盈餘公積百分之二十。
惟此項公積已達本公司實收資本額時，得不再提列，其餘再依法令規定提列或迴轉特別盈餘公積；如尚有餘額，併同累積未分配盈餘，由董事會擬具盈餘分配議案，提請股東會決議分派股東股息紅利。
本公司股利政策，係配合目前及未來之發展計畫、考量投資環境、資金需求及國內外競爭狀況，並兼顧股東利益等因素，每年就可供分配盈餘提撥不低於百分之五十分配股東股息紅利，惟累積可供分配盈餘低於實收股本0.5%時，得不予分配；分配股東股息紅利時，得以現金或股票方式為之，其中現金股利不低於股利總額之百分之十。","",
"6020 - 大展證","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/06/27","             16,528","         -1,498,420","          4,739,909","          4,739,909","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","第二十五條  本公司年度如有獲利，應提撥不低於百分之零點一為員工酬勞，由董事會決議以股票或現金分派發放，其發放對象得包括符合一定條件之從屬公司員工；本公司得以上開獲利數額，由董事會決議提撥不高於百分之一為董事酬勞。員工酬勞及董事酬勞分派案應提股東會報告。
但公司尚有累積虧損時，應預先保留彌補數額，再依前項比例提撥員工酬勞及董事酬勞。

第二十五條之一 本公司所處產業環境多變，企業正值成長階段，經考量本公司未來資金需求及長期財務規劃，本公司每年決算後如有盈餘，除依法繳納營利事業所得稅及彌補以往年度虧損外，應先提列百分之十法定盈餘公積及百分之二十特別盈餘公積、依法令或主管機關規定提撥或迴轉特別盈餘公積、並按發行資本額分派股息百分之十，如尚有盈餘，視公司營運狀況提請股東會決議分派股東紅利。

第二十五條之二  本公司之股利分配，係配合當年度之盈餘狀況，以股利穩定為原則，董事會擬訂盈餘分配案時，分配之數額以不低於當年度稅後盈餘之百分之五十，惟若可供分配盈餘低於當年度稅後盈餘時，以可供分配盈餘為計算基準；分配之股利中，現金股利不低於百分之十。","",
"6021 - 大慶證","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/06/23","         14,911,106","        -53,522,504","        -41,586,305","        -41,586,305","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","本公司分派每一會計年度盈餘，應先提撥稅款及彌補以往虧損。次提百分之十法定盈餘公積，並依主管機關規定成數提撥特別盈餘公積，如尚有盈餘得再分派如下：
一、員工紅利百分之一；
二、董事監察人酬勞百分之一；
三、其餘再加計以前年度未分配盈餘由董事會擬具股東紅利分配議案，提請股東會決議分派之。","",
"6023 - 元大期貨","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/05/18","          1,526,893","        777,093,409","        530,527,397","            937,460","2.28000000","0.0","        529,589,937","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","本公司年度決算於完納稅捐，彌補歷年虧損後，分派盈餘時，應先提百分之十為法定盈餘公積，百分之二十為特別盈餘公積，其餘額加計以前年度之未分配盈餘後，由董事會擬具盈餘分配議案，提請股東會決議分派之，前述法定盈餘公積已達本公司實收資本額時，得不再提列。
為激勵員工及經營團隊，本公司依當年度獲利(即稅前利益扣除分派員工酬勞前之利益)扣除累積虧損後，如尚有餘額，應提撥百分之&amp;#63922;點零一至百分之五為員工酬勞，並得以股票或現金為之。
本公司之股利發放政策，係以維持公司長期財務結構之健全與穩定公司未來年度業務持續成長需要，以創造股東最大利益，依下列方式辦理：
一、各年度股利分派之總數，應不低於各年度結算出可分配之盈餘數額之百分之五十為原則。
二、本公司得依當年度實際營運狀況，並考量次年資金運用規劃需要，決定最適當之現金及股票股利的發放比例，惟現金股利發放比例不得低於百分之三十。","",
"6026 - 福邦證","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/06/27","         27,827,767","        133,048,177","        124,326,441","         51,816,441","0.30000000","0.0","         72,510,000","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","本公司年度決算之稅後盈餘，應先彌補以
往年度之虧損，次提百分之十法定盈餘公
積，百分之二十特別盈餘公積，另依法令
或主管機關規定提列或迴轉特別盈餘公積
後，其餘額得加計期初未分配盈餘為可供
分配盈餘，並得酌予保留後，由董事會擬
具盈餘分配議案，提請股東會決議分派股
東紅利。","",
"6101 - 寬魚國際","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/06/13","         14,854,078","       -194,498,038","       -181,886,744","       -181,886,744","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","第二十條
本公司年度如有獲利（所謂獲利係指稅前利益扣除分派員工酬勞及董監酬勞前之利益），應提撥不低於1%為員工酬勞及不高於2%為董事及監察人酬勞。但公司尚有累積虧損時，應預先保留彌補數額。
前項員工酬勞得以股票或現金為之，其給付對象得包括符合董事會所訂條件之從屬公司員工。前項董事及監察人酬勞僅得以現金為之。
前二項應由董事會決議行之，並報告股東會。
第二十一條
本公司年度總決算如有本期稅後淨利，應先彌補累積虧損，依法提撥10%為法定盈餘公積；但法定盈餘公積累積已達本公司實收資本總額時，不在此限。次依法令或主管機關規定提撥或迴轉特別盈餘公積。嗣餘盈餘，連同期初未分配盈餘，由董事會擬具盈餘分配議案，提請股東會決議分派股東股息紅利。
本公司股利政策，係配合目前及未來之發展計畫、考量投資環境、資金需求及國內外競爭狀況，並兼顧股東利益等因素，每年就可供分配盈餘分配不低於20%股東股息紅利，惟累積可供分配盈餘低於實收股本20％時，得不予分配；分配股東股息紅利時，得以現金或股票方式為之，其中現金股利不低於股利總額之10％。","",
"6103 - 合邦","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/06/28","       -455,601,511","          1,912,347","       -502,558,873","       -502,558,873","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","第廿五條：本公司年度決算如有盈餘時，應先彌補以往虧損，提繳稅額，次提法定盈餘公積百分之十，尚有餘額時應依股東會決議保留部份盈餘或股東會別有決議外，依下列百分比率分配之。
一、股東紅利百分之八十五。
二、員工紅利百分之十二(員工紅利若為股票股利時，其發放對象得包括符合一定條件之從屬公司員工，該一定條件授權董事會訂定之)。
三、董監事酬勞百分之三。  
第廿六條：	本公司所處產業環境多變，分派股利之政策，須視公司目前及未來之投資環境、資金需求、國內外競爭狀況及資本預算等因素，兼顧股東利益、平衡股利及公司長期財務規劃等，每年依法由董事會擬具分派案，提報股東會決議之。本公司分派股利得以現金或股票方式發放，其中現金股利不得低於當年度股利總額的百分之十。","",
"6104 - 創惟","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/06/21","         20,450,043","        269,247,665","        261,008,902","            968,268","2.90000000","0.10000000","        269,007,552","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","公司章程第二十一條:本公司年度總決算如有盈餘，應先提繳稅款，彌補以往虧損，次提百分之十為法定盈餘公積，但法定盈餘公積已達資本總額時，不在此限。再依法令或主管機關規定提撥或迴轉特別盈餘公積。如尚有盈餘，併同期初未分配盈餘，由董事會依據本公司股利政策擬具盈餘分派案，提請股東常會承認後分派股東紅利。
本公司股利政策係依據營運規劃、投資計劃、資本預算及內外部環境變化等因素，由董事會予以訂定。本公司所營事業係屬半導體產業且目前處於營運成長階段，分派股利時，主要係考量公司未來擴展營運規模及現金流量之需求，股東紅利之分派得以現金或股票方式發放，其中現金股利不得低於當年度分配股東紅利總額之百分之十。
於當年度無盈餘可分派，或雖有盈餘但盈餘數額遠低於公司前一年度實際分派之盈餘，或依公司財務、業務及經營面等因素之考量，得將公積全部或部分依法令或主管機關規定分派。","",
