"面額新台幣10元之公司"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積、資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積、資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","董監酬勞(元)","員工紅利-現金紅利金額(元)","員工紅利-股票紅利金額(元)","員工紅利-股票紅利股數(股)","員工紅利-股票紅利股數佔盈餘轉增資之比例(%)","有無全數分派員工股票紅利而股東未配發股票股利之情事","股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性","摘錄公司章程-股利分派部分","備註",
"3498 - 陽程","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/17","        336,350,679","        257,724,413","        568,302,651","        399,457,236","2.20000000","0.0","        168,845,415","0.0","0.0","                  0","          5,798,799","         18,556,158","                  0","                  0","0.00000","無","","本公司年度決算如有盈餘，應先（1）提繳稅款（2）彌補以往年度虧損（3）次就其餘額，提列百分之十為法定盈餘公積，但法定盈餘公積達本公司資本額時不在此限；其餘額依下列順序分派之：
（4）員工紅利，提撥不低於百分之五。員工紅利以股票發放時，其對象得包括符合一定條件之從屬公司員工，該一定條件由董事會訂定之。
（5）董事監察人酬勞，提撥不高於百分之三。
（6）股東紅利就(1)至(5)項提列後之餘額加計以前年度未分配盈餘後，由董事會依股利政策擬定盈餘分配，報請股東會決議之。","",
"3499 - 環天科","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/15","       -130,855,688","        -42,213,435","       -173,054,963","       -173,054,963","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","年度決算如有盈餘應先提繳稅捐，彌補往年虧損，次提百分之十為法定盈餘公積，並依法令及主管機關規定提列或迴轉特別盈餘公積後，再加計前期累積未分配盈餘，並保留部份盈餘以作企業成長所需資金後，依下列比率分配之：
一、員工紅利不低於百分之十。
二、董事監察人酬勞不高於百分之五。
三、其餘為股東紅利。
本公司產業生命週期正處於成長期，為考量公司未來資金需求，將先以保留盈餘支應所需之資金，並將其轉作資本分配予股東，剩餘之盈餘才以現金股利之方式分派，惟當年度所分配之股利中至多提撥百分之五十發放現金股利。另若當年度之盈餘及資金較為充裕或本公司自外界取得足夠資金支應該年度資金需求時，得視情況調整發放比例。","",
"3508 - 位速","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/02","        276,377,617","       -703,056,943","       -428,087,883","       -428,087,883","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","","無","","股票股利發放比率為配發股利總額之百分之六十至百分之百，現金股利為配發股利總額之零至百分之四十。前述盈餘提供分派之比率及股東現金股利之比率，得視實際獲利及資金狀況，經股東會決議調整之。","",
"3511 - 矽瑪","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/05/25","         40,399,619","        -64,664,927","        -24,382,383","        -24,382,383","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","本公司年度總決算如有盈餘，應先提繳稅款，彌補已往虧損，次提百分之十為法定盈餘公積及依法提列或迴轉特別盈餘公積後，其餘可分配餘額依下列比例分配之:
一、董監事酬勞:不得高於百分之三。
二、員工紅利:不得低於百分之五。
三、股東紅利:係就本年度分配後餘額數加計以往年度累積未分配盈餘，得保留部份盈餘後由董事會擬定股東紅利分配案提請股東會同意分配之。
前項員工紅利如為股票紅利，發放對象得包括符合一定條件之從屬公
司員工。為配合科技產業成長特性及整體環境，本公司股利政策採穩
健平衡原則，並參酌獲利狀況、財務結構及公司未來發展等因素決定
股利發放水準。股利之發放方式得依公司整體資本預算規劃，以分派
股票股利為優先，亦得分派現金股利，惟現金股利分派之比例不低於
股東股利總額之百分之十。","",
"3512 - 皇龍","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/09","        -43,870,538","         -7,430,859","        -51,301,397","        -51,301,397","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","第十九條：
本公司年度如有獲利，應提撥百分之四為員工酬勞。但公司尚有累積虧損時應預先保留彌補數額。
第十九條之一:
公司年度總決算如有盈餘，應先提繳稅款，彌補以往虧損，次提百分之十為法定盈餘公積，但法定盈餘公積累積已達本公司資本總額時，不在此限，並依法令酌提特別盈餘公積外，其餘除派付股息外，如尚有盈餘，再經由股東會決議分配股東紅利。
本公司股利政策以穩定平衡為原則，未來擬分派之股東紅利其中現金股利不得低於百分之十。","",
"3516 - 亞帝歐","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/25","                  0","       -204,422,760","       -207,960,987","       -207,960,987","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","","無","","本公司年度總決算如有盈餘，應先提繳稅款及彌補以往虧損，次提百分之十為法定盈餘公積，但法定盈餘公積已達本公司資本額時，不在此限。次依法令或主管機關之規定提列或迴轉特別盈餘公積後，依下列比例範圍內決議分派之：
一、董事監察人酬勞不高於百分之三。
二、員工紅利百分之二~十。
三、扣除前二款餘額後，併同以往年度累計未分配盈餘，由董事會擬定分配案，提請股東會通過後分配之。","",
"3520 - 華盈","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/22","       -112,464,601","        -92,524,607","       -204,919,285","       -204,919,285","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","本公司年度總決算如有盈餘，應先提繳稅款，彌補以往虧損，次提百分之十法定盈餘公積，但法定盈餘公積累積已達本公司資本總額時，不在此限。並依法令及主管機關規定提列或迴轉特別盈餘公積，再就其餘額提撥百分之十為員工紅利，百分之三為董監酬勞，其餘連同以前年度累積未分配盈餘由董事會擬具分派議案，提請股東會決議分派之。
本公司正處於成長階段，基於資本支出、業務擴充需要及健全財務規劃以求永續發展，本公司股利政策將依本公司未來之資本支出預算及資金需求情形，分配股票股利及現金股利方式分配予股東。惟現金股利分配之比例不低於股利總額之百分之十。","",
"3521 - 鴻翊","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/24","         -1,236,678","        -17,085,072","        -18,321,750","                  0","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","","無","","本公司正處於企業成長階段且考量公司所處環境，因應未來資金需求及長期財務規劃，並滿足股東對現金流入目標下，公司每年決算後如有盈餘，除依法繳納營利事業所得稅及彌補以往年度虧損外，應先提撥百分之十法定盈餘公積及依法應提之特別盈餘公積或迴轉特別盈餘公積後，如尚有餘，連同上一年度累積未分配盈餘提撥至少百分之五十，按下列方式分配之，此項盈餘提供分配之比率及股票股利與現金股利之比率，得視當年度實際獲利及資金狀況由董事會提案訂立，經股東會決議後辦理之。
1.董事、監察人酬勞不得高於百分之五。   
2.員工紅利不得低於百分之一。
3.股東紅利不得低於百分之八十，其中現金股利不得低於百分之十，唯現金股利每股若低於0.5元時，得不予發放，改以股票股利發放。
以上所述員工分配股票紅利對象，得含括符合一定條件之從屬公司員工；前述所謂符合一定條件之員工，其條件認定授權董事會處理之。","",
"3522 - 御頂","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/08","        145,294,163","         45,998,853","        187,155,317","        163,509,317","0.50000000","0.0","         23,646,000","0.0","0.0","                  0","          1,240,000","          1,660,300","                  0","                  0","0.00000","無","","第三十二條：年度決算如有盈餘應先提繳稅捐，彌補往年虧損，次提百分之十為法定盈餘公積，但法定盈餘公積，已達資本總額時，不在此限，再依法令或主管機關規定提撥特別盈餘公積，如尚有盈餘依下列百分比再分派如下：
（一）員工紅利百分之二至百分之十。
（二）董事監察人酬勞不高於百分之三。
其餘（連同以前年度保留盈餘），則由董事會擬具分配議案，提請股東會決議分派之。","",
"3523 - 迎輝","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/29","       -747,184,027","       -635,280,574","     -1,382,501,145","     -1,382,501,145","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","本公司年度總決算如有盈餘，應先提繳稅款，彌補已往虧損，次提百分之十為法定盈餘公積，其餘由董事會擬具分配議案，作百分比分派如下：
(一)	董監酬勞百分之一至二。
(二)	員工紅利百分之一至十。
(三)	其餘為股東股息及紅利，其中現金紅利不低於股東股息及紅利總額之百分之二十至百分之百。
本公司之從屬公司員工得參與員工紅利之分配。","",
"3526 - 凡甲","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/10","         35,568,208","         78,390,805","        106,119,932","         60,762,439","0.70000000","0.50000000","         77,755,703","0.0","0.0","                  0","          1,250,000","          4,830,485","                  0","                  0","0.00000","無","","本公司每屆決算所得盈餘時，應先提繳稅捐、彌補以前虧損、次提存百分之十為法定盈餘公積，但法定盈餘公積已達實收資本額時，不在此限。次依相關規定停撥或迴轉特別盈餘公積後，其餘當期盈餘再分配如下:
一、董事監察人酬勞為不高於百分之二。
二、員工紅利為百分之四至百分之八。
三、扣除前項各餘額後，由董事會得就該餘額併同以往年度未分配盈餘擬具分派議案，提請股東會決議分派之。","",
"3527 - 聚積","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/02","          3,580,871","        180,506,191","        121,423,310","         39,782,315","2.50000000","2.00000000","        146,953,791","0.0","0.0","                  0","          3,642,699","         12,723,286","                  0","                  0","0.00000","無","","聚積科技(股)公司章程第三十條	
本公司年度決算如有盈餘，應先提繳稅款並彌補虧損，次提撥法定盈餘公積百分之十，並依法令或主管機關規定提撥或迴轉特別盈餘公積後，依下列規定分派之：
1. 員工紅利不低於百分之五，其分派得以現金或股票方式發放，股票方式分派對象得包括符合一定條件之從屬公司員工，該一定條件授權董事會訂定之。
2. 董監事酬勞不高於百分之三。
3. 其餘加計前期累計未分配盈餘為股東紅利，除保留部份盈餘於以後年度再行決議分派外，依公司股利政策按股份總額比例分派之。
聚積科技(股)公司章程第三十一條	
本公司股東紅利分派得以現金或股票方式發放，股東現金紅利分派之比例不低於股東紅利總額之百分之五十。本公司所屬產業正處於成長階段，此項盈餘分派之種類及比率，得由董事會依當時營運狀況，兼顧股東利益、平衡股利及資金需求規畫等擬具分派案，提報股東會決議調整之。","",
"3529 - 力旺","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/09","          1,896,326","        418,569,476","        379,688,398","            777,188","5.00000000","1.00000000","        454,693,452","0.0","0.0","                  0","          7,534,250","         56,506,879","                  0","                  0","0.00000","無","","本公司年度總決算如有盈餘，依下列順序分派之：
一、提繳稅款。
二、彌補以前年度虧損。
三、法定盈餘公積：於提撥前二款規定數額後剩餘之數額，提撥百分之十為法定盈餘公積。但法定盈餘公積已達本公司資本總額時，不在此限。
四、依法令或主管機關規定所需提列之特別盈餘公積或迴轉特別盈餘公積。
五、當年度盈餘就一至四款規定數額後剩餘之數分配如下：
（一）董事酬勞不高於百分之二。
（二）員工紅利不高於百分之二十五且不得為零。
（三）扣除前二目後剩餘數額與前期未分配盈餘合計之一定金額為股東可分配盈餘，由董事會作成盈餘分配案，提請股東會決議分配之。本公司股利發放將考量所處環境及處於成長階段，因應未來擴充之資金需求及長期業務規劃，並滿足股東對現金流入之需求，本公司股利政策，以不低於可分配盈餘之50%為原則。前項盈餘之分派，以不低於10%為限分派現金股利，其餘分派股票股利，由董事會參考衡量未來營運及資本支出後，擬具分派案，提請股東會議決之。","",
"3531 - 先益","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/24","        254,474,546","         22,893,243","        348,814,935","        257,052,418","1.50000000","0.0","         91,762,517","0.0","0.0","                  0","          1,132,085","          4,717,019","                  0","                  0","0.00000","無","","本公司年度決算如有盈餘，依下列順序分派之：
(1)依法提繳所得稅款。
(2)彌補以往年度虧損。
(3)提存百分之十為法定公積，但法定盈餘公積累積已達本公司資本總額時，不在此限。
(4)必要時提列或迴轉特別盈餘公積。
(5)員工紅利，依(1)至(4)款規定數額剩餘之數提撥不低於百分之二且不高於百分之 十。
(6)董事、監察人酬勞依(1)至(4)款規定數額剩餘之數提撥不低於百分之一且不高於百分之二。
(7)扣除前各項餘額後，由董事會就該餘額併同以往年度盈餘擬具分派議案，提請股東會決議分派之。","",
"面額新台幣10元之公司"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積、資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積、資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","董監酬勞(元)","員工紅利-現金紅利金額(元)","員工紅利-股票紅利金額(元)","員工紅利-股票紅利股數(股)","員工紅利-股票紅利股數佔盈餘轉增資之比例(%)","有無全數分派員工股票紅利而股東未配發股票股利之情事","股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性","摘錄公司章程-股利分派部分","備註",
"3537 - 堡達","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/26","         32,762,133","         73,941,318","         94,836,029","         36,401,765","1.20000000","0.0","         58,434,264","0.0","0.0","                  0","          1,330,944","          3,327,359","                  0","                  0","0.00000","無","","本公司將考量公司所處環境及成長階段，因應未來資金需求及長期財務規劃，並在兼顧財務結構健全目標下，股東紅利依第一至六款提列款項後之餘額連同以前年度累積未分配盈餘作為可供分配之盈餘，必要時酌予保留部份盈餘後分派之，股東紅利總額不得低於百分之十。並由董事會議擬定，當年度分派股東紅利之現金股利不得低於股利總額百分之三十。","",
"3540 - 曜越","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/17","         32,916,956","         35,473,772","         65,216,509","            543,648","0.70000000","0.0","         45,271,001","0.30000000","0.0","          1,940,186","          1,596,320","          1,596,320","                  0","                  0","0.00000","無","","第二十條：本公司每年總決算如有純益時，應先提繳稅款，彌補以往虧損
，提百分之十為法定盈餘公積，但法定盈餘公積已達本公司實收資本總額時，不在此限，並依法令或主管機關規定提列或迴轉特別盈餘公積後，當年度如尚有盈餘時，以下例比例分派之：
1.提撥百分之五為員工紅利(其中若分配有股票股利得含國內外從屬公司員工) ，
2.提撥百分之五為董事、監察人酬勞，
3.其餘得加計以往年度累積未分配盈餘不低於百分之五作為股東股息及紅利。
以上分派比例，由董事會擬具分配方案，經股東會決議後分派之。","",
"3541 - 西柏","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/09","          5,763,823","        290,752,111","        260,663,097","         29,036,103","4.50000000","0.0","        173,720,214","1.50000000","0.0","          5,790,678","          4,260,095","         15,168,226","                  0","                  0","0.00000","無","","本公司年度總決算如有盈餘，應先提繳稅款，彌補以往虧損，次提百分之十為法定盈餘公積，及另依法令規定提撥或迴轉特別盈餘公積後，如尚有盈餘作百分比再分派如左：
(一)員工紅利百分之三至十
(二)董事監察人酬勞百分之一至三
其餘為股東紅利由董事會擬具分配議案提交股東會通過。
本公司正處於營運成長階段，盈餘分配採平衡股利政策以現金與股票股利各半方式發放，惟若公司考量本身未來營運資金需求及整體資金預算考量可適度調整現金股利比率，由董事會擬具議案提交股東會通過。員工分配股票紅利之對象（包括符合一定條件之從屬公司員工）。","",
"3546 - 宇峻","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/25","        162,533,820","          6,119,201","        168,725,327","        151,718,290","0.50000000","0.0","         17,007,037","0.0","0.0","                  0","             61,915","            309,575","                  0","                  0","0.00000","無","","公司章程第十八條：本公司每年稅後淨利應先彌補以往年度虧損，次就其餘額提撥百分之十為法定盈餘公積及依法令或主管機關規定提列或迴轉特別盈餘公積，但法定盈餘公積已達實收資本額時，得免繼續提撥，如尚有盈餘再加計前期累積未分配盈餘，由董事會視營運需要酌情保留適當盈餘後，並擬具分派議案，提請股東會決議後分派之，其中分派如下：(一)董事及監察人酬勞不高於百分之三，(二)員工紅利不低於百分之四且不高於百分之十五，餘為股東紅利。

公司章程第十八條之一：本公司股利之分派，係配合當年之盈餘狀況，以股利穩定為原則；公司目前正處於成長階段，基於公司未來資金需求及長期財務規劃，就十八條可分配盈餘提撥百分之五十以上分派股東股利，其中現金股利不得低於股利總額百分之十，但股東會得視當年度實際獲利狀況及未來資金規劃調整之。","",
"3548 - 兆利","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/18","        681,469,189","        170,645,220","        834,964,887","        774,303,209","1.20000000","0.0","         60,661,678","0.0","0.0","                  0","          3,071,614","          9,214,842","                  0","                  0","0.00000","無","","公司章程第22條
六、依前述一至五款順序分派後，其餘累積可供分配盈餘，由董事會擬具盈餘分配議案，經股東會決議後分派之。
公司未來分配股利之政策，將配合公司業務發展擴充，考量公司未來之資本支出預算及資金需求等因素，兼顧股東利益、平衡股利及公司長期財務規劃等，將當年度可分配之盈餘部份或全部分派，分派得以現金股利或股票股利方式為之，唯每年發放之現金股利不得低於當年度分派總股利之百分之十。","",
"3551 - 世禾","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/16","        843,506,697","        282,394,205","      1,097,661,482","        953,909,257","2.50000000","0.0","        143,752,225","0.0","0.0","                  0","          4,900,644","         14,701,932","                  0","                  0","0.00000","無","","本公司年度總決算於完納稅捐，彌補已往虧損後，分派盈餘時，應先提百分之十為法
定盈餘公積，但法定盈餘公積累積達本公司資本總額時，不在此限。如尚有盈餘得以
其全部或一部份依下列比例分派。
(一)股東紅利
(二)董事監察人酬勞不得高於百分之三
(三)員工紅利不得低於百分之三
本公司所處產業正值穩定成長階段，基於健全財務規劃以求永續經營發展，對
於盈餘分配，應考慮公司未來之資本支出預算及資金需求，以決定盈餘保留或
分配之數額及以現金方式分配股東股息或紅利之金額。其中股票股利發放比率
為配發股利總額之零至百分之五十，現金股利為配發股利總額百分之五十至百
分之百。","",
"3552 - 同致","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/16","        702,501,692","        475,828,648","      1,127,473,957","        841,471,111","3.40000000","0.0","        286,002,846","0.0","0.0","                  0","         12,331,919","          6,165,960","                  0","                  0","","無","","年度決算如有盈餘應先提繳稅捐，彌補往年虧損，次提百分之十為法定盈餘公積，並依法令或主管機關規定提撥特別盈餘公積。如尚有盈餘得依下列順序分派之，(一)依本公司營收及獲利狀況決定員工紅利，員工紅利不得低於百分之一並不得高於百分之十(二)董監事酬勞不得低於百分之ㄧ並不得高於百分之三(三)其餘併同以前年度累計未分配盈餘，由董事會擬具盈餘分配案經由股東會決議後分派之。
本公司股利之分派，係配合當年度之盈餘狀況，以股利穩定為原則;公司目前正處於成長階段，基於公司未來資金需求及長期財務規劃，其中現金股利不得低於股利總額之百分之十，但股東會得視當年度實際獲利狀況及未來資金規劃調整之。","",
"3555 - 重鵬","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/09","       -257,052,235","       -318,408,767","       -293,619,429","                  0","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","本公司每年度決算獲有盈餘時，應依法提撥應納營利事業所得稅、彌補歷年虧損，如尚有餘額應依法提列法定盈餘公積百分之十後，再分派員工紅利百分之二十，及董事、監察人酬勞百分之一至百分之三，如尚有餘額則由董事會擬具分派議案，提請股東會決議分派之。","",
"3556 - 禾瑞亞","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/10","         25,882,792","        239,705,990","        241,070,225","         11,533,163","4.30000000","0.0","        229,537,062","0.0","0.30000000","          1,601,421","          6,483,000","         34,516,000","                  0","                  0","0.00000","無","","本公司年度總決算如有當期淨利，應先彌補虧損，次提百分之十為法定盈餘公積，必要時依法提列或迴轉特別盈餘公積。扣除上列規定數額後之餘額，並按下列比例擬訂分配議案提請股東會決議分派之。
（一）員工紅利不低於百分之七。
（二）董事監察人酬勞不高於百分之三。
（三）依前述順序分派後，其餘累積可供分配盈餘及當年度未分配盈餘調整數額，由董事會擬具盈餘分配案，經股東會決議後分派予股東。
前項員工分紅如以股票紅利分配者，其對象得包括符合一定條件之從屬公司員工，給予條件由董事會議定之。","",
"3558 - 神準","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/10","        259,971,921","        611,779,132","        819,890,682","        355,037,812","9.50000000","0.0","        464,852,870","0.0","0.0","                  0","         16,500,000","         53,978,000","                  0","                  0","0.00000","無","","本公司年度決算如有盈餘，應依法完納稅捐及彌補虧損外，次提百分之十為法定盈餘公積，但法定盈餘公積已達公司資本總額時，不在此限。另依相關法令規定提列或迴轉特別盈餘公積後，就其餘額分派員工紅利不低於百分之三，及董事監察人酬勞不高於百分之三；剩餘部分併同期初未分配盈餘為股東累積可分配盈餘，由董事會擬訂盈餘分配案提請股東會決議分派之。","",
"3564 - 其陽","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/29","         50,566,913","         74,518,925","        117,313,558","         80,593,558","1.80000000","0.0","         36,720,000","0.0","0.0","                  0","                  0","          6,706,704","                  0","                  0","0.00000","無","","第二十條：本公司年度決算如有盈餘，依下列
順序分派之：
一、提繳稅捐。
二、彌補虧損。
三、提存百分之十為法定盈餘公積。但法定盈
餘公積已達資本總額時，不在此限。
四、特別盈餘公積。依相關法令規定提列或迴
轉特別盈餘公積。
五、董事、監察人酬勞就當年度盈餘併計一至
四款規定數額後剩餘之數提撥，提撥比例不高
於百分之一。董監事酬勞以現金方式發放。
六、員工紅利就當年度盈餘併計一至四款規定
數額後剩餘之數，提撥不低於百分之十。員工
紅利得以現金或發行新股方式發放之。員工紅
利如以股票發放時，其發放對象得包括符合一
定條件之從屬公司員工，該一定條件由董事會
訂定之。
七、其餘額得加計以前年度累積未分配盈餘，
由董事會依本條第二項股利政策，擬定股東紅
利分派案，提請股東會承認之。
本公司正處營業成長期，分配股利之政策，須
視公司目前及未來之投資環境、資金需求、國
內外競爭狀況及資本預算等因素，兼顧股東利
益、平衡股利及公司長期財務規劃等，前項股
東紅利之發放，其中現金股利之比例原則上佔
股利總額20%至100%，股票股利之比例原則上
佔股利總額0%至80%。","",
"3567 - 逸昌","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/25","            347,449","         36,170,616","         32,910,483","          8,078,683","0.70000000","0.0","         24,831,800","0.0","0.0","                  0","          1,600,000","          3,300,000","                  0","                  0","0.00000","無","","本公司每年年度決算如有稅後盈餘時，除依法完納稅捐後，應先彌補以前年度虧損次就其餘額提撥百分之十為法定盈餘公積，但法定盈餘公積已達本公司資本總額時，不在此限；如尚有盈餘，由董事會擬具分配案送股東會決議分配之，但員工紅利不得低於百分之十，董監酬勞不得高於百分之五。
本公司目前正值營運成長階段，故股利政策係採取剩餘股利政策，依公司未來資本預算、財務結構及盈餘等情形，先以保留盈餘融通所需之資金後，剩餘之盈餘方以股票股利或現金股利之方式分派之，其中現金股利不低於百分之二十。","",
"3570 - 大塚","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/22","        145,835,268","         93,801,486","        230,256,605","        161,868,605","4.00000000","0.0","         68,388,000","0.0","0.0","                  0","            884,587","          4,422,932","                  0","                  0","0.00000","無","","第二十六條：本公司每屆決算所得盈餘，除依法完納一切稅捐及彌補以往年度虧損外，應先就其餘額提撥百分之十為法定盈餘公積但法定盈餘公積已達資本總額時不在此限，並依證券交易法第四十一條規定提列或迴轉特別盈餘公積，如尚有盈餘連同以前年度累積未分配盈餘分派如下：員工紅利至高百分之十但不得為零，其對象得包括符合一定條件之從屬公司員工，該一定條件由董事會訂定之；董事、監察人酬勞至高百分之二；剩餘部分由董事會擬定盈餘分配案提請股東會決議分配之。","",
"3577 - 泓格","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/22","        127,127,927","        104,544,889","        219,642,798","        154,108,693","1.50000000","0.0","         65,534,105","0.0","0.0","                  0","            946,000","          9,460,000","                  0","                  0","0.00000","無","","本公司年度總決算如有盈餘，應先提繳稅款，彌補已往虧損，次提百分之十為法定盈餘公積，再依法令或主管機關法令規定提撥特別盈餘公積，嗣就其餘額依下列順序分配之：
ㄧ、董監酬勞百分之一至三。
二、員工紅利百分之三至百分之十二。
三、其餘，加計以前年度未分配盈餘為累積可分配盈餘，由董事會擬具分派議案，提請股東會決議分派之。","",
"3580 - 友威科","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/25","        -89,128,353","       -114,471,555","       -163,359,908","       -163,359,908","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","","無","","第二十條：本公司年度總決算如有盈餘，應先提繳稅款，彌補以往虧損，再就其餘額提撥法定盈餘公積百分之十，並視需要或法令規定，提列特別盈餘公積或迴轉特別盈餘公積，當年度如尚有餘額，再就其餘額提撥至少百分之五員工紅利(得含從屬公司之員工)及不超過百分之五董監酬勞，其餘併同以前年度累積未分配盈餘，由董事會擬具盈餘分配案提請股東會決議分配之。
第二十條之一：本公司分配股利之政策，須視公司目前及未來之投資環境、資金需求、國內外競爭狀況及資本預算等因素，兼顧股東利益及公司長期財務規劃，就可分配盈餘提撥股東股利。若公司決定分派股東股利，其中現金股利不得低於股利總額之百分之十。","",
"面額新台幣10元之公司"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積、資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積、資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","董監酬勞(元)","員工紅利-現金紅利金額(元)","員工紅利-股票紅利金額(元)","員工紅利-股票紅利股數(股)","員工紅利-股票紅利股數佔盈餘轉增資之比例(%)","有無全數分派員工股票紅利而股東未配發股票股利之情事","股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性","摘錄公司章程-股利分派部分","備註",
"3581 - 博磊","股東會確認","103年 年度","103/01/01~103/12/31","1","0","104/06/22","         22,854,298","         92,981,399","        106,203,595","         49,249,995","1.10000000","0.0","         56,953,600","0.0","0.0","                  0","          1,750,000","          6,763,917","                  0","                  0","0.00000","無","","本公司年度總決算如有盈餘，應先提繳稅款，彌補以往虧損，次提百分之十為法定盈餘公積，但法定盈餘公積累積已達本公司資本總額時，不在此限。次依法令或主管機關規定提列或迴轉特別盈餘公積，其餘分配後之餘額，得加計以前年度未分配盈餘為累積可分配盈餘，由董事會擬定分配案，經股東會決議依下列比例分派之或視業務需要酌予保留之：
一、 董監事酬勞不高於百分之三。
二、 員工紅利不低於百分之十。
三、 其餘為股東股利。
員工股票紅利分配之對象，得包括從屬公司員工。","",
